Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD9CM	712.10	Chondrocalcinosis, due to dicalcium phosphate crystals, site unspecified			Narrow	DESC (712)
ICD9CM	712.11	Chondrocalcinosis, due to dicalcium phosphate crystals, shoulder region			Narrow	DESC (712)
ICD9CM	712.12	Chondrocalcinosis, due to dicalcium phosphate crystals, upper arm			Narrow	DESC (712)
ICD9CM	712.13	Chondrocalcinosis, due to dicalcium phosphate crystals, forearm			Narrow	DESC (712)
ICD9CM	712.14	Chondrocalcinosis, due to dicalcium phosphate crystals, hand			Narrow	DESC (712)
ICD9CM	712.15	Chondrocalcinosis, due to dicalcium phosphate crystals, pelvic region and thigh			Narrow	DESC (712)
ICD9CM	712.16	Chondrocalcinosis, due to dicalcium phosphate crystals, lower leg			Narrow	DESC (712)
ICD9CM	712.17	Chondrocalcinosis, due to dicalcium phosphate crystals, ankle and foot			Narrow	DESC (712)
ICD9CM	712.18	Chondrocalcinosis, due to dicalcium phosphate crystals, other specified sites			Narrow	DESC (712)
ICD9CM	712.19	Chondrocalcinosis, due to dicalcium phosphate crystals, multiple sites			Narrow	DESC (712)
ICD9CM	712.2	Chondrocalcinosis due to pyrophosphate crystals			Narrow	DESC (712)
ICD9CM	712.20	Chondrocalcinosis, due to pyrophosphate crystals, site unspecified			Narrow	DESC (712)
ICD9CM	712.21	Chondrocalcinosis, due to pyrophosphate crystals, shoulder region			Narrow	DESC (712)
ICD9CM	712.22	Chondrocalcinosis, due to pyrophosphate crystals, upper arm			Narrow	DESC (712)
ICD9CM	712.23	Chondrocalcinosis, due to pyrophosphate crystals, forearm			Narrow	DESC (712)
ICD9CM	712.24	Chondrocalcinosis, due to pyrophosphate crystals, hand			Narrow	DESC (712)
ICD9CM	712.25	Chondrocalcinosis, due to pyrophosphate crystals, pelvic region and thigh			Narrow	DESC (712)
ICD9CM	712.26	Chondrocalcinosis, due to pyrophosphate crystals, lower leg			Narrow	DESC (712)
ICD9CM	712.27	Chondrocalcinosis, due to pyrophosphate crystals, ankle and foot			Narrow	DESC (712)
ICD9CM	712.28	Chondrocalcinosis, due to pyrophosphate crystals, other specified sites			Narrow	DESC (712)
ICD9CM	712.29	Chondrocalcinosis, due to pyrophosphate crystals, multiple sites			Narrow	DESC (712)
ICD9CM	712.3	Chondrocalcinosis, cause unspecified			Narrow	DESC (712)
ICD9CM	712.30	Chondrocalcinosis, unspecified, site unspecified			Narrow	DESC (712)
ICD9CM	712.31	Chondrocalcinosis, unspecified, shoulder region			Narrow	DESC (712)
ICD9CM	712.32	Chondrocalcinosis, unspecified, upper arm			Narrow	DESC (712)
ICD9CM	712.33	Chondrocalcinosis, unspecified, forearm			Narrow	DESC (712)
ICD9CM	712.34	Chondrocalcinosis, unspecified, hand			Narrow	DESC (712)
ICD9CM	712.35	Chondrocalcinosis, unspecified, pelvic region and thigh			Narrow	DESC (712)
ICD9CM	712.36	Chondrocalcinosis, unspecified, lower leg			Narrow	DESC (712)
ICD9CM	712.37	Chondrocalcinosis, unspecified, ankle and foot			Narrow	DESC (712)
ICD9CM	712.38	Chondrocalcinosis, unspecified, other specified sites			Narrow	DESC (712)
ICD9CM	712.39	Chondrocalcinosis, unspecified, multiple sites			Narrow	DESC (712)
ICD9CM	712.8	Other specified crystal arthropathies			Narrow	DESC (712)
ICD9CM	712.80	Other specified crystal arthropathies, site unspecified			Narrow	DESC (712)
ICD9CM	712.81	Other specified crystal arthropathies, shoulder region			Narrow	DESC (712)
ICD9CM	712.82	Other specified crystal arthropathies, upper arm			Narrow	DESC (712)
ICD9CM	712.83	Other specified crystal arthropathies, forearm			Narrow	DESC (712)
ICD9CM	712.84	Other specified crystal arthropathies, hand			Narrow	DESC (712)
ICD9CM	712.85	Other specified crystal arthropathies, pelvic region and thigh			Narrow	DESC (712)
ICD9CM	712.86	Other specified crystal arthropathies, lower leg			Narrow	DESC (712)
ICD9CM	712.87	Other specified crystal arthropathies, ankle and foot			Narrow	DESC (712)
ICD9CM	712.88	Other specified crystal arthropathies, other specified sites			Narrow	DESC (712)
ICD9CM	712.89	Other specified crystal arthropathies, multiple sites			Narrow	DESC (712)
ICD9CM	712.9	Unspecified crystal arthropathy			Narrow	DESC (712)
ICD9CM	712.90	Unspecified crystal arthropathy, site unspecified			Narrow	DESC (712)
ICD9CM	712.91	Unspecified crystal arthropathy, shoulder region			Narrow	DESC (712)
ICD9CM	712.92	Unspecified crystal arthropathy, upper arm			Narrow	DESC (712)
ICD9CM	712.93	Unspecified crystal arthropathy, forearm			Narrow	DESC (712)
ICD9CM	712.94	Unspecified crystal arthropathy, hand			Narrow	DESC (712)
ICD9CM	712.95	Unspecified crystal arthropathy, pelvic region and thigh			Narrow	DESC (712)
ICD9CM	712.96	Unspecified crystal arthropathy, lower leg			Narrow	DESC (712)
ICD9CM	712.97	Unspecified crystal arthropathy, ankle and foot			Narrow	DESC (712)
ICD9CM	712.98	Unspecified crystal arthropathy, other specified sites			Narrow	DESC (712)
ICD9CM	712.99	Unspecified crystal arthropathy, multiple sites			Narrow	DESC (712)
ICD9CM	711.5	Arthropathy associated with other viral diseases	C0157801	Arthropathy associated with other viral diseases	Narrow	ADD (Arthropathy associated with other viral diseases)
ICD9CM	711.50	Arthropathy associated with other viral diseases, site unspecified			Narrow	DESC (711.5)
ICD9CM	711.51	Arthropathy associated with other viral diseases, shoulder region			Narrow	DESC (711.5)
ICD9CM	711.52	Arthropathy associated with other viral diseases, upper arm			Narrow	DESC (711.5)
ICD9CM	711.53	Arthropathy associated with other viral diseases, forearm			Narrow	DESC (711.5)
ICD9CM	711.54	Arthropathy associated with other viral diseases, hand			Narrow	DESC (711.5)
ICD9CM	711.55	Arthropathy associated with other viral diseases, pelvic region and thigh			Narrow	DESC (711.5)
ICD9CM	711.56	Arthropathy associated with other viral diseases, lower leg			Narrow	DESC (711.5)
ICD9CM	711.57	Arthropathy associated with other viral diseases, ankle and foot			Narrow	DESC (711.5)
ICD9CM	711.58	Arthropathy associated with other viral diseases, other specified sites			Narrow	DESC (711.5)
ICD9CM	711.59	Arthropathy associated with other viral diseases, multiple sites			Narrow	DESC (711.5)
ICD9CM	-		C0003875	Arthritis, Viral	Narrow	
ICD9CM	-		C0157801	Arthropathy associated with other viral diseases, site unspecified	Narrow	
ICD9CM	056.71	Arthritis due to rubella	C0276308	Arthritis due to rubella	Narrow	NARROWER (C0003875)
ICD9CM	-		C0276563	Infective arthritis with AIDS (acquired immunodeficiency syndrome)	Narrow	
ICD9CM	-		C0409554	Arthropathy associated with other viral diseases, forearm	Narrow	
ICD9CM	-		C0409555	Arthropathy associated with other viral diseases, upper arm	Narrow	
ICD9CM	-		C0409556	Arthropathy associated with other viral diseases, shoulder region	Narrow	
ICD9CM	-		C0409550	Arthropathy associated with other viral diseases, ankle and foot	Narrow	
ICD9CM	-		C0409551	Arthropathy associated with other viral diseases, lower leg	Narrow	
ICD9CM	-		C0409552	Arthropathy associated with other viral diseases, pelvic region and thigh	Narrow	
ICD9CM	-		C0409548	Arthropathy associated with other viral diseases, other specified sites	Narrow	
ICD9CM	-		C0409549	Arthropathy associated with other viral diseases, multiple sites	Narrow	
ICD9CM	-		C0276321	Mumps arthritis	Narrow	
ICD9CM	-		C0409626	Arthropathy associated with viral disease	Narrow	
ICD9CM	-		C0409553	Arthropathy with other viral disease, of hand	Narrow	
ICD9CM	-		C0276498	Caprine arthritis-encephalitis	Narrow	
ICD9CM	-		C1998310	Arthritis of hand due to viral infection	Narrow	
ICD9CM	-		C1997349	Arthritis of knee due to viral infection	Narrow	
ICD9CM	-		C4274475	Viral arthritis co-occurrent with hepatitis	Narrow	
ICD9CM	-		C5547899	Polyarticular viral arthritis	Narrow	
ICD9CM	-		C0276456	Avian viral arthritis	Narrow	
ICD9CM	-		C0157805	Arthropathy involving hand associated with other viral diseases	Narrow	
ICD9CM	-		C4480476	infectious arthritis of multiple sites in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480477	infectious arthritis of other site in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480469	infectious arthritis of shoulder region in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480459	infectious arthritis in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480470	infectious arthritis of upper arm in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480471	infectious arthritis of forearm in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C2046438	HIV-associated arthritis	Narrow	
ICD9CM	-		C2103576	parvovirus B19 arthritis	Narrow	
ICD9CM	-		C4480473	infectious arthritis of pelvic region and thigh in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480475	infectious arthritis of ankle and foot in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C4480474	infectious arthritis of lower leg in viral diseases classified elsewhere	Narrow	
ICD9CM	-		C0409626	Arthropathy associated with viral disease	Narrow	
ICD9CM	-		C2062908	Gout acute	Narrow	
ICD9CM	274	Gout	C0018099	Gout	Possible	BROADER (C2062908)
ICD9CM	274.0	Gouty arthropathy			Possible	DESC (274)
ICD9CM	274.00	Gouty arthropathy, unspecified			Possible	DESC (274)
ICD9CM	274.01	Acute gouty arthropathy			Possible	DESC (274)
ICD9CM	274.02	Chronic gouty arthropathy without mention of tophus (tophi)			Possible	DESC (274)
ICD9CM	274.03	Chronic gouty arthropathy with tophus (tophi)			Possible	DESC (274)
ICD9CM	274.1	Gouty nephropathy			Possible	DESC (274)
ICD9CM	274.10	Gouty nephropathy, unspecified			Possible	DESC (274)
ICD9CM	274.11	Uric acid nephrolithiasis			Possible	DESC (274)
ICD9CM	274.19	Other gouty nephropathy			Possible	DESC (274)
ICD9CM	274.8	Gout with other specified manifestations			Possible	DESC (274)
ICD9CM	274.81	Gouty tophi of ear			Possible	DESC (274)
ICD9CM	274.82	Gouty tophi of other sites, except ear			Possible	DESC (274)
ICD9CM	274.89	Gout with other specified manifestations			Possible	DESC (274)
ICD9CM	274.9	Gout, unspecified			Possible	DESC (274)
ICD9CM	274.01	Acute gouty arthropathy	C0149896	Primary gout	Narrow	BROADER (C2062908)
ICD9CM	-		C0157852	Chondrocalcinosis due to dicalcium phosphate crystals	Narrow	
ICD9CM	274.0	Gouty arthropathy	C0003868	Arthritis, Gouty	Narrow	ADD (Arthritis, Gouty)
ICD9CM	274.00	Gouty arthropathy, unspecified			Narrow	DESC (274.0)
ICD9CM	274.02	Chronic gouty arthropathy without mention of tophus (tophi)			Narrow	DESC (274.0)
ICD9CM	274.03	Chronic gouty arthropathy with tophus (tophi)			Narrow	DESC (274.0)
ICD9CM	-		C0221168	Arthritis of great toe due to gout	Narrow	
ICD9CM	-		C0409899	Gouty arthritis of other specified site	Narrow	
ICD9CM	-		C4751162	Arthritis of right wrist due to gout	Narrow	
ICD9CM	-		C4751161	Arthritis of left wrist due to gout	Narrow	
ICD9CM	-		C1998152	Gouty arthritis of toe	Narrow	
ICD9CM	-		C4751160	Arthritis of left elbow due to gout	Narrow	
ICD9CM	-		C5546952	Gouty arthropathy due to double heterozygous sickling disorder	Narrow	
ICD9CM	-		C5546777	Gouty arthropathy due to sickle-cell trait	Narrow	
ICD9CM	-		C5547306	Polyarticular acute primary gout	Narrow	
ICD9CM	-		C5547309	Polyarticular acute gout caused by lead	Narrow	
ICD9CM	-		C4545102	Bilateral gouty arthritis of knees	Narrow	
ICD9CM	-		C4706643	Bilateral chronic tophaceous gout of elbows	Narrow	
ICD9CM	-		C4706642	Bilateral chronic tophaceous gout of hands	Narrow	
ICD9CM	-		C0409907	Gouty arthritis of the shoulder region	Narrow	
ICD9CM	-		C5547334	Monoarticular acute gout caused by lead	Narrow	
ICD9CM	-		C4509769	Gouty arthritis of right foot	Narrow	
ICD9CM	-		C4545096	Gouty arthritis of left foot	Narrow	
ICD9CM	-		C4751538	Gouty arthritis of right knee	Narrow	
ICD9CM	-		C4751537	Gouty arthritis of left knee	Narrow	
ICD9CM	-		C0409904	Gouty arthritis of the hand	Narrow	
ICD9CM	-		C0409903	Gouty arthritis of the pelvic region and thigh	Narrow	
ICD9CM	-		C0409906	Gouty arthritis of the upper arm	Narrow	
ICD9CM	-		C0409905	Gouty arthritis of the forearm	Narrow	
ICD9CM	-		C4751159	Arthritis of right elbow due to gout	Narrow	
ICD9CM	-		C0409900	Gouty arthritis of multiple sites	Narrow	
ICD9CM	-		C0409902	Gouty arthritis of the lower leg	Narrow	
ICD9CM	-		C3697115	Gouty arthritis of temporomandibular joint	Narrow	
ICD9CM	-		C0409901	Gouty arthritis of the ankle and/or foot	Narrow	
ICD9CM	-		C0837800	idiopathic; gouty	Narrow	
ICD9CM	274	Gout	C0018099	Gout	Narrow	BROADER (C0003868)
ICD9CM	274.1	Gouty nephropathy			Narrow	DESC (274)
ICD9CM	274.10	Gouty nephropathy, unspecified			Narrow	DESC (274)
ICD9CM	274.11	Uric acid nephrolithiasis			Narrow	DESC (274)
ICD9CM	274.19	Other gouty nephropathy			Narrow	DESC (274)
ICD9CM	274.8	Gout with other specified manifestations			Narrow	DESC (274)
ICD9CM	274.81	Gouty tophi of ear			Narrow	DESC (274)
ICD9CM	274.82	Gouty tophi of other sites, except ear			Narrow	DESC (274)
ICD9CM	274.89	Gout with other specified manifestations			Narrow	DESC (274)
ICD9CM	274.9	Gout, unspecified			Narrow	DESC (274)
ICD9CM	-		C0003864	Arthritis	Possible	
ICPC	-		C5442633	Acute aseptic arthritis	Narrow	
ICPC	-		C0003872	Arthritis, Psoriatic	Narrow	
ICPC	-		C0409682	Psoriatic arthritis with distal interphalangeal joint involvement	Narrow	
ICPC	-		C0343176	Psoriatic arthritis with spine involvement	Narrow	
ICPC	-		C0409673	Juvenile psoriatic arthritis with psoriasis	Narrow	
ICPC	-		C0702102	Arthritis mutilans	Narrow	
ICPC	-		C2888178	Psoriatic arthritis mutilans	Narrow	
ICPC	-		C0409674	Juvenile psoriatic arthritis without psoriasis	Narrow	
ICPC	-		C1444609	Iritis with psoriatic arthritis	Narrow	
ICPC	-		C2315905	Family history of psoriasis with psoriatic arthritis	Narrow	
ICPC	-		C3714758	Juvenile psoriatic arthritis	Narrow	
ICPC	-		C5566264	Oligoarticular psoriatic arthritis	Narrow	
ICPC	-		C5567085	Polyarticular psoriatic arthritis	Narrow	
ICPC	-		C0853922	Psoriatic arthropathy aggravated	Narrow	
ICPC	-		C1735904	Progression of psoriatic arthritis	Narrow	
ICPC	-		C1739420	Recurrent psoriatic arthritis	Narrow	
ICPC	-		C3890176	Psoriatic Juvenile Idiopathic Arthritis	Narrow	
ICPC	-		C4480478	psoriatic arthritis mutilans of shoulder region	Narrow	
ICPC	-		C4480479	psoriatic arthritis mutilans of upper arm	Narrow	
ICPC	-		C4480480	psoriatic arthritis mutilans of forearm	Narrow	
ICPC	-		C4480481	psoriatic arthritis mutilans of hand	Narrow	
ICPC	-		C4480482	psoriatic arthritis mutilans of pelvic region and thigh	Narrow	
ICPC	-		C4480483	psoriatic arthritis mutilans of lower leg	Narrow	
ICPC	-		C4480484	psoriatic arthritis mutilans of ankle and foot	Narrow	
ICPC	-		C4480485	psoriatic arthritis mutilans of multiple sites	Narrow	
ICPC	-		C4480486	psoriatic arthritis mutilans of other site	Narrow	
ICPC	-		C3899281	Early Inflammatory Arthritis	Narrow	
ICPC	-		C0162323	Polyarthritis	Narrow	
ICPC	-		C1562028	Undifferentiated inflammatory arthritis	Narrow	
ICPC	-		C0409703	Secondary inflammatory arthritis	Narrow	
ICPC	-		C2317127	Suspected inflammatory arthritis	Possible	
ICPC	-		C0152087	Crystal arthropathy	Narrow	
ICPC	-		C0157801	Arthropathy associated with other viral diseases	Narrow	
ICPC	-		C0003875	Arthritis, Viral	Narrow	
ICPC	-		C0157801	Arthropathy associated with other viral diseases, site unspecified	Narrow	
ICPC	-		C0276308	Arthritis due to rubella	Narrow	
ICPC	-		C0276563	Infective arthritis with AIDS (acquired immunodeficiency syndrome)	Narrow	
ICPC	-		C0409554	Arthropathy associated with other viral diseases, forearm	Narrow	
ICPC	-		C0409555	Arthropathy associated with other viral diseases, upper arm	Narrow	
ICPC	-		C0409556	Arthropathy associated with other viral diseases, shoulder region	Narrow	
ICPC	-		C0409550	Arthropathy associated with other viral diseases, ankle and foot	Narrow	
ICPC	-		C0409551	Arthropathy associated with other viral diseases, lower leg	Narrow	
ICPC	-		C0409552	Arthropathy associated with other viral diseases, pelvic region and thigh	Narrow	
ICPC	-		C0409548	Arthropathy associated with other viral diseases, other specified sites	Narrow	
ICPC	-		C0409549	Arthropathy associated with other viral diseases, multiple sites	Narrow	
ICPC	-		C0276321	Mumps arthritis	Narrow	
ICPC	-		C0409626	Arthropathy associated with viral disease	Narrow	
ICPC	-		C0409553	Arthropathy with other viral disease, of hand	Narrow	
ICPC	-		C0276498	Caprine arthritis-encephalitis	Narrow	
ICPC	-		C1998310	Arthritis of hand due to viral infection	Narrow	
ICPC	-		C1997349	Arthritis of knee due to viral infection	Narrow	
ICPC	-		C4274475	Viral arthritis co-occurrent with hepatitis	Narrow	
ICPC	-		C5547899	Polyarticular viral arthritis	Narrow	
ICPC	-		C0276456	Avian viral arthritis	Narrow	
ICPC	-		C0157805	Arthropathy involving hand associated with other viral diseases	Narrow	
ICPC	-		C4480476	infectious arthritis of multiple sites in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480477	infectious arthritis of other site in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480469	infectious arthritis of shoulder region in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480459	infectious arthritis in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480470	infectious arthritis of upper arm in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480471	infectious arthritis of forearm in viral diseases classified elsewhere	Narrow	
ICPC	-		C2046438	HIV-associated arthritis	Narrow	
ICPC	-		C2103576	parvovirus B19 arthritis	Narrow	
ICPC	-		C4480473	infectious arthritis of pelvic region and thigh in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480475	infectious arthritis of ankle and foot in viral diseases classified elsewhere	Narrow	
ICPC	-		C4480474	infectious arthritis of lower leg in viral diseases classified elsewhere	Narrow	
ICPC	-		C0409626	Arthropathy associated with viral disease	Narrow	
ICPC	-		C2062908	Gout acute	Narrow	
ICPC	T92	Gout	C0018099	Gout	Possible	BROADER (C2062908)
ICPC	-		C0149896	Primary gout	Narrow	
ICPC	-		C0157852	Chondrocalcinosis due to dicalcium phosphate crystals	Narrow	
ICPC	-		C0003868	Arthritis, Gouty	Narrow	
ICPC	-		C0221168	Arthritis of great toe due to gout	Narrow	
ICPC	-		C0409899	Gouty arthritis of other specified site	Narrow	
ICPC	-		C4751162	Arthritis of right wrist due to gout	Narrow	
ICPC	-		C4751161	Arthritis of left wrist due to gout	Narrow	
ICPC	-		C1998152	Gouty arthritis of toe	Narrow	
ICPC	-		C4751160	Arthritis of left elbow due to gout	Narrow	
ICPC	-		C5546952	Gouty arthropathy due to double heterozygous sickling disorder	Narrow	
ICPC	-		C5546777	Gouty arthropathy due to sickle-cell trait	Narrow	
ICPC	-		C5547306	Polyarticular acute primary gout	Narrow	
ICPC	-		C5547309	Polyarticular acute gout caused by lead	Narrow	
ICPC	-		C4545102	Bilateral gouty arthritis of knees	Narrow	
ICPC	-		C4706643	Bilateral chronic tophaceous gout of elbows	Narrow	
ICPC	-		C4706642	Bilateral chronic tophaceous gout of hands	Narrow	
ICPC	-		C0409907	Gouty arthritis of the shoulder region	Narrow	
ICPC	-		C5547334	Monoarticular acute gout caused by lead	Narrow	
ICPC	-		C4509769	Gouty arthritis of right foot	Narrow	
ICPC	-		C4545096	Gouty arthritis of left foot	Narrow	
ICPC	-		C4751538	Gouty arthritis of right knee	Narrow	
ICPC	-		C4751537	Gouty arthritis of left knee	Narrow	
ICPC	-		C0409904	Gouty arthritis of the hand	Narrow	
ICPC	-		C0409903	Gouty arthritis of the pelvic region and thigh	Narrow	
ICPC	-		C0409906	Gouty arthritis of the upper arm	Narrow	
ICPC	-		C0409905	Gouty arthritis of the forearm	Narrow	
ICPC	-		C4751159	Arthritis of right elbow due to gout	Narrow	
ICPC	-		C0409900	Gouty arthritis of multiple sites	Narrow	
ICPC	-		C0409902	Gouty arthritis of the lower leg	Narrow	
ICPC	-		C3697115	Gouty arthritis of temporomandibular joint	Narrow	
ICPC	-		C0409901	Gouty arthritis of the ankle and/or foot	Narrow	
ICPC	-		C0837800	idiopathic; gouty	Narrow	
ICPC	T92	Gout	C0018099	Gout	Narrow	BROADER (C0003868)
ICPC	-		C0003864	Arthritis	Possible	
ICPC2P	-		C5442633	Acute aseptic arthritis	Narrow	
ICPC2P	S91002	Arthritis;psoriatic	C0003872	Arthritis, Psoriatic	Narrow	SEARCH (psoriatic arthritis)
ICPC2P	S91003	Arthropathy;psoriatic	C0003872	Arthritis, Psoriatic	Narrow	SEARCH (psoriatic arthritis)
ICPC2P	-		C0409682	Psoriatic arthritis with distal interphalangeal joint involvement	Narrow	
ICPC2P	-		C0343176	Psoriatic arthritis with spine involvement	Narrow	
ICPC2P	-		C0409673	Juvenile psoriatic arthritis with psoriasis	Narrow	
ICPC2P	-		C0702102	Arthritis mutilans	Narrow	
ICPC2P	-		C2888178	Psoriatic arthritis mutilans	Narrow	
ICPC2P	-		C0409674	Juvenile psoriatic arthritis without psoriasis	Narrow	
ICPC2P	-		C1444609	Iritis with psoriatic arthritis	Narrow	
ICPC2P	-		C2315905	Family history of psoriasis with psoriatic arthritis	Narrow	
ICPC2P	-		C3714758	Juvenile psoriatic arthritis	Narrow	
ICPC2P	-		C5566264	Oligoarticular psoriatic arthritis	Narrow	
ICPC2P	-		C5567085	Polyarticular psoriatic arthritis	Narrow	
ICPC2P	-		C0853922	Psoriatic arthropathy aggravated	Narrow	
ICPC2P	-		C1735904	Progression of psoriatic arthritis	Narrow	
ICPC2P	-		C1739420	Recurrent psoriatic arthritis	Narrow	
ICPC2P	-		C3890176	Psoriatic Juvenile Idiopathic Arthritis	Narrow	
ICPC2P	-		C4480478	psoriatic arthritis mutilans of shoulder region	Narrow	
ICPC2P	-		C4480479	psoriatic arthritis mutilans of upper arm	Narrow	
ICPC2P	-		C4480480	psoriatic arthritis mutilans of forearm	Narrow	
ICPC2P	-		C4480481	psoriatic arthritis mutilans of hand	Narrow	
ICPC2P	-		C4480482	psoriatic arthritis mutilans of pelvic region and thigh	Narrow	
ICPC2P	-		C4480483	psoriatic arthritis mutilans of lower leg	Narrow	
ICPC2P	-		C4480484	psoriatic arthritis mutilans of ankle and foot	Narrow	
ICPC2P	-		C4480485	psoriatic arthritis mutilans of multiple sites	Narrow	
ICPC2P	-		C4480486	psoriatic arthritis mutilans of other site	Narrow	
ICPC2P	-		C3899281	Early Inflammatory Arthritis	Narrow	
ICPC2P	L20013	Polyarthritis	C0162323	Polyarthritis	Narrow	SEARCH (inflammatory arthritis)
ICPC2P	L91012	Polyarthritis	C0162323	Polyarthritis	Narrow	SEARCH (inflammatory arthritis)
ICPC2P	-		C1562028	Undifferentiated inflammatory arthritis	Narrow	
ICPC2P	-		C0409703	Secondary inflammatory arthritis	Narrow	
ICPC2P	-		C2317127	Suspected inflammatory arthritis	Possible	
ICPC2P	T99048	Arthropathy;crystal	C0152087	Crystal arthropathy	Narrow	ADD (Crystal arthropathy)
ICPC2P	-		C0157801	Arthropathy associated with other viral diseases	Narrow	
ICPC2P	L70010	Arthritis;viral	C0003875	Arthritis, Viral	Narrow	BROADER (C0157801)
ICPC2P	-		C0157801	Arthropathy associated with other viral diseases, site unspecified	Narrow	
ICPC2P	-		C0276308	Arthritis due to rubella	Narrow	
ICPC2P	-		C0276563	Infective arthritis with AIDS (acquired immunodeficiency syndrome)	Narrow	
ICPC2P	-		C0409554	Arthropathy associated with other viral diseases, forearm	Narrow	
ICPC2P	-		C0409555	Arthropathy associated with other viral diseases, upper arm	Narrow	
ICPC2P	-		C0409556	Arthropathy associated with other viral diseases, shoulder region	Narrow	
ICPC2P	-		C0409550	Arthropathy associated with other viral diseases, ankle and foot	Narrow	
ICPC2P	-		C0409551	Arthropathy associated with other viral diseases, lower leg	Narrow	
ICPC2P	-		C0409552	Arthropathy associated with other viral diseases, pelvic region and thigh	Narrow	
ICPC2P	-		C0409548	Arthropathy associated with other viral diseases, other specified sites	Narrow	
ICPC2P	-		C0409549	Arthropathy associated with other viral diseases, multiple sites	Narrow	
ICPC2P	-		C0276321	Mumps arthritis	Narrow	
ICPC2P	-		C0409626	Arthropathy associated with viral disease	Narrow	
ICPC2P	-		C0409553	Arthropathy with other viral disease, of hand	Narrow	
ICPC2P	-		C0276498	Caprine arthritis-encephalitis	Narrow	
ICPC2P	-		C1998310	Arthritis of hand due to viral infection	Narrow	
ICPC2P	-		C1997349	Arthritis of knee due to viral infection	Narrow	
ICPC2P	-		C4274475	Viral arthritis co-occurrent with hepatitis	Narrow	
ICPC2P	-		C5547899	Polyarticular viral arthritis	Narrow	
ICPC2P	-		C0276456	Avian viral arthritis	Narrow	
ICPC2P	-		C0157805	Arthropathy involving hand associated with other viral diseases	Narrow	
