Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10	I69.0	Sequelae of subarachnoid haemorrhage	C0475530	Sequelae of subarachnoid hemorrhage		SEARCH (subarachnoid hemorrhage)
ICD10	-		C0159158	closed fracture of skull vault with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0159203	open fracture of skull vault with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0159249	Closed fracture of base of skull with subarachnoid, subdural AND/OR extradural hemorrhage		
ICD10	-		C0159294	open fracture of base of skull with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0160228	Subarachnoid hemorrhage following injury with open intracranial wound		
ICD10	-		C0160231	open intracranial wound and subarachnoid hemorrhage with brief (< 1 hr) loss of consciousness		
ICD10	-		C0160232	open intracranial wound and subarachnoid hemorrhage with moderate (1-24 hrs) loss of consciousness		
ICD10	-		C0160234	open intracranial wound and subarachnoid hemorrhage with prolonged (> 24 hrs) loss of consciousness without return to prior level of consciousness		
ICD10	-		C0270192	Perinatal Subarachnoid Hemorrhage		
ICD10	-		C0349439	Subarachnoid hemorrhage from middle cerebral artery aneurysm		
ICD10	-		C0349441	Subarachnoid hemorrhage from anterior communicating artery aneurysm		
ICD10	-		C0349442	Subarachnoid hemorrhage from posterior communicating artery aneurysm		
ICD10	-		C0349443	Subarachnoid hemorrhage from basilar artery aneurysm		
ICD10	-		C0472383	Subarachnoid Hemorrhage, Spontaneous		
ICD10	-		C0475077	head injury with subarachnoid hemorrhage with moderate (1-24 hrs) loss of consciousness		
ICD10	-		C0475872	History of subarachnoid hemorrhage		
ICD10	-		C1410400	subarachnoid; hemorrhage, nontraumatic		
ICD10	-		C0150357	Subarachnoid hemorrhage precautions		
ICD10	-		C0159159	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159160	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159161	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159162	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159165	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159164	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159163	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159204	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159205	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159206	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159207	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159208	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159209	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159210	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159250	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159251	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159252	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159253	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159254	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159255	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159256	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159295	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159296	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159297	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159298	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159299	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159300	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159301	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159368	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage		
ICD10	-		C0159369	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159370	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159371	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159372	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159373	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159374	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159375	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159413	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage		
ICD10	-		C0159414	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159415	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159416	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159417	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159418	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159419	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159420	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159459	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage		
ICD10	-		C0159460	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159461	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159462	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159464	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159465	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159466	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0159504	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage		
ICD10	-		C0159505	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness		
ICD10	-		C0159506	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness		
ICD10	-		C0159507	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness		
ICD10	-		C0159508	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0159509	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0159510	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level		
ICD10	-		C0159511	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration		
ICD10	-		C0160218	Subarachnoid, subdural, and extradural hemorrhage, following injury		
ICD10	-		C0160219	Subarachnoid hemorrhage following injury without mention of open intracranial wound		
ICD10	-		C0160222	Subarachnoid hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness		
ICD10	-		C0160223	Subarachnoid hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness		
ICD10	-		C0160224	Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level		
ICD10	-		C0160225	Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level		
ICD10	-		C0272485	closed fracture of skull with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0272489	open fracture of skull with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0272494	multiple closed fractures of skull or face with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0272499	multiple open fractures of skull or face with subarachnoid, subdural, or extradural hemorrhage		
ICD10	-		C0273079	subarachnoid hemorrhage following head injury without open intracranial wound		
ICD10	-		C0273080	Subarachnoid hemorrhage following injury without open intracranial wound and unspecified state of consciousness		
ICD10	-		C0273081	subarachnoid hemorrhage following head injury without open intracranial wound, with no LOC		
ICD10	-		C0273082	subarachnoid hemorrhage following head injury without open intracranial wound, with brief LOC (less than 1 hour)		
ICD10	-		C0273083	subarachnoid hemorrhage following head injury without open intracranial wound, with moderate LOC (1-24 hours)		
ICD10	-		C0273084	subarachnoid hemorrhage following head injury with intracranial wound, with prolonged LOC, without return to pre-existing conscious level		
ICD10	-		C0273085	subarachnoid hemorrhage following head injury without open intracranial wound, with LOC		
ICD10	-		C0273086	subarachnoid hemorrhage following head injury without open intracranial wound, with concussion		
ICD10	-		C0338572	Subarachnoid hemorrhage due to ruptured aneurysm		
ICD10	-		C0349435	Subarachnoid hemorrhage from multiple aneurysms		
ICD10	-		C0349436	Subarachnoid hemorrhage from anterior cerebral artery aneurysm		
ICD10	-		C0349440	Subarachnoid hemorrhage from posterior cerebral artery aneurysm		
ICD10	-		C0349444	Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm		
ICD10	-		C0349445	Subarachnoid hemorrhage from carotid artery aneurysm		
ICD10	-		C0375582	Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375586	Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375590	Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375594	Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375599	Other closed skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375604	Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375609	Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0375614	Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified		
ICD10	-		C0472384	Subarachnoid hemorrhage due to ruptured arteriovenous malformation		
ICD10	-		C0474996	Traumatic spinal subarachnoid hemorrhage		
ICD10	P52.5	Subarachnoid (nontraumatic) haemorrhage of fetus and newborn	C0495416	Subarachnoid (nontraumatic) hemorrhage of fetus and newborn		SEARCH (subarachnoid hemorrhage)
ICD10	-		C0520747	subarachnoid hemorrhage following head injury without open intracranial wound, with prolonged LOC with return to pre-existing conscious level		
ICD10	-		C0854172	Subarachnoid haemorrhage neonatal		
ICD10	-		C1321245	Nuchal rigidity due to subarachnoid hemorrhage		
ICD10	-		C1390293	subarachnoid; hemorrhage, nontraumatic, sequelae		
ICD10	-		C2832508	Traumatic subarachnoid hemorrhage without loss of consciousness		
ICD10	-		C2832509	Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter		
ICD10	-		C2832510	Traumatic subarachnoid hemorrhage without loss of consciousness, subsequent encounter		
ICD10	-		C2832511	Traumatic subarachnoid hemorrhage without loss of consciousness, sequela		
ICD10	-		C2832512	Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less		
ICD10	-		C2832513	Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter		
ICD10	-		C2832514	Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, subsequent encounter		
ICD10	-		C2832515	Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, sequela		
ICD10	-		C2832516	Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes		
ICD10	-		C2832517	Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, initial encounter		
ICD10	-		C2832518	Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter		
ICD10	-		C2832519	Traumatic subarachnoid hemorrhage with loss of consciousness of 31 minutes to 59 minutes, sequela		
ICD10	-		C2832520	Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes		
ICD10	-		C2832521	Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter		
ICD10	-		C2832522	Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter		
ICD10	-		C2832523	Traumatic subarachnoid hemorrhage with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela		
ICD10	-		C2832524	Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours		
ICD10	-		C2832525	Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, initial encounter		
ICD10	-		C2832526	Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, subsequent encounter		
ICD10	-		C2832527	Traumatic subarachnoid hemorrhage with loss of consciousness of 6 hours to 24 hours, sequela		
ICD10	-		C2832528	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level		
ICD10	-		C2832529	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter		
ICD10	-		C2832530	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter		
ICD10	-		C2832531	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela		
ICD10	-		C2832532	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving		
ICD10	-		C2832533	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter		
ICD10	-		C2832534	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter		
ICD10	-		C2832535	Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela		
ICD10	-		C2832536	Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness		
ICD10	-		C2832537	Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter		
ICD10	-		C2832540	Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness		
ICD10	-		C2832541	Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter		
ICD10	-		C2832544	Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration		
ICD10	-		C2832545	Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter		
ICD10	-		C2832546	Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter		
ICD10	-		C2832547	Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, sequela		
ICD10	-		C2882289	Nontraumatic subarachnoid hemorrhage from carotid siphon and bifurcation		
ICD10	-		C2882290	Nontraumatic subarachnoid hemorrhage from unspecified carotid siphon and bifurcation		
ICD10	-		C2882291	Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation		
ICD10	-		C2882292	Nontraumatic subarachnoid hemorrhage from left carotid siphon and bifurcation		
ICD10	-		C2882293	Nontraumatic subarachnoid hemorrhage from middle cerebral artery		
ICD10	-		C2882294	Nontraumatic subarachnoid hemorrhage from unspecified middle cerebral artery		
ICD10	-		C2882296	Nontraumatic subarachnoid hemorrhage from left middle cerebral artery		
ICD10	-		C2882295	Nontraumatic subarachnoid hemorrhage from right middle cerebral artery		
ICD10	-		C2882297	Nontraumatic subarachnoid hemorrhage from anterior communicating artery		
ICD10	-		C2882301	Nontraumatic subarachnoid hemorrhage from posterior communicating artery		
ICD10	-		C2882302	Nontraumatic subarachnoid hemorrhage from unspecified posterior communicating artery		
ICD10	-		C2882303	Nontraumatic subarachnoid hemorrhage from right posterior communicating artery		
ICD10	-		C2882304	Nontraumatic subarachnoid hemorrhage from left posterior communicating artery		
ICD10	-		C2882305	Nontraumatic subarachnoid hemorrhage from basilar artery		
ICD10	-		C2882306	Nontraumatic subarachnoid hemorrhage from vertebral artery		
ICD10	-		C2882307	Nontraumatic subarachnoid hemorrhage from unspecified vertebral artery		
ICD10	-		C2882308	Nontraumatic subarachnoid hemorrhage from right vertebral artery		
ICD10	-		C2882309	Nontraumatic subarachnoid hemorrhage from left vertebral artery		
ICD10	-		C2882310	Nontraumatic subarachnoid hemorrhage from other intracranial arteries		
ICD10	-		C2882313	Subarachnoid hemorrhage (nontraumatic) from cerebral artery NOS		
ICD10	-		C2882314	Subarachnoid hemorrhage (nontraumatic) from communicating artery NOS		
ICD10	-		C2882315	Nontraumatic subarachnoid hemorrhage from unspecified intracranial artery		
ICD10	-		C2882316	Other nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882443	Unspecified sequelae of nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882444	Cognitive deficits following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882445	Speech and language deficits following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882446	Aphasia following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882447	Dysphasia following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882448	Dysarthria following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882449	Fluency disorder following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882450	Other speech and language deficits following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882451	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882452	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting right dominant side		
ICD10	-		C2882453	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting left dominant side		
ICD10	-		C2882454	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting right non-dominant side		
ICD10	-		C2882455	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting left non-dominant side		
ICD10	-		C2882456	Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting unspecified side		
ICD10	-		C2882458	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right dominant side		
ICD10	-		C2882457	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882459	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting left dominant side		
ICD10	-		C2882460	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right non-dominant side		
ICD10	-		C2882461	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting left non-dominant side		
ICD10	-		C2882462	Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting unspecified side		
ICD10	-		C2882463	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882464	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right dominant side		
ICD10	-		C2882465	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left dominant side		
ICD10	-		C2882466	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting right non-dominant side		
ICD10	-		C2882467	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting left non-dominant side		
ICD10	-		C2882468	Hemiplegia and hemiparesis following nontraumatic subarachnoid hemorrhage affecting unspecified side		
ICD10	-		C2882469	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882470	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting right dominant side		
ICD10	-		C2882471	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting left dominant side		
ICD10	-		C2882472	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting right non-dominant side		
ICD10	-		C2882473	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting left non-dominant side		
ICD10	-		C2882474	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage, bilateral		
ICD10	-		C2882475	Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting unspecified side		
ICD10	-		C2882476	Other sequelae of nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882477	Apraxia following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882478	Dysphagia following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882479	Facial weakness following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882480	Ataxia following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882481	Alterations of sensation following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882482	Disturbance of vision following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882483	Other sequelae following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2882654	Stuttering following nontraumatic subarachnoid hemorrhage		
ICD10	-		C2910049	Subarachnoid (nontraumatic) hemorrhage of newborn		
ICD10	-		C2976975	Facial droop following nontraumatic subarachnoid hemorrhage		
ICD10	-		C3472220	Hemorrhage into subarachnoid space of neuraxis		
ICD10	-		C3472221	Hemorrhage into subarachnoid space of spine		
ICD10	-		C3472222	traumatic meningeal hemorrhage into subarachnoid space of neuraxis		
ICD10	-		C3838867	Non-aneurysmal subarachnoid intracranial hemorrhage		
ICD10	-		C3838874	Perimesencephalic subarachnoid hemorrhage		
ICD10	-		C3839259	Subarachnoid hemorrhage from vertebral artery aneurysm		
ICD10	-		C3839590	Convexal subarachnoid hemorrhage		
ICD10	-		C3875285	Non-aneurysmal perimesencephalic subarachnoid hemorrhage		
ICD10	-		C4039793	Nontraumatic subarachnoid hemorrhage with brain compression		
ICD10	-		C4268493	Attention and concentration deficit following nontraumatic subarachnoid hemorrhage		
ICD10	-		C4268494	Memory deficit following nontraumatic subarachnoid hemorrhage		
ICD10	-		C4268495	Visuospatial deficit and spatial neglect following nontraumatic subarachnoid hemorrhage		
ICD10	-		C4268496	Psychomotor deficit following nontraumatic subarachnoid hemorrhage		
ICD10	-		C4268497	Frontal lobe and executive function deficit following nontraumatic subarachnoid hemorrhage		
ICD10	-		C4268498	Cognitive social or emotional deficit following nontraumatic subarachnoid hemorrhage		
