Coding system	Code	Code name	Concept	Concept name	Tags	Origin
SCTSPA	238815002	Infectious mononucleosis ampicillin reaction			Possible	DESC (28926001)
SCTSPA	238988008	Psoriasiform drug eruption			Possible	DESC (28926001)
SCTSPA	238989000	Pityriasis rosea-like drug eruption			Possible	DESC (28926001)
SCTSPA	238995004	Acneiform drug eruption			Possible	DESC (28926001)
SCTSPA	238997007	Drug-induced ichthyosiform reaction			Possible	DESC (28926001)
SCTSPA	277805004	Drug-induced persistent light reaction			Possible	DESC (28926001)
SCTSPA	402745002	Annular erythema due to drug			Possible	DESC (28926001)
SCTSPA	402748000	Pseudolymphomatous eruption due to drug			Possible	DESC (28926001)
SCTSPA	403610006	Non-pigmenting fixed drug eruption			Possible	DESC (28926001)
SCTSPA	403622009	B-cell pseudolymphoma due to drug			Possible	DESC (28926001)
SCTSPA	403623004	T-cell pseudolymphoma due to drug			Possible	DESC (28926001)
SCTSPA	403626007	Drug-induced pellagra			Possible	DESC (28926001)
SCTSPA	403638003	Acral erythema due to cytotoxic therapy			Possible	DESC (28926001)
SCTSPA	403640008	Neutrophilic eccrine hidradenitis due to cytotoxic therapy			Possible	DESC (28926001)
SCTSPA	69047008	Drug-induced photosensitivity			Possible	DESC (28926001)
SCTSPA	713528004	Eruption of skin caused by antiretroviral drug			Possible	DESC (28926001)
SCTSPA	73692007	Fixed drug eruption			Possible	DESC (28926001)
SCTSPA	83627000	Phototoxic drug eruption			Possible	DESC (28926001)
SCTSPA	402749008	dermatosis precipitada por tratamiento farmacológico	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SCTSPA	403675008	dermatosis medicamentosa	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SCTSPA	10625951000119109	Localized dermatitis caused by drug taken internally			Possible	DESC (403675008)
SCTSPA	109957002	Drug-induced purpura			Possible	DESC (403675008)
SCTSPA	110990003	Drug pigmentation			Possible	DESC (403675008)
SCTSPA	18869009	Chlorpromazine pigmentation			Possible	DESC (403675008)
SCTSPA	200844002	Allergic contact dermatitis due to drug in contact with skin			Possible	DESC (403675008)
SCTSPA	200852004	Irritant contact dermatitis due to drug in contact with skin			Possible	DESC (403675008)
SCTSPA	200892002	Generalized skin eruption caused by drug and medicament			Possible	DESC (403675008)
SCTSPA	200893007	Localized skin eruption caused by drug and medicament			Possible	DESC (403675008)
SCTSPA	201146008	Drug-induced androgenic alopecia			Possible	DESC (403675008)
SCTSPA	22583005	Fixed drug eruption due to phenolphthalein			Possible	DESC (403675008)
SCTSPA	238519000	Photochemotherapy reaction			Possible	DESC (403675008)
SCTSPA	238635004	Drug-induced acanthosis nigricans			Possible	DESC (403675008)
SCTSPA	238813009	Drug exanthem			Possible	DESC (403675008)
SCTSPA	238990009	Eczematous drug eruption			Possible	DESC (403675008)
SCTSPA	238992001	Erythroderma caused by drug			Possible	DESC (403675008)
SCTSPA	238996003	Drug-induced toxic pustuloderma			Possible	DESC (403675008)
SCTSPA	238998002	Drug-induced hypermelanosis			Possible	DESC (403675008)
SCTSPA	238999005	Drug-induced hypomelanosis			Possible	DESC (403675008)
SCTSPA	241958006	Drug-aggravated angioedema-urticaria			Possible	DESC (403675008)
SCTSPA	241959003	NSAID-induced angioedema-urticaria			Possible	DESC (403675008)
SCTSPA	241960008	Aspirin-induced angioedema-urticaria			Possible	DESC (403675008)
SCTSPA	26532007	Contact dermatitis due to scabicide			Possible	DESC (403675008)
SCTSPA	277804000	Baboon syndrome			Possible	DESC (403675008)
SCTSPA	280955001	Drug-induced melasma			Possible	DESC (403675008)
SCTSPA	297941009	Toxic erythema caused by drug			Possible	DESC (403675008)
SCTSPA	308692003	Alcohol-induced flushing			Possible	DESC (403675008)
SCTSPA	32371003	Contact dermatitis due to neomycin			Possible	DESC (403675008)
SCTSPA	33217001	Carotene pigmentation of skin			Possible	DESC (403675008)
SCTSPA	402258000	Danthron erythema			Possible	DESC (403675008)
SCTSPA	402394004	Urticaria due to salicylate			Possible	DESC (403675008)
SCTSPA	402744003	Toxic epidermal necrolysis due to drug			Possible	DESC (403675008)
SCTSPA	402747005	Sweet's disease due to drug			Possible	DESC (403675008)
SCTSPA	402751007	Dermatosis resulting from immunosuppressive therapy			Possible	DESC (403675008)
SCTSPA	402752000	Dermatosis resulting from cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	402753005	Skin disease attributable to corticosteroid therapy			Possible	DESC (403675008)
SCTSPA	402754004	Dermatosis resulting from anticoagulant therapy			Possible	DESC (403675008)
SCTSPA	402756002	Drug-induced hair abnormality			Possible	DESC (403675008)
SCTSPA	403301006	Drug-induced onycholysis			Possible	DESC (403675008)
SCTSPA	403340001	Drug-induced hair color change			Possible	DESC (403675008)
SCTSPA	403606008	Toxic urticated erythema due to drug			Possible	DESC (403675008)
SCTSPA	403608009	Serum sickness due to drug			Possible	DESC (403675008)
SCTSPA	403609001	Drug-induced Stevens-Johnson syndrome			Possible	DESC (403675008)
SCTSPA	403614002	Purpura due to drug-induced coagulation abnormality			Possible	DESC (403675008)
SCTSPA	403615001	Purpura due to drug-induced capillary damage			Possible	DESC (403675008)
SCTSPA	403616000	Drug-induced lymphocytic vasculitis			Possible	DESC (403675008)
SCTSPA	403618004	Drug-induced flushing			Possible	DESC (403675008)
SCTSPA	403619007	Nitrite-induced flushing			Possible	DESC (403675008)
SCTSPA	403620001	Erythroderma caused by vancomycin			Possible	DESC (403675008)
SCTSPA	403625006	Drug-induced solar urticaria			Possible	DESC (403675008)
SCTSPA	403627003	Non-melanin pigmentation due to drug			Possible	DESC (403675008)
SCTSPA	403628008	Pigmentation (non-melanin) due to topically applied medicament			Possible	DESC (403675008)
SCTSPA	403632002	Drug-induced epidermolysis bullosa acquisita			Possible	DESC (403675008)
SCTSPA	403633007	Drug-induced linear IgA disease			Possible	DESC (403675008)
SCTSPA	403635000	Drug-induced dermatomyositis			Possible	DESC (403675008)
SCTSPA	403637008	Cutaneous inflammation due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403639006	Syringosquamous metaplasia due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403641007	Pseudoscleroderma due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403642000	Cutaneous ulceration due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403643005	Methotrexate skin ulceration			Possible	DESC (403675008)
SCTSPA	403644004	Radiation recall reaction due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403645003	Ultraviolet recall reaction due to cytotoxic therapy			Possible	DESC (403675008)
SCTSPA	403646002	Cutaneous atrophy due to corticosteroids			Possible	DESC (403675008)
SCTSPA	403647006	Corticosteroid-induced striae			Possible	DESC (403675008)
SCTSPA	403648001	Striae due to topical corticosteroid			Possible	DESC (403675008)
SCTSPA	403649009	Striae due to systemic corticosteroid			Possible	DESC (403675008)
SCTSPA	403650009	Stellate pseudoscar due to corticosteroid			Possible	DESC (403675008)
SCTSPA	403653006	Atrophy of skin due to topical corticosteroid			Possible	DESC (403675008)
SCTSPA	403654000	Atrophy of skin due to systemic corticosteroid			Possible	DESC (403675008)
SCTSPA	403655004	Perioral dermatitis due to corticosteroid			Possible	DESC (403675008)
SCTSPA	403656003	Rosacea due to topical corticosteroid			Possible	DESC (403675008)
SCTSPA	403658002	Dermatosis attributable to coumarin anticoagulant			Possible	DESC (403675008)
SCTSPA	403659005	Coumarin necrosis			Possible	DESC (403675008)
SCTSPA	403667002	Retinoid dermatitis			Possible	DESC (403675008)
SCTSPA	403668007	Drug-induced erythromelalgia			Possible	DESC (403675008)
SCTSPA	403669004	Atrophy of skin due to drug			Possible	DESC (403675008)
SCTSPA	403671004	Drug-induced anetoderma			Possible	DESC (403675008)
SCTSPA	403673001	Drug-induced pseudoscleroderma			Possible	DESC (403675008)
SCTSPA	403674007	Drug-induced Raynaud's phenomenon			Possible	DESC (403675008)
SCTSPA	403872008	Tar keratosis			Possible	DESC (403675008)
SCTSPA	439407002	Hot flash due to medication			Possible	DESC (403675008)
SCTSPA	724833000	Stevens-Johnson and toxic epidermal necrolysis overlap syndrome caused by drug			Possible	DESC (403675008)
SCTSPA	724843002	Pruritus caused by drug			Possible	DESC (403675008)
SCTSPA	73383004	Drug-related alopecia			Possible	DESC (403675008)
SCTSPA	762384006	Allergic contact dermatitis caused by disinfectant			Possible	DESC (403675008)
SCTSPA	762388009	Irritant contact dermatitis caused by emollient substance			Possible	DESC (403675008)
SCTSPA	762390005	Telogen hair loss caused by drug			Possible	DESC (403675008)
SCTSPA	762391009	Anagen effluvium caused by drug			Possible	DESC (403675008)
SCTSPA	762562007	Occupational allergic contact dermatitis caused by disinfectant			Possible	DESC (403675008)
SCTSPA	81119003	Dermatitis due to drug AND/OR medicine taken internally			Possible	DESC (403675008)
SCTSPA	838551007	Autoimmune progesterone dermatitis			Possible	DESC (403675008)
SCTSPA	846646001	Lipid granuloma of skin caused by mineral oil			Possible	DESC (403675008)
SCTSPA	846758008	Drug-induced angioedema-urticaria			Possible	DESC (403675008)
SCTSPA	870749003	Allergic contact dermatitis due to usnic acid			Possible	DESC (403675008)
SCTSPA	89322006	Urticaria medicamentosa			Possible	DESC (403675008)
SCTSPA	897046009	Maculopapular rash caused by fluoroquinolone			Possible	DESC (403675008)
SNOMEDCT_US	1052347005	Bullous eruption	C0235818	Bullous eruption	Possible	SEARCH (bullous)
SNOMEDCT_US	14912003	Vesiculobullous rash			Possible	DESC (1052347005)
SNOMEDCT_US	271759003	Bullous eruption	C0235818	Bullous eruption	Possible	SEARCH (bullous)
SNOMEDCT_US	1148891004	Bullous diffuse cutaneous mastocytosis			Possible	DESC (271759003)
SNOMEDCT_US	238612002	Generalized pustular psoriasis			Possible	DESC (271759003)
SNOMEDCT_US	238613007	Generalized pustular psoriasis of pregnancy			Possible	DESC (271759003)
SNOMEDCT_US	238615000	Juvenile pustular psoriasis			Possible	DESC (271759003)
SNOMEDCT_US	238616004	Infantile pustular psoriasis			Possible	DESC (271759003)
SNOMEDCT_US	254175006	Bullous eruption of hand			Possible	DESC (271759003)
SNOMEDCT_US	308213003	Bullous eruption of pharynx			Possible	DESC (271759003)
SNOMEDCT_US	402326008	Acute generalized pustular psoriasis de novo			Possible	DESC (271759003)
SNOMEDCT_US	59721007	Congenital syphilitic pemphigus			Possible	DESC (271759003)
SNOMEDCT_US	721542002	Acute blistering eruption of skin			Possible	DESC (271759003)
SNOMEDCT_US	784339002	Deficiency of interleukin 36 receptor antagonist			Possible	DESC (271759003)
SNOMEDCT_US	83125007	Bullous eruption of childhood			Possible	DESC (271759003)
SNOMEDCT_US	156362004	Antibiotic necrolysis	C0014518	Toxic Epidermal Necrolysis	Narrow	CASEDEF
SNOMEDCT_US	200919006	Leyell's syndrome	C0014518	Toxic Epidermal Necrolysis	Narrow	CASEDEF
SNOMEDCT_US	23067006	Lyell's syndrome	C0014518	Toxic Epidermal Necrolysis	Narrow	CASEDEF
SNOMEDCT_US	267848009	Antibiotic necrolysis	C0014518	Toxic Epidermal Necrolysis	Narrow	CASEDEF
SNOMEDCT_US	768962006	Lyell syndrome	C0014518	Toxic Epidermal Necrolysis	Narrow	CASEDEF
SNOMEDCT_US	402359006	Toxic epidermal necrolysis due to graft-versus-host disease			Narrow	DESC (768962006)
SNOMEDCT_US	402744003	Toxic epidermal necrolysis due to drug			Narrow	DESC (768962006)
SNOMEDCT_US	768961004	Toxic epidermal necrolysis due to infection			Narrow	DESC (768962006)
SNOMEDCT_US	-		C1274191	Toxic epidermal necrolysis due to drug	Narrow	
SNOMEDCT_US	-		C2349616	Stevens Johnson Syndrome-toxic epidermal necrolysis overlap syndrome	Narrow	
SNOMEDCT_US	403609001	Drug-induced Stevens-Johnson syndrome	C1274933	Drug-Induced Stevens Johnson Syndrome	Narrow	NARROWER (C0038325)
SNOMEDCT_US	768946000	Stevens-Johnson syndrome, toxic epidermal necrolysis spectrum	C3658302	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	Narrow	BROADER (C0038325)
SNOMEDCT_US	124911000119100	Stevens Johnson syndrome AND toxic epidermal necrolysis overlap			Narrow	DESC (768946000)
SNOMEDCT_US	724833000	Stevens-Johnson and toxic epidermal necrolysis overlap syndrome caused by drug			Narrow	DESC (768946000)
SNOMEDCT_US	73442001	Stevens-Johnson syndrome			Narrow	DESC (768946000)
SNOMEDCT_US	441837004	Nikolsky sign	C0241128	Nikolsky sign	Possible	CASEDEF
SNOMEDCT_US	702617007	Acute generalized exanthematous pustulosis	C0877055	Acute Generalized Exanthematous Pustulosis	Narrow	CASEDEF
SNOMEDCT_US	702809001	Drug reaction with eosinophilia and systemic symptoms	C3541994	Drug Hypersensitivity Syndrome	Narrow	CASEDEF
SNOMEDCT_US	702810006	Allopurinol hypersensitivity syndrome			Narrow	DESC (702809001)
SNOMEDCT_US	702811005	Drug reaction with eosinophilia and systemic symptoms caused by strontium ranelate			Narrow	DESC (702809001)
SNOMEDCT_US	200891009	Drug induced rash	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SNOMEDCT_US	275447008	Dermatitis medicamentosa	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SNOMEDCT_US	28926001	Eruption due to drug	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SNOMEDCT_US	109254000	Lichenoid drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	238814003	Maculopapular drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	238815002	Infectious mononucleosis ampicillin reaction			Possible	DESC (28926001)
SNOMEDCT_US	238988008	Psoriasiform drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	238989000	Pityriasis rosea-like drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	238995004	Acneiform drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	238997007	Drug-induced ichthyosiform reaction			Possible	DESC (28926001)
SNOMEDCT_US	277805004	Drug-induced persistent light reaction			Possible	DESC (28926001)
SNOMEDCT_US	402745002	Annular erythema due to drug			Possible	DESC (28926001)
SNOMEDCT_US	402748000	Pseudolymphomatous eruption due to drug			Possible	DESC (28926001)
SNOMEDCT_US	403610006	Non-pigmenting fixed drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	403622009	B-cell pseudolymphoma due to drug			Possible	DESC (28926001)
SNOMEDCT_US	403623004	T-cell pseudolymphoma due to drug			Possible	DESC (28926001)
SNOMEDCT_US	403626007	Drug-induced pellagra			Possible	DESC (28926001)
SNOMEDCT_US	403638003	Acral erythema due to cytotoxic therapy			Possible	DESC (28926001)
SNOMEDCT_US	403640008	Neutrophilic eccrine hidradenitis due to cytotoxic therapy			Possible	DESC (28926001)
SNOMEDCT_US	69047008	Drug-induced photosensitivity			Possible	DESC (28926001)
SNOMEDCT_US	713528004	Eruption of skin caused by antiretroviral drug			Possible	DESC (28926001)
SNOMEDCT_US	73692007	Fixed drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	83627000	Phototoxic drug eruption			Possible	DESC (28926001)
SNOMEDCT_US	402749008	Dermatosis precipitated by drug therapy	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SNOMEDCT_US	403675008	Drug-induced dermatosis	C0011609	Drug Eruptions	Possible	BROADER (C3541994)
SNOMEDCT_US	10625951000119109	Localized dermatitis caused by drug taken internally			Possible	DESC (403675008)
SNOMEDCT_US	109957002	Drug-induced purpura			Possible	DESC (403675008)
SNOMEDCT_US	110990003	Drug pigmentation			Possible	DESC (403675008)
SNOMEDCT_US	18869009	Chlorpromazine pigmentation			Possible	DESC (403675008)
SNOMEDCT_US	200844002	Allergic contact dermatitis due to drug in contact with skin			Possible	DESC (403675008)
SNOMEDCT_US	200852004	Irritant contact dermatitis due to drug in contact with skin			Possible	DESC (403675008)
SNOMEDCT_US	200892002	Generalized skin eruption caused by drug and medicament			Possible	DESC (403675008)
SNOMEDCT_US	200893007	Localized skin eruption caused by drug and medicament			Possible	DESC (403675008)
SNOMEDCT_US	201146008	Drug-induced androgenic alopecia			Possible	DESC (403675008)
SNOMEDCT_US	22583005	Fixed drug eruption due to phenolphthalein			Possible	DESC (403675008)
SNOMEDCT_US	238519000	Photochemotherapy reaction			Possible	DESC (403675008)
SNOMEDCT_US	238635004	Drug-induced acanthosis nigricans			Possible	DESC (403675008)
SNOMEDCT_US	238813009	Drug exanthem			Possible	DESC (403675008)
SNOMEDCT_US	238990009	Eczematous drug eruption			Possible	DESC (403675008)
SNOMEDCT_US	238992001	Erythroderma caused by drug			Possible	DESC (403675008)
SNOMEDCT_US	238996003	Drug-induced toxic pustuloderma			Possible	DESC (403675008)
SNOMEDCT_US	238998002	Drug-induced hypermelanosis			Possible	DESC (403675008)
SNOMEDCT_US	238999005	Drug-induced hypomelanosis			Possible	DESC (403675008)
SNOMEDCT_US	241958006	Drug-aggravated angioedema-urticaria			Possible	DESC (403675008)
SNOMEDCT_US	241959003	NSAID-induced angioedema-urticaria			Possible	DESC (403675008)
SNOMEDCT_US	241960008	Aspirin-induced angioedema-urticaria			Possible	DESC (403675008)
SNOMEDCT_US	26532007	Contact dermatitis due to scabicide			Possible	DESC (403675008)
SNOMEDCT_US	277804000	Baboon syndrome			Possible	DESC (403675008)
SNOMEDCT_US	280955001	Drug-induced melasma			Possible	DESC (403675008)
SNOMEDCT_US	297941009	Toxic erythema caused by drug			Possible	DESC (403675008)
SNOMEDCT_US	308692003	Alcohol-induced flushing			Possible	DESC (403675008)
SNOMEDCT_US	32371003	Contact dermatitis due to neomycin			Possible	DESC (403675008)
SNOMEDCT_US	33217001	Carotene pigmentation of skin			Possible	DESC (403675008)
SNOMEDCT_US	402258000	Danthron erythema			Possible	DESC (403675008)
SNOMEDCT_US	402394004	Urticaria due to salicylate			Possible	DESC (403675008)
SNOMEDCT_US	402744003	Toxic epidermal necrolysis due to drug			Possible	DESC (403675008)
SNOMEDCT_US	402747005	Sweet's disease due to drug			Possible	DESC (403675008)
SNOMEDCT_US	402751007	Dermatosis resulting from immunosuppressive therapy			Possible	DESC (403675008)
SNOMEDCT_US	402752000	Dermatosis resulting from cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	402753005	Skin disease attributable to corticosteroid therapy			Possible	DESC (403675008)
SNOMEDCT_US	402754004	Dermatosis resulting from anticoagulant therapy			Possible	DESC (403675008)
SNOMEDCT_US	402756002	Drug-induced hair abnormality			Possible	DESC (403675008)
SNOMEDCT_US	403301006	Drug-induced onycholysis			Possible	DESC (403675008)
SNOMEDCT_US	403340001	Drug-induced hair color change			Possible	DESC (403675008)
SNOMEDCT_US	403606008	Toxic urticated erythema due to drug			Possible	DESC (403675008)
SNOMEDCT_US	403608009	Serum sickness due to drug			Possible	DESC (403675008)
SNOMEDCT_US	403609001	Drug-induced Stevens-Johnson syndrome			Possible	DESC (403675008)
SNOMEDCT_US	403614002	Purpura due to drug-induced coagulation abnormality			Possible	DESC (403675008)
SNOMEDCT_US	403615001	Purpura due to drug-induced capillary damage			Possible	DESC (403675008)
SNOMEDCT_US	403616000	Drug-induced lymphocytic vasculitis			Possible	DESC (403675008)
SNOMEDCT_US	403618004	Drug-induced flushing			Possible	DESC (403675008)
SNOMEDCT_US	403619007	Nitrite-induced flushing			Possible	DESC (403675008)
SNOMEDCT_US	403620001	Erythroderma caused by vancomycin			Possible	DESC (403675008)
SNOMEDCT_US	403625006	Drug-induced solar urticaria			Possible	DESC (403675008)
SNOMEDCT_US	403627003	Non-melanin pigmentation due to drug			Possible	DESC (403675008)
SNOMEDCT_US	403628008	Pigmentation (non-melanin) due to topically applied medicament			Possible	DESC (403675008)
SNOMEDCT_US	403632002	Drug-induced epidermolysis bullosa acquisita			Possible	DESC (403675008)
SNOMEDCT_US	403633007	Drug-induced linear IgA disease			Possible	DESC (403675008)
SNOMEDCT_US	403635000	Drug-induced dermatomyositis			Possible	DESC (403675008)
SNOMEDCT_US	403637008	Cutaneous inflammation due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403639006	Syringosquamous metaplasia due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403641007	Pseudoscleroderma due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403642000	Cutaneous ulceration due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403643005	Methotrexate skin ulceration			Possible	DESC (403675008)
SNOMEDCT_US	403644004	Radiation recall reaction due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403645003	Ultraviolet recall reaction due to cytotoxic therapy			Possible	DESC (403675008)
SNOMEDCT_US	403646002	Cutaneous atrophy due to corticosteroids			Possible	DESC (403675008)
SNOMEDCT_US	403647006	Corticosteroid-induced striae			Possible	DESC (403675008)
SNOMEDCT_US	403648001	Striae due to topical corticosteroid			Possible	DESC (403675008)
