Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10	-		C5439526	SARS-CoV-2 antigen vaccine		
ICD10	-		C5439537	Severe acute respiratory syndrome coronavirus 2 mRNA		
ICD10	-		C5439539	Chronic post-COVID-19 syndrome		
ICD10	-		C5539296	Encounter for screening for COVID-19		
ICD10	-		C5539297	Contact with and (suspected) exposure to COVID-19		
ICD10	-		C5539308	Personal history of COVID-19		
ICD10	-		C5539317	Post COVID-19 condition, unspecified		
ICD10	-		C5547424	Inactivated whole severe acute respiratory syndrome coronavirus 2 antigen		
ICD10	-		C5547660	Severe acute respiratory syndrome coronavirus 2 mRNA encoding spike protein		
ICD10	-		C5548350	Inactivated whole SARS-CoV-2 antigen vaccine		
ICD10	-		C5548359	Severe acute respiratory syndrome coronavirus 2 protein antigen		
ICD10	-		C5548360	Recombinant non-replicating human adenovirus 26 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10	-		C5548361	Recombinant non-replicating human adenovirus 5 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10	-		C5548362	Recombinant non-replicating chimpanzee adenovirus vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10	-		C5548363	Recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10	-		C5548427	Severe acute respiratory syndrome coronavirus 2 recombinant spike protein antigen		
ICD10	-		C5548574	Second dose of recombinant spike protein SARS-CoV-2 antigen vaccine contraindicated		
ICD10	-		C5548575	SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10	-		C5548576	Second dose of SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10	-		C5549889	Education about disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10	-		C5549890	Fear of contracting disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10	-		C5567197	COVID-19 testing site		
ICD10	-		C5568264	SARS-CoV-2 virus-like particle antigen vaccine contraindicated		
ICD10	-		C5568265	SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10	-		C5568748	Second dose of SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10	-		C5569043	Severe acute respiratory syndrome coronavirus 2 DNA plasmid encoding spike protein		
ICD10	-		C5569045	SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10	-		C5569137	Adverse reaction to COVID-19 DNA plasmid encoding spike protein vaccine		
ICD10	-		C5569138	Administration of SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10	-		C5569139	SARS-CoV-2 DNA plasmid encoding spike protein vaccine contraindicated		
ICD10	-		C5569153	SARS-CoV-2 DNA plasmid encoding spike protein vaccine declined		
ICD10	-		C0206419	Genus: Coronavirus	Narrow	
ICD10	B34.2	Coronavirus infection, unspecified	C0206750	Coronavirus Infections	Narrow	CASEDEF
ICD10	B97.2	Coronavirus as the cause of diseases classified to other chapters	C0348984	Coronavirus as the cause of diseases classified to other chapters	Narrow	CASEDEF
ICD10	-		C0859831	Other specified diseases due to viruses	Possible	
ICD10	-		C3838696	Suspected coronavirus infection	Possible	
ICD10/CM	U07.1	COVID-19	C5203670	COVID19 (disease)		SEARCH (covid-19)
ICD10/CM	B34.2	Coronavirus infection, unspecified	C0206750	Coronavirus Infections		BROADER (C5203670)
ICD10/CM	U09.9	Post-acute sequela of COVID-19	C5433293	post-acute COVID-19 syndrome		NARROWER (C5203670)
ICD10/CM	-		C5400365	SARS-CoV-2 viremia		
ICD10/CM	-		C5203672	SARS-CoV-2 vaccination		
ICD10/CM	-		C5439599	Adverse reaction to COVID-19 vaccine		
ICD10/CM	-		C5203671	Suspected COVID-19		
ICD10/CM	-		C5203673	Antigen of SARS-CoV-2		
ICD10/CM	-		C5203674	Antibody to SARS-CoV-2		
ICD10/CM	-		C5203675	Exposure to SARS-CoV-2		
ICD10/CM	-		C5203676	SARS-CoV-2		
ICD10/CM	-		C5244027	Pneumonia caused by SARS-CoV-2		
ICD10/CM	-		C5244030	Occupational exposure to SARS-CoV-2		
ICD10/CM	-		C5244047	Asymptomatic SARS-CoV-2		
ICD10/CM	-		C5244052	SARS-CoV-2 antibody test positive		
ICD10/CM	-		C5244055	SARS-CoV-2 antibody test negative		
ICD10/CM	-		C5387588	COVID-19 Vaccines		
ICD10/CM	-		C5391534	multisystem inflammatory syndrome in children with COVID-19 infection		
ICD10/CM	-		C5397007	SARS-CoV-2 not detected		
ICD10/CM	-		C5397008	SARS-CoV-2 detected		
ICD10/CM	-		C5397032	Conjunctivitis due to COVID-19		
ICD10/CM	-		C5397033	Dyspnea caused by SARS-CoV-2		
ICD10/CM	-		C5397034	Fever caused by SARS-CoV-2		
ICD10/CM	-		C5397035	Infection of upper respiratory tract caused by SARS-CoV-2		
ICD10/CM	-		C5397136	Measurement of SARS-CoV-2 antigen		
ICD10/CM	-		C5397137	Measurement of Severe acute respiratory syndrome coronavirus 2 antibody (observable entity)		
ICD10/CM	-		C5397138	At increased risk of exposure to SARS-CoV-2		
ICD10/CM	-		C5397139	History of SARS-CoV-2		
ICD10/CM	-		C5397140	Disease caused by severe acute respiratory syndrome coronavirus 2 absent		
ICD10/CM	-		C5397141	Lymphocytopenia due to COVID-19		
ICD10/CM	-		C5397142	Thrombocytopenia due to COVID-19		
ICD10/CM	-		C5397143	Acute bronchitis caused by SARS-CoV-2		
ICD10/CM	-		C5397144	Acute respiratory distress syndrome due to COVID-19		
ICD10/CM	-		C5397145	Sepsis due to disease caused by COVID-19		
ICD10/CM	-		C5397146	Infection of lower respiratory tract caused by SARS-CoV-2		
ICD10/CM	-		C5397147	Rhabdomyolysis due to COVID-19		
ICD10/CM	-		C5397148	Acute kidney injury due to COVID-19		
ICD10/CM	-		C5397149	Acute hypoxemic respiratory failure due to COVID-19		
ICD10/CM	-		C5397157	Otitis media due to COVID-19		
ICD10/CM	-		C5397158	Myocarditis due to COVID-19		
ICD10/CM	-		C5397159	Encephalopathy due to COVID-19		
ICD10/CM	-		C5397160	Cardiomyopathy due to COVID-19		
ICD10/CM	-		C5397185	Severe acute respiratory syndrome coronavirus 2 IgM		
ICD10/CM	-		C5397186	Severe acute respiratory syndrome coronavirus 2 IgG		
ICD10/CM	-		C5397190	Ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 (substance)		
ICD10/CM	-		C5397205	Detection of SARS-CoV-2 antibody		
ICD10/CM	-		C5397206	Detection of SARS-CoV-2 antigen		
ICD10/CM	-		C5397208	Detection of ribonucleic acid of SARS-CoV-2		
ICD10/CM	-		C5397209	Detection of ribonucleic acid of SARS-CoV-2 in nasopharyngeal swab		
ICD10/CM	-		C5397210	Detection of ribonucleic acid of SARS-CoV-2 in oropharyngeal swab		
ICD10/CM	-		C5397211	Detection of ribonucleic acid of SARS-CoV-2 in sputum		
ICD10/CM	-		C5397212	Detection of ribonucleic acid of SARS-CoV-2 in bronchoalveolar lavage fluid		
ICD10/CM	-		C5397213	Detection of ribonucleic acid of SARS-CoV-2 using polymerase chain reaction		
ICD10/CM	-		C5397215	Detection of SARS-CoV-2		
ICD10/CM	-		C5400365	SARS-CoV-2 viremia		
ICD10/CM	-		C5416826	SARS-CoV-2 mRNA vaccine		
ICD10/CM	U09	Post COVID-19 condition	C5431834	Post COVID-19 condition		SEARCH (covid-19)
ICD10/CM	J12.82	Pneumonia due to coronavirus disease 2019	C5431941	pneumonia due to coronavirus disease 2019		SEARCH (covid-19)
ICD10/CM	-		C5433293	post-acute COVID-19 syndrome		
ICD10/CM	-		C5439524	Acute COVID-19		
ICD10/CM	-		C5439525	Post-acute COVID-19		
ICD10/CM	-		C5439526	SARS-CoV-2 antigen vaccine		
ICD10/CM	-		C5439537	Severe acute respiratory syndrome coronavirus 2 mRNA		
ICD10/CM	-		C5439539	Chronic post-COVID-19 syndrome		
ICD10/CM	Z11.52	Encounter for screening for COVID-19	C5539296	Encounter for screening for COVID-19		SEARCH (covid-19)
ICD10/CM	Z20.822	Contact with and (suspected) exposure to COVID-19	C5539297	Contact with and (suspected) exposure to COVID-19		SEARCH (covid-19)
ICD10/CM	Z86.16	Personal history of COVID-19	C5539308	Personal history of COVID-19		SEARCH (covid-19)
ICD10/CM	-		C5539317	Post COVID-19 condition, unspecified		
ICD10/CM	-		C5547424	Inactivated whole severe acute respiratory syndrome coronavirus 2 antigen		
ICD10/CM	-		C5547660	Severe acute respiratory syndrome coronavirus 2 mRNA encoding spike protein		
ICD10/CM	-		C5548350	Inactivated whole SARS-CoV-2 antigen vaccine		
ICD10/CM	-		C5548359	Severe acute respiratory syndrome coronavirus 2 protein antigen		
ICD10/CM	-		C5548360	Recombinant non-replicating human adenovirus 26 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10/CM	-		C5548361	Recombinant non-replicating human adenovirus 5 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10/CM	-		C5548362	Recombinant non-replicating chimpanzee adenovirus vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10/CM	-		C5548363	Recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10/CM	-		C5548427	Severe acute respiratory syndrome coronavirus 2 recombinant spike protein antigen		
ICD10/CM	-		C5548574	Second dose of recombinant spike protein SARS-CoV-2 antigen vaccine contraindicated		
ICD10/CM	-		C5548575	SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10/CM	-		C5548576	Second dose of SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10/CM	-		C5549889	Education about disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10/CM	-		C5549890	Fear of contracting disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10/CM	-		C5567197	COVID-19 testing site		
ICD10/CM	-		C5568264	SARS-CoV-2 virus-like particle antigen vaccine contraindicated		
ICD10/CM	-		C5568265	SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10/CM	-		C5568748	Second dose of SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10/CM	-		C5569043	Severe acute respiratory syndrome coronavirus 2 DNA plasmid encoding spike protein		
ICD10/CM	-		C5569045	SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10/CM	-		C5569137	Adverse reaction to COVID-19 DNA plasmid encoding spike protein vaccine		
ICD10/CM	-		C5569138	Administration of SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10/CM	-		C5569139	SARS-CoV-2 DNA plasmid encoding spike protein vaccine contraindicated		
ICD10/CM	-		C5569153	SARS-CoV-2 DNA plasmid encoding spike protein vaccine declined		
ICD10/CM	-		C0206419	Genus: Coronavirus	Narrow	
ICD10/CM	B34.2	Coronavirus infection, unspecified	C0206750	Coronavirus Infections	Narrow	CASEDEF
ICD10/CM	B97.2	Coronavirus as the cause of diseases classified to other chapters	C0348984	Coronavirus as the cause of diseases classified to other chapters	Narrow	CASEDEF
ICD10/CM	-		C0859831	Other specified diseases due to viruses	Possible	
ICD10/CM	-		C3838696	Suspected coronavirus infection	Possible	
ICD10CM	U07.1	COVID-19	C5203670	COVID19 (disease)		SEARCH (covid-19)
ICD10CM	B34.2	Coronavirus infection, unspecified	C0206750	Coronavirus Infections		BROADER (C5203670)
ICD10CM	U09.9	Post-acute sequela of COVID-19	C5433293	post-acute COVID-19 syndrome		NARROWER (C5203670)
ICD10CM	-		C5400365	SARS-CoV-2 viremia		
ICD10CM	-		C5203672	SARS-CoV-2 vaccination		
ICD10CM	-		C5439599	Adverse reaction to COVID-19 vaccine		
ICD10CM	-		C5203671	Suspected COVID-19		
ICD10CM	-		C5203673	Antigen of SARS-CoV-2		
ICD10CM	-		C5203674	Antibody to SARS-CoV-2		
ICD10CM	-		C5203675	Exposure to SARS-CoV-2		
ICD10CM	-		C5203676	SARS-CoV-2		
ICD10CM	-		C5244027	Pneumonia caused by SARS-CoV-2		
ICD10CM	-		C5244030	Occupational exposure to SARS-CoV-2		
ICD10CM	-		C5244047	Asymptomatic SARS-CoV-2		
ICD10CM	-		C5244052	SARS-CoV-2 antibody test positive		
ICD10CM	-		C5244055	SARS-CoV-2 antibody test negative		
ICD10CM	-		C5387588	COVID-19 Vaccines		
ICD10CM	-		C5391534	multisystem inflammatory syndrome in children with COVID-19 infection		
ICD10CM	-		C5397007	SARS-CoV-2 not detected		
ICD10CM	-		C5397008	SARS-CoV-2 detected		
ICD10CM	-		C5397032	Conjunctivitis due to COVID-19		
ICD10CM	-		C5397033	Dyspnea caused by SARS-CoV-2		
ICD10CM	-		C5397034	Fever caused by SARS-CoV-2		
ICD10CM	-		C5397035	Infection of upper respiratory tract caused by SARS-CoV-2		
ICD10CM	-		C5397136	Measurement of SARS-CoV-2 antigen		
ICD10CM	-		C5397137	Measurement of Severe acute respiratory syndrome coronavirus 2 antibody (observable entity)		
ICD10CM	-		C5397138	At increased risk of exposure to SARS-CoV-2		
ICD10CM	-		C5397139	History of SARS-CoV-2		
ICD10CM	-		C5397140	Disease caused by severe acute respiratory syndrome coronavirus 2 absent		
ICD10CM	-		C5397141	Lymphocytopenia due to COVID-19		
ICD10CM	-		C5397142	Thrombocytopenia due to COVID-19		
ICD10CM	-		C5397143	Acute bronchitis caused by SARS-CoV-2		
ICD10CM	-		C5397144	Acute respiratory distress syndrome due to COVID-19		
ICD10CM	-		C5397145	Sepsis due to disease caused by COVID-19		
ICD10CM	-		C5397146	Infection of lower respiratory tract caused by SARS-CoV-2		
ICD10CM	-		C5397147	Rhabdomyolysis due to COVID-19		
ICD10CM	-		C5397148	Acute kidney injury due to COVID-19		
ICD10CM	-		C5397149	Acute hypoxemic respiratory failure due to COVID-19		
ICD10CM	-		C5397157	Otitis media due to COVID-19		
ICD10CM	-		C5397158	Myocarditis due to COVID-19		
ICD10CM	-		C5397159	Encephalopathy due to COVID-19		
ICD10CM	-		C5397160	Cardiomyopathy due to COVID-19		
ICD10CM	-		C5397185	Severe acute respiratory syndrome coronavirus 2 IgM		
ICD10CM	-		C5397186	Severe acute respiratory syndrome coronavirus 2 IgG		
ICD10CM	-		C5397190	Ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 (substance)		
ICD10CM	-		C5397205	Detection of SARS-CoV-2 antibody		
ICD10CM	-		C5397206	Detection of SARS-CoV-2 antigen		
ICD10CM	-		C5397208	Detection of ribonucleic acid of SARS-CoV-2		
ICD10CM	-		C5397209	Detection of ribonucleic acid of SARS-CoV-2 in nasopharyngeal swab		
ICD10CM	-		C5397210	Detection of ribonucleic acid of SARS-CoV-2 in oropharyngeal swab		
ICD10CM	-		C5397211	Detection of ribonucleic acid of SARS-CoV-2 in sputum		
ICD10CM	-		C5397212	Detection of ribonucleic acid of SARS-CoV-2 in bronchoalveolar lavage fluid		
ICD10CM	-		C5397213	Detection of ribonucleic acid of SARS-CoV-2 using polymerase chain reaction		
ICD10CM	-		C5397215	Detection of SARS-CoV-2		
ICD10CM	-		C5400365	SARS-CoV-2 viremia		
ICD10CM	-		C5416826	SARS-CoV-2 mRNA vaccine		
ICD10CM	U09	Post COVID-19 condition	C5431834	Post COVID-19 condition		SEARCH (covid-19)
ICD10CM	J12.82	Pneumonia due to coronavirus disease 2019	C5431941	pneumonia due to coronavirus disease 2019		SEARCH (covid-19)
ICD10CM	-		C5433293	post-acute COVID-19 syndrome		
ICD10CM	-		C5439524	Acute COVID-19		
ICD10CM	-		C5439525	Post-acute COVID-19		
ICD10CM	-		C5439526	SARS-CoV-2 antigen vaccine		
ICD10CM	-		C5439537	Severe acute respiratory syndrome coronavirus 2 mRNA		
ICD10CM	-		C5439539	Chronic post-COVID-19 syndrome		
ICD10CM	Z11.52	Encounter for screening for COVID-19	C5539296	Encounter for screening for COVID-19		SEARCH (covid-19)
ICD10CM	Z20.822	Contact with and (suspected) exposure to COVID-19	C5539297	Contact with and (suspected) exposure to COVID-19		SEARCH (covid-19)
ICD10CM	Z86.16	Personal history of COVID-19	C5539308	Personal history of COVID-19		SEARCH (covid-19)
ICD10CM	-		C5539317	Post COVID-19 condition, unspecified		
ICD10CM	-		C5547424	Inactivated whole severe acute respiratory syndrome coronavirus 2 antigen		
ICD10CM	-		C5547660	Severe acute respiratory syndrome coronavirus 2 mRNA encoding spike protein		
ICD10CM	-		C5548350	Inactivated whole SARS-CoV-2 antigen vaccine		
ICD10CM	-		C5548359	Severe acute respiratory syndrome coronavirus 2 protein antigen		
ICD10CM	-		C5548360	Recombinant non-replicating human adenovirus 26 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10CM	-		C5548361	Recombinant non-replicating human adenovirus 5 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10CM	-		C5548362	Recombinant non-replicating chimpanzee adenovirus vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10CM	-		C5548363	Recombinant non-replicating viral vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD10CM	-		C5548427	Severe acute respiratory syndrome coronavirus 2 recombinant spike protein antigen		
ICD10CM	-		C5548574	Second dose of recombinant spike protein SARS-CoV-2 antigen vaccine contraindicated		
ICD10CM	-		C5548575	SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10CM	-		C5548576	Second dose of SARS-CoV-2 recombinant spike protein antigen vaccine declined		
ICD10CM	-		C5549889	Education about disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10CM	-		C5549890	Fear of contracting disease caused by severe acute respiratory syndrome coronavirus 2		
ICD10CM	-		C5567197	COVID-19 testing site		
ICD10CM	-		C5568264	SARS-CoV-2 virus-like particle antigen vaccine contraindicated		
ICD10CM	-		C5568265	SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10CM	-		C5568748	Second dose of SARS-CoV-2 virus-like particle antigen vaccine declined		
ICD10CM	-		C5569043	Severe acute respiratory syndrome coronavirus 2 DNA plasmid encoding spike protein		
ICD10CM	-		C5569045	SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10CM	-		C5569137	Adverse reaction to COVID-19 DNA plasmid encoding spike protein vaccine		
ICD10CM	-		C5569138	Administration of SARS-CoV-2 DNA plasmid encoding spike protein vaccine		
ICD10CM	-		C5569139	SARS-CoV-2 DNA plasmid encoding spike protein vaccine contraindicated		
ICD10CM	-		C5569153	SARS-CoV-2 DNA plasmid encoding spike protein vaccine declined		
ICD10CM	-		C0206419	Genus: Coronavirus	Narrow	
ICD10CM	B34.2	Coronavirus infection, unspecified	C0206750	Coronavirus Infections	Narrow	CASEDEF
ICD10CM	-		C0348984	Coronavirus as the cause of diseases classified to other chapters	Narrow	
ICD10CM	-		C0859831	Other specified diseases due to viruses	Possible	
ICD10CM	-		C3838696	Suspected coronavirus infection	Possible	
ICD9CM	-		C5203670	COVID19 (disease)		
ICD9CM	-		C0206750	Coronavirus Infections		
ICD9CM	-		C5433293	post-acute COVID-19 syndrome		
ICD9CM	-		C5400365	SARS-CoV-2 viremia		
ICD9CM	-		C5203672	SARS-CoV-2 vaccination		
ICD9CM	-		C5439599	Adverse reaction to COVID-19 vaccine		
ICD9CM	-		C5203671	Suspected COVID-19		
ICD9CM	-		C5203673	Antigen of SARS-CoV-2		
ICD9CM	-		C5203674	Antibody to SARS-CoV-2		
ICD9CM	-		C5203675	Exposure to SARS-CoV-2		
ICD9CM	-		C5203676	SARS-CoV-2		
ICD9CM	-		C5244027	Pneumonia caused by SARS-CoV-2		
ICD9CM	-		C5244030	Occupational exposure to SARS-CoV-2		
ICD9CM	-		C5244047	Asymptomatic SARS-CoV-2		
ICD9CM	-		C5244052	SARS-CoV-2 antibody test positive		
ICD9CM	-		C5244055	SARS-CoV-2 antibody test negative		
ICD9CM	-		C5387588	COVID-19 Vaccines		
ICD9CM	-		C5391534	multisystem inflammatory syndrome in children with COVID-19 infection		
ICD9CM	-		C5397007	SARS-CoV-2 not detected		
ICD9CM	-		C5397008	SARS-CoV-2 detected		
ICD9CM	-		C5397032	Conjunctivitis due to COVID-19		
ICD9CM	-		C5397033	Dyspnea caused by SARS-CoV-2		
ICD9CM	-		C5397034	Fever caused by SARS-CoV-2		
ICD9CM	-		C5397035	Infection of upper respiratory tract caused by SARS-CoV-2		
ICD9CM	-		C5397136	Measurement of SARS-CoV-2 antigen		
ICD9CM	-		C5397137	Measurement of Severe acute respiratory syndrome coronavirus 2 antibody (observable entity)		
ICD9CM	-		C5397138	At increased risk of exposure to SARS-CoV-2		
ICD9CM	-		C5397139	History of SARS-CoV-2		
ICD9CM	-		C5397140	Disease caused by severe acute respiratory syndrome coronavirus 2 absent		
ICD9CM	-		C5397141	Lymphocytopenia due to COVID-19		
ICD9CM	-		C5397142	Thrombocytopenia due to COVID-19		
ICD9CM	-		C5397143	Acute bronchitis caused by SARS-CoV-2		
ICD9CM	-		C5397144	Acute respiratory distress syndrome due to COVID-19		
ICD9CM	-		C5397145	Sepsis due to disease caused by COVID-19		
ICD9CM	-		C5397146	Infection of lower respiratory tract caused by SARS-CoV-2		
ICD9CM	-		C5397147	Rhabdomyolysis due to COVID-19		
ICD9CM	-		C5397148	Acute kidney injury due to COVID-19		
ICD9CM	-		C5397149	Acute hypoxemic respiratory failure due to COVID-19		
ICD9CM	-		C5397157	Otitis media due to COVID-19		
ICD9CM	-		C5397158	Myocarditis due to COVID-19		
ICD9CM	-		C5397159	Encephalopathy due to COVID-19		
ICD9CM	-		C5397160	Cardiomyopathy due to COVID-19		
ICD9CM	-		C5397185	Severe acute respiratory syndrome coronavirus 2 IgM		
ICD9CM	-		C5397186	Severe acute respiratory syndrome coronavirus 2 IgG		
ICD9CM	-		C5397190	Ribonucleic acid of Severe acute respiratory syndrome coronavirus 2 (substance)		
ICD9CM	-		C5397205	Detection of SARS-CoV-2 antibody		
ICD9CM	-		C5397206	Detection of SARS-CoV-2 antigen		
ICD9CM	-		C5397208	Detection of ribonucleic acid of SARS-CoV-2		
ICD9CM	-		C5397209	Detection of ribonucleic acid of SARS-CoV-2 in nasopharyngeal swab		
ICD9CM	-		C5397210	Detection of ribonucleic acid of SARS-CoV-2 in oropharyngeal swab		
ICD9CM	-		C5397211	Detection of ribonucleic acid of SARS-CoV-2 in sputum		
ICD9CM	-		C5397212	Detection of ribonucleic acid of SARS-CoV-2 in bronchoalveolar lavage fluid		
ICD9CM	-		C5397213	Detection of ribonucleic acid of SARS-CoV-2 using polymerase chain reaction		
ICD9CM	-		C5397215	Detection of SARS-CoV-2		
ICD9CM	-		C5400365	SARS-CoV-2 viremia		
ICD9CM	-		C5416826	SARS-CoV-2 mRNA vaccine		
ICD9CM	-		C5431834	Post COVID-19 condition		
ICD9CM	-		C5431941	pneumonia due to coronavirus disease 2019		
ICD9CM	-		C5433293	post-acute COVID-19 syndrome		
ICD9CM	-		C5439524	Acute COVID-19		
ICD9CM	-		C5439525	Post-acute COVID-19		
ICD9CM	-		C5439526	SARS-CoV-2 antigen vaccine		
ICD9CM	-		C5439537	Severe acute respiratory syndrome coronavirus 2 mRNA		
ICD9CM	-		C5439539	Chronic post-COVID-19 syndrome		
ICD9CM	-		C5539296	Encounter for screening for COVID-19		
ICD9CM	-		C5539297	Contact with and (suspected) exposure to COVID-19		
ICD9CM	-		C5539308	Personal history of COVID-19		
ICD9CM	-		C5539317	Post COVID-19 condition, unspecified		
ICD9CM	-		C5547424	Inactivated whole severe acute respiratory syndrome coronavirus 2 antigen		
ICD9CM	-		C5547660	Severe acute respiratory syndrome coronavirus 2 mRNA encoding spike protein		
ICD9CM	-		C5548350	Inactivated whole SARS-CoV-2 antigen vaccine		
ICD9CM	-		C5548359	Severe acute respiratory syndrome coronavirus 2 protein antigen		
ICD9CM	-		C5548360	Recombinant non-replicating human adenovirus 26 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
ICD9CM	-		C5548361	Recombinant non-replicating human adenovirus 5 vector encoding severe acute respiratory syndrome coronavirus 2 spike protein		
