Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICPC2EENG	-		C2368058	Bell's palsy due to Lyme disease	Narrow	
ICPC2EENG	-		C1389575	spasm; Bell	Narrow	
ICPC2EENG	-		C1385273	Facial myoclonus	Possible	
ICPC2EENG	-		C4022719	Unilateral facial palsy	Possible	
ICPC2EENG	-		C0010266	Cranial nerve diseases	Possible	
ICPC2EENG	-		C0427055	Facial Paresis	Possible	
ICPC2EENG	-		C0015469	Facial paralysis	Possible	
ICPC2EENG	-		C0015464	Facial Nerve Diseases	Possible	
ICPC2EENG	-		C0427055	Facial Paresis	Possible	
ICPC2EENG	-		C0427056	Lower facial weakness	Possible	
ICPC2EENG	-		C3266178	Peripheral facial palsy	Possible	
ICPC2P	-		C0278152	Hemifacial Spasm	Possible	
ICPC2P	-		C3536936	Clonic hemifacial spasm	Possible	
ICPC2P	-		C4520440	Clonic hemifacial spasm of right facial muscle	Possible	
ICPC2P	-		C4520449	Clonic hemifacial spasm of left facial muscle	Possible	
ICPC2P	-		C4554210	Clonic hemifacial spasm, right	Possible	
ICPC2P	-		C4554211	Clonic hemifacial spasm, left	Possible	
ICPC2P	-		C4554212	Clonic hemifacial spasm, bilateral	Possible	
ICPC2P	-		C4554213	Clonic hemifacial spasm, unspecified	Possible	
ICPC2P	N91003	Palsy;facial	C0015469	Facial paralysis	Possible	CASEDEF
ICPC2P	N91004	Palsy;VII nerve	C0015469	Facial paralysis	Possible	CASEDEF
ICPC2P	N91001	Palsy;Bells	C0376175	Bell Palsy	Narrow	CASEDEF
ICPC2P	-		C3864046	Bells palsy of left side of face	Narrow	
ICPC2P	-		C0278151	facial muscle spasm	Possible	
ICPC2P	-		C0278152	Hemifacial Spasm	Possible	
ICPC2P	-		C0270871	Facial Myokymia	Possible	
ICPC2P	-		C1827738	Benign facial fasciculation	Possible	
ICPC2P	-		C1847627	Dyskinesia, Familial, with Facial Myokymia	Possible	
ICPC2P	-		C4543512	Myokymia of right facial muscle	Possible	
ICPC2P	-		C4543402	Myokymia of left facial muscle	Possible	
ICPC2P	-		C3864045	Bells palsy of right side of face	Narrow	
ICPC2P	-		C4543038	Disorder of right facial nerve	Possible	
ICPC2P	-		C2368058	Bell's palsy due to Lyme disease	Narrow	
ICPC2P	-		C1389575	spasm; Bell	Narrow	
ICPC2P	-		C1385273	Facial myoclonus	Possible	
ICPC2P	-		C4022719	Unilateral facial palsy	Possible	
ICPC2P	-		C0010266	Cranial nerve diseases	Possible	
ICPC2P	N18001	Drooping;facial	C0427055	Facial Paresis	Possible	BROADER (C0376175)
ICPC2P	-		C0015469	Facial paralysis	Possible	
ICPC2P	-		C0015464	Facial Nerve Diseases	Possible	
ICPC2P	-		C0427055	Facial Paresis	Possible	
ICPC2P	-		C0427056	Lower facial weakness	Possible	
ICPC2P	-		C3266178	Peripheral facial palsy	Possible	
SCTSPA	13753008	espasmo hemifacial	C0278152	Hemifacial Spasm	Possible	SEARCH (clonic hemifacial spasm)
SCTSPA	15630201000119101	Hemifacial spasm of right facial nerve			Possible	DESC (13753008)
SCTSPA	15630241000119104	Hemifacial spasm of left facial nerve			Possible	DESC (13753008)
SCTSPA	373645005	Clonic hemifacial spasm			Possible	DESC (13753008)
SCTSPA	-		C3536936	Clonic hemifacial spasm	Possible	
SCTSPA	-		C4520440	Clonic hemifacial spasm of right facial muscle	Possible	
SCTSPA	-		C4520449	Clonic hemifacial spasm of left facial muscle	Possible	
SCTSPA	-		C4554210	Clonic hemifacial spasm, right	Possible	
SCTSPA	-		C4554211	Clonic hemifacial spasm, left	Possible	
SCTSPA	-		C4554212	Clonic hemifacial spasm, bilateral	Possible	
SCTSPA	-		C4554213	Clonic hemifacial spasm, unspecified	Possible	
SCTSPA	280816001	parálisis facial	C0015469	Facial paralysis	Possible	CASEDEF
SCTSPA	11045000	Supranuclear facial nerve paralysis			Possible	DESC (280816001)
SCTSPA	1172701002	Facial diplegia with paresthesia			Possible	DESC (280816001)
SCTSPA	193093009	Bell's palsy			Possible	DESC (280816001)
SCTSPA	230542008	Congenital facial nerve palsy			Possible	DESC (280816001)
SCTSPA	230546006	Familial facial nerve palsy			Possible	DESC (280816001)
SCTSPA	232269003	Acute mastoiditis with facial paralysis			Possible	DESC (280816001)
SCTSPA	449916008	Peripheral facial palsy			Possible	DESC (280816001)
SCTSPA	68121000119103	Facial palsy House-Brackmann grade II			Possible	DESC (280816001)
SCTSPA	68131000119100	Facial palsy House-Brackmann grade III			Possible	DESC (280816001)
SCTSPA	68141000119109	Facial palsy House-Brackmann grade IV			Possible	DESC (280816001)
SCTSPA	68151000119106	Facial palsy House-Brackmann grade V			Possible	DESC (280816001)
SCTSPA	716243005	Sellars Beighton syndrome			Possible	DESC (280816001)
SCTSPA	722389002	Congenital hereditary facial paralysis with variable hearing loss syndrome			Possible	DESC (280816001)
SCTSPA	724174003	Moebius syndrome, axonal neuropathy, hypogonadotropic hypogonadism syndrome			Possible	DESC (280816001)
SCTSPA	733091002	Isolated hereditary congenital facial paralysis			Possible	DESC (280816001)
SCTSPA	766987006	Moebius syndrome			Possible	DESC (280816001)
SCTSPA	783257005	Familial recurrent peripheral facial palsy			Possible	DESC (280816001)
SCTSPA	87651000119100	Facial palsy House-Brackmann grade VI			Possible	DESC (280816001)
SCTSPA	46382007	parálisis del nervio facial	C0015469	Facial paralysis	Possible	CASEDEF
SCTSPA	193093009	parálisis de Bell	C0376175	Bell Palsy	Narrow	CASEDEF
SCTSPA	783257005	Familial recurrent peripheral facial palsy			Narrow	DESC (193093009)
SCTSPA	79359001	parálisis de Bell	C0376175	Bell Palsy	Narrow	CASEDEF
SCTSPA	-		C3864046	Bells palsy of left side of face	Narrow	
SCTSPA	32402008	espasmo facial	C0278151	facial muscle spasm	Possible	NARROWER (C0376175)
SCTSPA	52548009	Clonic facial spasm			Possible	DESC (32402008)
SCTSPA	788909008	Dissociative neurological symptom disorder co-occurrent with facial spasm			Possible	DESC (32402008)
SCTSPA	-		C0278152	Hemifacial Spasm	Possible	
SCTSPA	1070000	mioquimia facial	C0270871	Facial Myokymia	Possible	NARROWER (C0376175)
SCTSPA	16027071000119105	Myokymia of right facial muscle			Possible	DESC (1070000)
SCTSPA	16027111000119103	Myokymia of left facial muscle			Possible	DESC (1070000)
SCTSPA	423952006	Benign facial fasciculation			Possible	DESC (1070000)
SCTSPA	763352005	Familial dyskinesia and facial myokymia			Possible	DESC (1070000)
SCTSPA	-		C1827738	Benign facial fasciculation	Possible	
SCTSPA	-		C1847627	Dyskinesia, Familial, with Facial Myokymia	Possible	
SCTSPA	-		C4543512	Myokymia of right facial muscle	Possible	
SCTSPA	-		C4543402	Myokymia of left facial muscle	Possible	
SCTSPA	-		C3864045	Bells palsy of right side of face	Narrow	
SCTSPA	16057431000119103	trastorno de nervio facial derecho	C4543038	Disorder of right facial nerve	Possible	BROADER (C3864045)
SCTSPA	10901331000119109	Injury of right facial nerve			Possible	DESC (16057431000119103)
SCTSPA	-		C2368058	Bell's palsy due to Lyme disease	Narrow	
SCTSPA	-		C1389575	spasm; Bell	Narrow	
SCTSPA	-		C1385273	Facial myoclonus	Possible	
SCTSPA	-		C4022719	Unilateral facial palsy	Possible	
SCTSPA	267598004	trastorno de par craneal, SAI	C0010266	Cranial nerve diseases	Possible	BROADER (C0376175)
SCTSPA	73013002	trastorno de nervio craneal	C0010266	Cranial nerve diseases	Possible	BROADER (C0376175)
SCTSPA	1003378007	Optic nerve hypoplasia due to endocrine deficiency			Possible	DESC (73013002)
SCTSPA	1003422005	Hypoplasia of optic nerve due to central nervous system malformation			Possible	DESC (73013002)
SCTSPA	1010229008	Neural hearing loss of left ear			Possible	DESC (73013002)
SCTSPA	1010230003	Neural hearing loss of right ear			Possible	DESC (73013002)
SCTSPA	10277002	Cerebellopontine angle syndrome			Possible	DESC (73013002)
SCTSPA	10698009	Herpes zoster iridocyclitis			Possible	DESC (73013002)
SCTSPA	1082421000119105	Acoustic neuritis in infectious disease			Possible	DESC (73013002)
SCTSPA	1084691000119100	Bilateral vestibular neuronitis of inner ears			Possible	DESC (73013002)
SCTSPA	1089701000119101	Vestibular neuronitis of left inner ear			Possible	DESC (73013002)
SCTSPA	1089711000119103	Disorder of left vestibular nerve			Possible	DESC (73013002)
SCTSPA	1089801000119108	Meningococcal retrobulbar neuritis			Possible	DESC (73013002)
SCTSPA	10899671000119109	Right oculomotor nerve injury			Possible	DESC (73013002)
SCTSPA	10899711000119108	Left oculomotor nerve injury			Possible	DESC (73013002)
SCTSPA	10899751000119109	Injury of right trochlear nerve			Possible	DESC (73013002)
SCTSPA	10899791000119104	Injury of left trochlear nerve			Possible	DESC (73013002)
SCTSPA	10899831000119105	Injury of left abducens nerve			Possible	DESC (73013002)
SCTSPA	10901371000119107	Injury of left facial nerve			Possible	DESC (73013002)
SCTSPA	10901411000119108	Right trigeminal nerve injury			Possible	DESC (73013002)
SCTSPA	10901451000119109	Left trigeminal nerve injury			Possible	DESC (73013002)
SCTSPA	10901491000119104	Injury of right accessory nerve			Possible	DESC (73013002)
SCTSPA	10901531000119104	Injury of left accessory nerve			Possible	DESC (73013002)
SCTSPA	10901571000119101	Injury of right vagus nerve			Possible	DESC (73013002)
SCTSPA	10901611000119105	Injury of left vagus nerve			Possible	DESC (73013002)
SCTSPA	10901651000119106	Injury of right acoustic nerve			Possible	DESC (73013002)
SCTSPA	10901691000119101	Injury of left acoustic nerve			Possible	DESC (73013002)
SCTSPA	10901731000119108	Injury of right hypoglossal nerve			Possible	DESC (73013002)
SCTSPA	10901771000119106	Injury of left hypoglossal nerve			Possible	DESC (73013002)
SCTSPA	1092311000119106	Vestibular neuronitis of right inner ear			Possible	DESC (73013002)
SCTSPA	1092321000119104	Disorder of right vestibular nerve			Possible	DESC (73013002)
SCTSPA	10973901000119108	Injury of right abducens nerve			Possible	DESC (73013002)
SCTSPA	109924004	Benign neoplasm of peripheral nerves of face			Possible	DESC (73013002)
SCTSPA	111527005	Partial optic atrophy			Possible	DESC (73013002)
SCTSPA	1119281000	Diffuse unilateral subacute neuroretinitis			Possible	DESC (73013002)
SCTSPA	1142031005	Late congenital syphilitic optic atrophy			Possible	DESC (73013002)
SCTSPA	1149028005	Hypertrophic interstitial neuropathy of trigeminal nerve			Possible	DESC (73013002)
SCTSPA	1156823006	Autosomal recessive bilateral optic atrophy			Possible	DESC (73013002)
SCTSPA	1156827007	Inverse Marcus-Gunn phenomenon			Possible	DESC (73013002)
SCTSPA	1163137008	Infection of cranial nerve caused by bacterium			Possible	DESC (73013002)
SCTSPA	1163499003	Fungal infection of cranial nerve			Possible	DESC (73013002)
SCTSPA	1169360001	Chronic relapsing inflammatory optic neuropathy			Possible	DESC (73013002)
SCTSPA	1172586007	Ocular anomalies, axonal neuropathy, developmental delay syndrome			Possible	DESC (73013002)
SCTSPA	1172593006	Early-onset progressive diffuse brain atrophy, microcephaly, muscle weakness, optic atrophy syndrome			Possible	DESC (73013002)
SCTSPA	1172692006	X-linked keloid scarring, reduced joint mobility, increased optic cup-to-disc ratio syndrome			Possible	DESC (73013002)
SCTSPA	1177020003	Parasitic infection of cranial nerve			Possible	DESC (73013002)
SCTSPA	1179296003	Colobomatous macrophthalmia with microcornea syndrome			Possible	DESC (73013002)
SCTSPA	1179387001	Viral infection of cranial nerve			Possible	DESC (73013002)
SCTSPA	1186656004	Congenital deficiency of cochlear nerve			Possible	DESC (73013002)
SCTSPA	1186796006	Optic neuropathy due to micronutrient deficiency			Possible	DESC (73013002)
SCTSPA	1186841005	Cranial neuropathy due to micronutrient deficiency			Possible	DESC (73013002)
SCTSPA	1187145006	Optic neuropathy due to thiamine deficiency			Possible	DESC (73013002)
SCTSPA	1187191003	Autosomal recessive spastic paraplegia type 74			Possible	DESC (73013002)
SCTSPA	1197151003	Autosomal recessive isolated optic atrophy			Possible	DESC (73013002)
SCTSPA	1197357008	Colobomatous optic disc, macular atrophy, chorioretinopathy syndrome			Possible	DESC (73013002)
SCTSPA	1197365006	Familial cavitary optic disc anomaly			Possible	DESC (73013002)
SCTSPA	1204418008	Congenital trochlear nerve palsy			Possible	DESC (73013002)
SCTSPA	12056002	Seventh cranial nerve autonomic disorder			Possible	DESC (73013002)
SCTSPA	1207009	Glaucomatous atrophy of optic disc			Possible	DESC (73013002)
SCTSPA	1208621008	Multiple mitochondrial dysfunctions syndrome type 4			Possible	DESC (73013002)
SCTSPA	1208859003	Arteritic posterior ischemic optic neuropathy			Possible	DESC (73013002)
SCTSPA	1208883006	Acquired oculomotor nerve palsy			Possible	DESC (73013002)
SCTSPA	1208901009	Acute trochlear nerve palsy			Possible	DESC (73013002)
SCTSPA	1208908003	Acquired trochlear nerve palsy			Possible	DESC (73013002)
SCTSPA	1217207008	Congenital oculomotor nerve palsy			Possible	DESC (73013002)
SCTSPA	1217367007	PLAA-associated neurodevelopmental disorder			Possible	DESC (73013002)
SCTSPA	123615007	Secondary optic atrophy			Possible	DESC (73013002)
SCTSPA	12551000132107	Cranial neuropathy due to Herpes zoster			Possible	DESC (73013002)
SCTSPA	126949007	Acoustic neuroma			Possible	DESC (73013002)
SCTSPA	126966009	Neoplasm of cranial nerve			Possible	DESC (73013002)
SCTSPA	126967000	Neoplasm of olfactory nerve			Possible	DESC (73013002)
SCTSPA	126969002	Neoplasm of oculomotor nerve			Possible	DESC (73013002)
SCTSPA	126970001	Neoplasm of trochlear nerve			Possible	DESC (73013002)
SCTSPA	126971002	Neoplasm of trigeminal nerve			Possible	DESC (73013002)
SCTSPA	126972009	Neoplasm of abducens nerve			Possible	DESC (73013002)
SCTSPA	126973004	Neoplasm of facial nerve			Possible	DESC (73013002)
SCTSPA	126975006	Neoplasm of glossopharyngeal nerve			Possible	DESC (73013002)
SCTSPA	126976007	Neoplasm of vagus nerve			Possible	DESC (73013002)
SCTSPA	126977003	Neoplasm of accessory nerve			Possible	DESC (73013002)
SCTSPA	126978008	Neoplasm of hypoglossal nerve			Possible	DESC (73013002)
SCTSPA	126983000	Neoplasm of peripheral nerves of face			Possible	DESC (73013002)
SCTSPA	128082002	Duane's syndrome, type 1			Possible	DESC (73013002)
SCTSPA	128083007	Duane's syndrome, type 2			Possible	DESC (73013002)
SCTSPA	128084001	Duane's syndrome, type 3			Possible	DESC (73013002)
SCTSPA	128203003	Hereditary motor and sensory neuropathy with optic atrophy			Possible	DESC (73013002)
SCTSPA	128331005	Optic disc disorder			Possible	DESC (73013002)
SCTSPA	128485009	Retrobulbar neuropathy			Possible	DESC (73013002)
SCTSPA	128533009	Micropapilla			Possible	DESC (73013002)
SCTSPA	129614001	Paralysis of vagus, spinal accessory and hypoglossal nerves			Possible	DESC (73013002)
SCTSPA	129615000	Nucleus ambiguus-hypoglossal nerve syndrome			Possible	DESC (73013002)
SCTSPA	14357004	Ischemic optic neuropathy			Possible	DESC (73013002)
SCTSPA	15632811000119100	Optic atrophy of right eye			Possible	DESC (73013002)
SCTSPA	15632851000119104	Optic atrophy of left eye			Possible	DESC (73013002)
SCTSPA	15632891000119109	Bilateral optic atrophy of eyes			Possible	DESC (73013002)
SCTSPA	15678841000119100	Bilateral herpes zoster iridocyclitis			Possible	DESC (73013002)
SCTSPA	15680281000119103	Bilateral herpes zoster keratoconjunctivitis			Possible	DESC (73013002)
SCTSPA	15685201000119100	Interstitial keratitis of left eye caused by Herpes zoster virus			Possible	DESC (73013002)
SCTSPA	15685281000119108	Interstitial keratitis of right eye caused by Herpes zoster virus			Possible	DESC (73013002)
SCTSPA	15699081000119101	Hereditary bilateral optic atrophy			Possible	DESC (73013002)
SCTSPA	15699121000119104	Hereditary right optic atrophy			Possible	DESC (73013002)
SCTSPA	15699161000119109	Hereditary left optic atrophy			Possible	DESC (73013002)
SCTSPA	15739801000119100	Cupping of left optic disc due to open-angle glaucoma of left eye			Possible	DESC (73013002)
SCTSPA	15739881000119108	Cupping of right optic disc due to open-angle glaucoma of right eye			Possible	DESC (73013002)
SCTSPA	15863931000119108	Bilateral Duane's syndrome of eyes			Possible	DESC (73013002)
SCTSPA	15930301000119107	Edema of optic disc of right eye			Possible	DESC (73013002)
SCTSPA	15930341000119109	Edema of optic disc of left eye			Possible	DESC (73013002)
SCTSPA	15930381000119104	Edema of optic disc of bilateral eyes			Possible	DESC (73013002)
SCTSPA	15986111000119101	Bilateral congenital coloboma of optic discs			Possible	DESC (73013002)
SCTSPA	15986151000119100	Congenital coloboma of right optic disc			Possible	DESC (73013002)
SCTSPA	15986191000119105	Congenital coloboma of left optic disc			Possible	DESC (73013002)
SCTSPA	15986231000119101	Congenital anomaly of right optic disc			Possible	DESC (73013002)
SCTSPA	15986271000119103	Bilateral congenital anomaly of optic disc			Possible	DESC (73013002)
SCTSPA	15986311000119103	Congenital anomaly of left optic disc			Possible	DESC (73013002)
SCTSPA	15989271000119107	Conjunctivitis of right eye caused by herpes zoster virus			Possible	DESC (73013002)
SCTSPA	15989311000119107	Bilateral conjunctivitis of eyes caused by herpes zoster virus			Possible	DESC (73013002)
SCTSPA	15989351000119108	Conjunctivitis of left eye caused by herpes zoster virus			Possible	DESC (73013002)
SCTSPA	15992271000119100	Keratitis of right eye due to herpes zoster			Possible	DESC (73013002)
SCTSPA	15992311000119100	Keratitis of left eye due to herpes zoster			Possible	DESC (73013002)
SCTSPA	15992631000119101	Neuroretinitis of right eye			Possible	DESC (73013002)
SCTSPA	15992671000119103	Neuroretinitis of left eye			Possible	DESC (73013002)
SCTSPA	15992711000119104	Bilateral neuroretinitis of eyes			Possible	DESC (73013002)
SCTSPA	16026591000119103	Right Freys trigeminal nerve syndrome			Possible	DESC (73013002)
SCTSPA	16026631000119103	Left Freys trigeminal nerve syndrome			Possible	DESC (73013002)
SCTSPA	16054391000119102	Congenital hypoplasia of right optic nerve			Possible	DESC (73013002)
SCTSPA	16054431000119107	Congenital hypoplasia of left optic nerve			Possible	DESC (73013002)
SCTSPA	16054471000119105	Bilateral congenital hypoplasia of optic nerves			Possible	DESC (73013002)
SCTSPA	16057951000119104	Disorder of left facial nerve			Possible	DESC (73013002)
SCTSPA	16057991000119109	Disorder of left trigeminal nerve			Possible	DESC (73013002)
SCTSPA	16058031000119107	Disorder of right trigeminal nerve			Possible	DESC (73013002)
SCTSPA	16376191000119109	Bilateral arteritic anterior ischemic optic neuropathy of eyes			Possible	DESC (73013002)
SCTSPA	16376241000119109	Arteritic anterior ischemic optic neuropathy of left eye			Possible	DESC (73013002)
SCTSPA	16376391000119106	Arteritic anterior ischemic optic neuropathy of right eye			Possible	DESC (73013002)
