Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD9CM	-		C2712977	Acute kidney failure with lesion of tubular necrosis	Narrow	
ICD9CM	-		C0866177	Renal failure with tubular necrosis	Narrow	
ICD9CM	-		C2712983	Acute kidney failure with lesion of renal cortical necrosis	Narrow	
ICD9CM	-		C2712745	Acute kidney failure with lesion of renal medullary [papillary] necrosis	Narrow	
ICD9CM	-		C2712988	Acute kidney failure with other specified pathological lesion in kidney	Narrow	
ICD9CM	580.4	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis	C0156223	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis	Narrow	ADD (Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis)
ICD9CM	580	Acute glomerulonephritis	C0156221	Acute glomerulonephritis	Possible	BROADER (C0156223)
ICD9CM	580.0	Acute glomerulonephritis with lesion of proliferative glomerulonephritis			Possible	DESC (580)
ICD9CM	580.4	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis			Possible	DESC (580)
ICD9CM	580.8	Acute glomerulonephritis with other specified pathological lesion in kidney			Possible	DESC (580)
ICD9CM	580.81	Acute glomerulonephritis in diseases classified elsewhere			Possible	DESC (580)
ICD9CM	580.89	Acute glomerulonephritis with other specified pathological lesion in kidney			Possible	DESC (580)
ICD9CM	580.9	Acute glomerulonephritis with unspecified pathological lesion in kidney			Possible	DESC (580)
ICD9CM	-		C0268733	Acute nephritis	Possible	
ICD9CM	580-589.99	NEPHRITIS, NEPHROTIC SYNDROME, AND NEPHROSIS	C0178287	nephritis, nephrosis, and nephrotic syndrome	Possible	BROADER (C0156221)
ICD9CM	581	Nephrotic syndrome			Possible	DESC (580-589.99)
ICD9CM	581.0	Nephrotic syndrome with lesion of proliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	581.1	Nephrotic syndrome with lesion of membranous glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	581.2	Nephrotic syndrome with lesion of membranoproliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	581.3	Nephrotic syndrome with lesion of minimal change glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	581.8	Nephrotic syndrome with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	581.81	Nephrotic syndrome in diseases classified elsewhere			Possible	DESC (580-589.99)
ICD9CM	581.89	Nephrotic syndrome with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	581.9	Nephrotic syndrome with unspecified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	582	Chronic glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	582.0	Chronic glomerulonephritis with lesion of proliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	582.1	Chronic glomerulonephritis with lesion of membranous glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	582.2	Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	582.4	Chronic glomerulonephritis with lesion of rapidly progressive glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	582.8	Chronic glomerulonephritis with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	582.81	Chronic glomerulonephritis in diseases classified elsewhere			Possible	DESC (580-589.99)
ICD9CM	582.89	Chronic glomerulonephritis with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	582.9	Chronic glomerulonephritis with unspecified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	583	Nephritis and nephropathy, not specified as acute or chronic			Possible	DESC (580-589.99)
ICD9CM	583.0	Nephritis and nephropathy, not specified as acute or chronic, with lesion of proliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	583.1	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranous glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	583.2	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranoproliferative glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	583.4	Nephritis and nephropathy, not specified as acute or chronic, with lesion of rapidly progressive glomerulonephritis			Possible	DESC (580-589.99)
ICD9CM	583.6	Nephritis and nephropathy, not specified as acute or chronic, with lesion of renal cortical necrosis			Possible	DESC (580-589.99)
ICD9CM	583.7	Nephritis and nephropathy, not specified as acute or chronic, with lesion of renal medullary necrosis			Possible	DESC (580-589.99)
ICD9CM	583.8	Nephritis and nephropathy, not specified as acute or chronic, with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	583.81	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere			Possible	DESC (580-589.99)
ICD9CM	583.89	Nephritis and nephropathy, not specified as acute or chronic, with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	583.9	Nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	584	Acute kidney failure			Possible	DESC (580-589.99)
ICD9CM	584.5	Acute kidney failure with lesion of tubular necrosis			Possible	DESC (580-589.99)
ICD9CM	584.6	Acute kidney failure with lesion of renal cortical necrosis			Possible	DESC (580-589.99)
ICD9CM	584.7	Acute kidney failure with lesion of renal medullary [papillary] necrosis			Possible	DESC (580-589.99)
ICD9CM	584.8	Acute kidney failure with other specified pathological lesion in kidney			Possible	DESC (580-589.99)
ICD9CM	584.9	Acute kidney failure, unspecified			Possible	DESC (580-589.99)
ICD9CM	585	Chronic kidney disease (CKD)			Possible	DESC (580-589.99)
ICD9CM	585.1	Chronic kidney disease, Stage I			Possible	DESC (580-589.99)
ICD9CM	585.2	Chronic kidney disease, Stage II (mild)			Possible	DESC (580-589.99)
ICD9CM	585.3	Chronic kidney disease, Stage III (moderate)			Possible	DESC (580-589.99)
ICD9CM	585.4	Chronic kidney disease, Stage IV (severe)			Possible	DESC (580-589.99)
ICD9CM	585.5	Chronic kidney disease, Stage V			Possible	DESC (580-589.99)
ICD9CM	585.6	End stage renal disease			Possible	DESC (580-589.99)
ICD9CM	585.9	Chronic kidney disease, unspecified			Possible	DESC (580-589.99)
ICD9CM	586	Renal failure, unspecified			Possible	DESC (580-589.99)
ICD9CM	587	Renal sclerosis, unspecified			Possible	DESC (580-589.99)
ICD9CM	588	Disorders resulting from impaired renal function			Possible	DESC (580-589.99)
ICD9CM	588.0	Renal osteodystrophy			Possible	DESC (580-589.99)
ICD9CM	588.1	Nephrogenic diabetes insipidus			Possible	DESC (580-589.99)
ICD9CM	588.8	Other specified disorders resulting from impaired renal function			Possible	DESC (580-589.99)
ICD9CM	588.81	Secondary hyperparathyroidism (of renal origin)			Possible	DESC (580-589.99)
ICD9CM	588.89	Other specified disorders resulting from impaired renal function			Possible	DESC (580-589.99)
ICD9CM	588.9	Unspecified disorder resulting from impaired renal function			Possible	DESC (580-589.99)
ICD9CM	589	Small kidney of unknown cause			Possible	DESC (580-589.99)
ICD9CM	589.0	Unilateral small kidney			Possible	DESC (580-589.99)
ICD9CM	589.1	Bilateral small kidneys			Possible	DESC (580-589.99)
ICD9CM	589.9	Small kidney, unspecified			Possible	DESC (580-589.99)
ICD9CM	-		C0268731	Renal glomerular disease	Possible	
ICD9CM	-		C0017658	Glomerulonephritis	Possible	
ICD9CM	-		C0497424	Glomerulonephritis/nephrosis	Possible	
ICD9CM	-		C5551243	Acute exudative glomerulonephritis	Possible	
ICD9CM	580.8	Acute glomerulonephritis with other specified pathological lesion in kidney	C0156224	Acute glomerulonephritis with other specified pathological lesion in kidney	Narrow	ADD (Acute glomerulonephritis with other specified pathological lesion in kidney)
ICD9CM	580.81	Acute glomerulonephritis in diseases classified elsewhere			Narrow	DESC (580.8)
ICD9CM	580.89	Acute glomerulonephritis with other specified pathological lesion in kidney			Narrow	DESC (580.8)
ICD9CM	-		C2903416	Renal failure following ectopic and molar pregnancy	Narrow	
ICD9CM	-		C0157461	Acute renal failure following labor AND/OR delivery	Narrow	
ICD9CM	283.11	Hemolytic-uremic syndrome	C0019061	Hemolytic-Uremic Syndrome	Narrow	ADD (Hemolytic-Uremic Syndrome)
ICD9CM	-		C0554309	Prerenal uremia syndrome	Possible	
ICD9CM	-		C0476303	Extrarenal uraemia	Narrow	
ICD9CM	-		C0003460	Anuria	Narrow	
ICD9CM	788.5	Oliguria and anuria	C0028962	Oliguria and anuria	Possible	SUGGESTED (C0003460)
ICD9CM	-		C0010392	Crush syndrome	Narrow	
ICD9CM	-		C0022658	Kidney Diseases	Possible	
ICD9CM	403.9	Hypertensive renal disease, unspecified	C0848548	hypertensive nephropathy	Possible	SUGGESTED (C0022658)
ICD9CM	403.90	Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage I through stage IV, or unspecified			Possible	DESC (403.9)
ICD9CM	403.91	Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease			Possible	DESC (403.9)
ICD9CM	404.9	Hypertensive heart and renal disease, unspecified	C0155601	Hypertensive heart and renal disease	Possible	SUGGESTED (C0022658)
ICD9CM	404.90	Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage I through stage IV, or unspecified			Possible	DESC (404.9)
ICD9CM	404.91	Hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified			Possible	DESC (404.9)
ICD9CM	404.92	Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage V or end stage renal disease			Possible	DESC (404.9)
ICD9CM	404.93	Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease			Possible	DESC (404.9)
ICD9CM	866	Injury to kidney	C0160420	Injury of kidney	Possible	SUGGESTED (C0022658)
ICD9CM	866.0	Injury to kidney without mention of open wound into cavity			Possible	DESC (866)
ICD9CM	866.00	Injury to kidney without mention of open wound into cavity, unspecified injury			Possible	DESC (866)
ICD9CM	866.01	Injury to kidney without mention of open wound into cavity, hematoma without rupture of capsule			Possible	DESC (866)
ICD9CM	866.02	Injury to kidney without mention of open wound into cavity, laceration			Possible	DESC (866)
ICD9CM	866.03	Injury to kidney without mention of open wound into cavity, complete disruption of kidney parenchyma			Possible	DESC (866)
ICD9CM	866.1	Injury to kidney with open wound into cavity			Possible	DESC (866)
ICD9CM	866.10	Injury to kidney with open wound into cavity, unspecified injury			Possible	DESC (866)
ICD9CM	866.11	Injury to kidney with open wound into cavity, hematoma without rupture of capsule			Possible	DESC (866)
ICD9CM	866.12	Injury to kidney with open wound into cavity, laceration			Possible	DESC (866)
ICD9CM	866.13	Injury to kidney with open wound into cavity, complete disruption of kidney parenchyma			Possible	DESC (866)
ICD9CM	-		C0268733	Acute nephritis	Narrow	
ICD9CM	572.4	Hepatorenal syndrome	C0019212	Hepatorenal Syndrome	Narrow	SUGGESTED (C0022658)
ICD9CM	-		C0149938	Analgesic nephropathy	Narrow	
ICD9CM	-		C0451767	Nephropathy induced by other drugs, medicaments and biological substances	Narrow	
ICD9CM	-		C0495053	Nephropathy induced by unspecifed drug, medicament or biological substance	Narrow	
ICD9CM	-		C0574786	Acute renal papillary necrosis with renal failure	Narrow	
ICD9CM	-		C0022660	Kidney Failure, Acute	Narrow	
ICD9CM	-		C0022672	Kidney Tubular Necrosis, Acute	Narrow	
ICD9CM	-		C0027707	Nephritis, Interstitial	Narrow	
ICD9CM	-		C0028961	Oliguria	Possible	
ICD9CM	586	Renal failure, unspecified	C0035078	Kidney Failure	Narrow	CASEDEF
ICD9CM	-		C0085681	Hyperphosphatemia (disorder)	Possible	
ICD9CM	-		C0201976	Creatinine measurement, serum (procedure)	Possible	
ICD9CM	-		C0220981	Metabolic acidosis	Possible	
ICD9CM	276.2	Acidosis	C0001122	Acidosis	Possible	BROADER (C0220981)
ICD9CM	276.5	Volume depletion	C0546884	Hypovolemia	Possible	CASEDEF
ICD9CM	276.50	Volume depletion, unspecified			Possible	DESC (276.5)
ICD9CM	276.51	Dehydration			Possible	DESC (276.5)
ICD9CM	276.52	Hypovolemia			Possible	DESC (276.5)
ICD9CM	-		C0600061	Serum creatinine level	Possible	
ICD9CM	-		C1565489	Renal Insufficiency	Narrow	
ICD9CM	-		C1565662	Acute Kidney Insufficiency	Narrow	
ICD9CM	-		C1720775	Renal Tubule Necrosis	Narrow	
ICD9CM	-		C3665437	Serum phosphate concentrations above normal (finding)	Possible	
ICPC	-		C0010392	Crush syndrome		
ICPC	-		C0040793	Traumatic anuria		
ICPC	-		C0160420	Injury of kidney		
ICPC	-		C0476303	Extrarenal uremia		
ICPC	-		C2919930	Uremia due to inadequate renal perfusion		
ICPC	-		C0028962	Anuria and oliguria		
ICPC	-		C0157461	Postpartum acute renal failure		
ICPC	-		C2909475	Hepatorenal syndrome following labor and delivery		
ICPC	-		C0495171	Renal failure following abortion and ectopic and molar pregnancy		
ICPC	-		C0495063	Other disorders of kidney and ureter, not elsewhere classified		
ICPC	-		C0035078	Kidney Failure		
ICPC	-		C0041948	Uremia		
ICPC	-		C2902950	Acute kidney failure and chronic kidney disease (N17-N19)		
ICPC	-		C0451754	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions		
ICPC	-		C0034183	Pyelitis		
ICPC	-		C0034186	Pyelonephritis		
ICPC	-		C0477743	Tubulo-interstitial nephritis, not specified as acute or chronic		
ICPC	-		C0027707	Nephritis, Interstitial		
ICPC	-		C0268731	Renal glomerular disease		
ICPC	-		C0268733	Acute nephritis		
ICPC	-		C0268731	Renal glomerular disease		
ICPC	U88	Glomerulonephritis/nephrosis	C0497424	Glomerulonephritis/nephrosis		SEARCH (N00)
ICPC	-		C1384924	glomerular; disease, acute		
ICPC	-		C0156221	Acute glomerulonephritis		
ICPC	-		C0019212	Hepatorenal Syndrome		
ICPC	-		C2882081	Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease		
ICPC	-		C1719469	Hypertensive heart and chronic kidney disease		
ICPC	-		C0348860	Hypertensive renal disease with renal failure		
ICPC	-		C0155598	Benign hypertensive renal disease with renal failure		
ICPC	-		C3697607	Hypertensive renal disease with end stage renal failure		
ICPC	-		C3698109	End stage renal disease on dialysis due to hypertension		
ICPC	-		C1704380	Distal Renal Tubular Acidosis		
ICPC	-		C0001126	Renal tubular acidosis		
ICPC	-		C0268435	Renal Tubular Acidosis, Type II		
ICPC	-		C0403490	Albright's renal tubular acidosis		
ICPC	-		C0403494	type III renal tubular acidosis		
ICPC	-		C0403554	Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness		
ICPC	-		C0546884	Hypovolemia		
ICPC	-		C0020683	Hypovolemic Shock		
ICPC	-		C0340870	Absolute hypovolemia		
ICPC	-		C0340871	Relative hypovolemia		
ICPC	-		C0150256	Hypovolemia management		
ICPC	-		C1269826	Assessment of hypovolemia risk factors		
ICPC	-		C4302831	Acute kidney injury due to hypovolemia		
ICPC	T11	Dehydration	C0011175	Dehydration		SEARCH (E86.)
ICPC	-		C0019061	Hemolytic-Uremic Syndrome		
ICPC	-		C0022660	Kidney Failure, Acute	Narrow	
ICPC	-		C2712977	Acute kidney failure with lesion of tubular necrosis	Narrow	
ICPC	-		C0866177	Renal failure with tubular necrosis	Narrow	
ICPC	-		C2712983	Acute kidney failure with lesion of renal cortical necrosis	Narrow	
ICPC	-		C2712745	Acute kidney failure with lesion of renal medullary [papillary] necrosis	Narrow	
ICPC	-		C2712988	Acute kidney failure with other specified pathological lesion in kidney	Narrow	
ICPC	-		C0156223	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis	Narrow	
ICPC	-		C0156221	Acute glomerulonephritis	Possible	
ICPC	-		C0268733	Acute nephritis	Possible	
ICPC	-		C0178287	nephritis, nephrosis, and nephrotic syndrome	Possible	
ICPC	-		C0268731	Renal glomerular disease	Possible	
ICPC	-		C0017658	Glomerulonephritis	Possible	
ICPC	U88	Glomerulonephritis/nephrosis	C0497424	Glomerulonephritis/nephrosis	Possible	BROADER (C0156221)
ICPC	-		C5551243	Acute exudative glomerulonephritis	Possible	
ICPC	-		C0156224	Acute glomerulonephritis with other specified pathological lesion in kidney	Narrow	
ICPC	-		C2903416	Renal failure following ectopic and molar pregnancy	Narrow	
ICPC	-		C0157461	Acute renal failure following labor AND/OR delivery	Narrow	
ICPC	-		C0019061	Hemolytic-Uremic Syndrome	Narrow	
ICPC	-		C0554309	Prerenal uremia syndrome	Possible	
ICPC	-		C0476303	Extrarenal uraemia	Narrow	
ICPC	-		C0003460	Anuria	Narrow	
ICPC	-		C0028962	Oliguria and anuria	Possible	
ICPC	-		C0010392	Crush syndrome	Narrow	
ICPC	-		C0022658	Kidney Diseases	Possible	
ICPC	-		C0848548	hypertensive nephropathy	Possible	
ICPC	-		C0155601	Hypertensive heart and renal disease	Possible	
ICPC	-		C0160420	Injury of kidney	Possible	
ICPC	-		C0268733	Acute nephritis	Narrow	
ICPC	-		C0019212	Hepatorenal Syndrome	Narrow	
ICPC	-		C0149938	Analgesic nephropathy	Narrow	
ICPC	-		C0451767	Nephropathy induced by other drugs, medicaments and biological substances	Narrow	
ICPC	-		C0495053	Nephropathy induced by unspecifed drug, medicament or biological substance	Narrow	
ICPC	-		C0574786	Acute renal papillary necrosis with renal failure	Narrow	
ICPC	-		C0022660	Kidney Failure, Acute	Narrow	
ICPC	-		C0022672	Kidney Tubular Necrosis, Acute	Narrow	
ICPC	-		C0027707	Nephritis, Interstitial	Narrow	
ICPC	-		C0028961	Oliguria	Possible	
ICPC	-		C0035078	Kidney Failure	Narrow	
ICPC	-		C0085681	Hyperphosphatemia (disorder)	Possible	
ICPC	-		C0201976	Creatinine measurement, serum (procedure)	Possible	
ICPC	-		C0220981	Metabolic acidosis	Possible	
ICPC	-		C0001122	Acidosis	Possible	
ICPC	-		C0546884	Hypovolemia	Possible	
ICPC	-		C0600061	Serum creatinine level	Possible	
ICPC	-		C1565489	Renal Insufficiency	Narrow	
ICPC	-		C1565662	Acute Kidney Insufficiency	Narrow	
ICPC	-		C1720775	Renal Tubule Necrosis	Narrow	
ICPC	-		C3665437	Serum phosphate concentrations above normal (finding)	Possible	
ICPC2P	-		C0010392	Crush syndrome		
ICPC2P	-		C0040793	Traumatic anuria		
ICPC2P	-		C0160420	Injury of kidney		
ICPC2P	-		C0476303	Extrarenal uremia		
ICPC2P	-		C2919930	Uremia due to inadequate renal perfusion		
ICPC2P	-		C0028962	Anuria and oliguria		
ICPC2P	-		C0157461	Postpartum acute renal failure		
ICPC2P	-		C2909475	Hepatorenal syndrome following labor and delivery		
ICPC2P	-		C0495171	Renal failure following abortion and ectopic and molar pregnancy		
ICPC2P	-		C0495063	Other disorders of kidney and ureter, not elsewhere classified		
ICPC2P	U99030	Failure;renal;NOS	C0035078	Kidney Failure		SEARCH (N19)
ICPC2P	U99016	Uraemia	C0041948	Uremia		SEARCH (N19)
ICPC2P	-		C2902950	Acute kidney failure and chronic kidney disease (N17-N19)		
ICPC2P	-		C0451754	Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions		
ICPC2P	U70002	Pyelitis	C0034183	Pyelitis		SEARCH (N12)
ICPC2P	U70006	Pyelonephritis	C0034186	Pyelonephritis		SEARCH (N12)
ICPC2P	-		C0477743	Tubulo-interstitial nephritis, not specified as acute or chronic		
ICPC2P	-		C0027707	Nephritis, Interstitial		
ICPC2P	-		C0268731	Renal glomerular disease		
ICPC2P	-		C0268733	Acute nephritis		
ICPC2P	-		C0268731	Renal glomerular disease		
ICPC2P	-		C0497424	Glomerulonephritis/nephrosis		
ICPC2P	-		C1384924	glomerular; disease, acute		
ICPC2P	U88007	Glomerulonephritis;acute	C0156221	Acute glomerulonephritis		SEARCH (N00)
ICPC2P	-		C0019212	Hepatorenal Syndrome		
ICPC2P	-		C2882081	Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease		
ICPC2P	-		C1719469	Hypertensive heart and chronic kidney disease		
ICPC2P	-		C0348860	Hypertensive renal disease with renal failure		
ICPC2P	-		C0155598	Benign hypertensive renal disease with renal failure		
ICPC2P	-		C3697607	Hypertensive renal disease with end stage renal failure		
ICPC2P	-		C3698109	End stage renal disease on dialysis due to hypertension		
ICPC2P	-		C1704380	Distal Renal Tubular Acidosis		
ICPC2P	-		C0001126	Renal tubular acidosis		
