Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10	-		C4524256	Rebound hereditary angioedema attack		
ICD10	-		C4545208	Intestinal angioedema caused by angiotensin-converting enzyme inhibitor		
ICD10	-		C4552292	Hereditary angioedema with normal C1 esterase inhibitor		
ICD10	-		C4552294	Hereditary angioedema with C1 esterase inhibitor deficiency		
ICD10	-		C4552517	Hereditary angioedema with normal C1 inhibitor		
ICD10	-		C4552518	Hereditary angioedema with normal C1 esterase		
ICD10	-		C5395546	Angioedema of eyelid		
ICD10	-		C5438737	Hevea brasiliensis latex protein-induced angioedema-urticaria		
ICD10	-		C0513238	Monitor for early signs of allergic reactions (e.g., rhinitis, wheezing, stridor, dyspnea, itching, hives and wheals, cutaneous angioedema, GI upset, abdominal pain, diarrhea, anxiety, and restlessness)		
ICD10	-		C2886707	Other and unspecified allergy	Possible	
ICD10	-		C2349793	Anaphylactic reaction due to serum		
ICD10	-		C0344165	Seafood-induced anaphylaxis	Narrow	
ICD10	-		C0344167	Cow's milk protein-induced anaphylaxis	Narrow	
ICD10	-		C1998391	Anaphylaxis due to fish		
ICD10	-		C2711329	Anaphylaxis due to tree nut		
ICD10	-		C1998404	Anaphylaxis due to fruit		
ICD10	-		C0429892	Type 1 hypersensitivity response	Possible	
ICD10	-		C0812420	Shock due to anesthesia, NEC in ICD9CM_2013_2012_08_06	Possible	
ICD10	-		C2921193	Other and unspecified adverse effect of drug, medicinal and biological substance	Possible	
ICD10	-		C0700625	Allergy, unspecified, NEC in ICD9CM		
ICD10	-		C3161335	Other anaphylactic reaction	Narrow	
ICD10	-		C1719669	Other drug allergy	Possible	
ICD10	-		C0002792	anaphylaxis		
ICD10	-		C0344183	Exercise anaphylaxis	Narrow	
ICD10	-		C0344159	Anaphylaxis caused by venom		
ICD10	-		C0391985	Anaphylactic shock, not elsewhere classified		
ICD10	-		C0344178	Non-allergic anaphylaxis caused by drug	Narrow	
ICD10	-		C0037018	Shwartzman Phenomenon	Narrow	
ICD10	-		C0867298	Anaphylaxis NOS or due to adverse effect of correct medicinal substance properly administered		
ICD10	-		C5397548	Anaphylaxis caused by insect bite and/or insect sting		
ICD10	-		C4543745	Anaphylaxis due to mast cell disorder		
ICD10	-		C5549840	Anaphylaxis caused by vaccine product		
ICD10	-		C0344173	Aeroallergen-induced anaphylaxis		
ICD10	-		C0344171	Human protein-induced anaphylaxis	Narrow	
ICD10	-		C4546212	Anaphylaxis caused by low temperature		
ICD10	-		C2064633	anaphylactic reaction to latex		
ICD10	-		C0274306	Cutaneous anaphylaxis	Narrow	
ICD10	-		C0274305	Localized anaphylaxis	Narrow	
ICD10	-		C1304184	Anaphylaxis due to ingested food		
ICD10	-		C1304185	Anaphylaxis caused by bite and/or sting		
ICD10	-		C0413235	Idiopathic anaphylaxis	Narrow	
ICD10	-		C1562287	Anaphylaxis due to substance		
ICD10	-		C0344168	Drug-induced anaphylaxis	Narrow	
ICD10	-		C1298697	Anaphylactic urticaria		
ICD10	-		C4736209	anaphylaxis provoked by physical factors		
ICD10	-		C0340865	Anaphylactoid reaction		
ICD10	T78.0	Anaphylactic shock due to adverse food reaction	C0685898	Food anaphylaxis	Narrow	NARROWER (C0002792)
ICD10	T80.5	Anaphylactic shock due to serum	C0161840	Anaphylactic transfusion reaction		NARROWER (C0002792)
ICD10	-		C0859860	Anaphylactic shock due to milk products		
ICD10	-		C0259756	Jarisch Herxheimer reaction	Possible	
ICD10	-		C0850803	Anaphylaxis (non medication)		
ICD10	T88.6	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	C0274304	Anaphylactic shock, due to adverse effect of correct medicinal substance properly administered		NARROWER (C0002792)
ICD10	-		C0391985	Anaphylactic shock, not elsewhere classified		
ICD10	-		C0344178	Drug-induced anaphylactoid reaction	Narrow	
ICD10	-		C0858807	drug; shock	Possible	
ICD10	-		C0344183	Exercise anaphylaxis	Narrow	
ICD10	-		C2886701	Anaphylactic shock, unspecified, initial encounter		
ICD10	-		C2886702	Anaphylactic shock, unspecified, subsequent encounter		
ICD10	-		C2886703	Anaphylactic shock, unspecified, sequela		
ICD10	-		C0344159	Venom-induced anaphylaxis	Narrow	
ICD10	-		C1298697	Anaphylactic urticaria		
ICD10	-		C0685898	Food anaphylaxis	Narrow	
ICD10	-		C0161840	Anaphylactic transfusion reaction		
ICD10	-		C0340865	Anaphylactoid reaction		
ICD10	-		C0274304	Anaphylactic shock, due to adverse effect of correct medicinal substance properly administered		
ICD10	-		C0859860	Anaphylactic shock due to milk products		
ICD10	-		C0850803	Anaphylaxis (non medication)		
ICD10	-		C0867298	Anaphylaxis NOS or due to adverse effect of correct medicinal substance properly administered		
ICD10	-		C2886701	Anaphylactic shock, unspecified, initial encounter		
ICD10	-		C2886702	Anaphylactic shock, unspecified, subsequent encounter		
ICD10	-		C2886703	Anaphylactic shock, unspecified, sequela		
ICD10	-		C1298697	Anaphylactic urticaria		
ICD10	T78.4	Allergy, unspecified	C0020517	Hypersensitivity	Possible	BROADER (C0002792)
ICD10	-		C0685898	Food anaphylaxis	Narrow	
ICD10	-		C0859859	Anaphylactic shock due to food additives		
ICD10	-		C0859857	Anaphylactic shock due to fruits and vegetables		
ICD10	-		C0859855	Anaphylactic shock due to peanuts		
ICD10	-		C0859861	Anaphylactic shock due to eggs		
ICD10	-		C0375703	Anaphylactic shock due to unspecified food		
ICD10	-		C0375707	Anaphylactic shock due to tree nuts and seeds		
ICD10	-		C0859858	Anaphylactic shock due to fish		
ICD10	-		C3161345	Anaphylactic reaction due to other specified food		
ICD10	-		C0859856	Anaphylactic shock due to crustaceans		
ICD10	-		C0859860	Anaphylactic shock due to milk products		
ICD10	-		C2886674	Anaphylactic reaction due to other fish		
ICD10	-		C2886687	Anaphylactic reaction due to milk and dairy products		
ICD10	-		C2886670	Anaphylactic reaction due to shellfish (crustaceans)		
ICD10	-		C2886694	Anaphylactic reaction due to other food products		
ICD10	-		C0859860	Anaphylactic shock due to milk products		
ICD10	R23.0	Cyanosis	C0010520	Cyanosis	Possible	CASEDEF
ICD10	-		C0020517	Hypersensitivity	Possible	
ICD10	I95	Hypotension	C0020649	Hypotension	Possible	CASEDEF
ICD10	I95.0	Idiopathic hypotension			Possible	DESC (I95)
ICD10	I95.1	Orthostatic hypotension			Possible	DESC (I95)
ICD10	I95.2	Hypotension due to drugs			Possible	DESC (I95)
ICD10	I95.8	Other hypotension			Possible	DESC (I95)
ICD10	I95.9	Hypotension, unspecified			Possible	DESC (I95)
ICD10	R57.9	Shock, unspecified	C0036974	Shock	Possible	CASEDEF
ICD10	-		C0149526	Allergic urticaria		
ICD10	-		C0240211	Lip swelling	Possible	
ICD10	R60.9	Oedema, unspecified	C0013604	Edema	Possible	SUGGESTED (C0240211)
ICD10	-		C0151602	Facial swelling	Possible	
ICD10	-		C0340865	Anaphylactoid reaction		
ICD10	T78.0	Anaphylactic shock due to adverse food reaction	C0685898	Food anaphylaxis		NARROWER (C0340865)
ICD10	-		C5397207	Blood product-induced anaphylactoid reaction		
ICD10	-		C1304189	Iatrogenic non-allergic anaphylaxis		
ICD10	-		C0344183	Exercise anaphylaxis		
ICD10	-		C0344184	Cholinergic anaphylactoid reaction		
ICD10	-		C5547723	Non-allergic anaphylaxis caused by organic phosphorous compound		
ICD10	-		C0344181	Ionic compound-induced anaphylactoid reaction		
ICD10	-		C0344182	Non-allergic hypersensitivity reaction caused by dialysis membrane		
ICD10	-		C0403561	Non-allergic hypersensitivity reaction during dialysis		
ICD10	-		C0403364	Anaphylactoid glomerulonephritis		
ICD10	-		C0403560	First use syndrome of dialysis		
ICD10	-		C0344178	Non-allergic anaphylaxis caused by drug		
ICD10	-		C1304190	Non-allergic hypersensitivity reaction caused by radiocontrast media		
ICD10	-		C0344176	Non-allergic anaphylaxis caused by immunoglobulin		
ICD10	-		C0344174	Blood and blood product-induced anaphylactoid reaction		
ICD10	-		C3697499	Non-allergic anaphylaxis caused by food additive		
ICD10	-		C1142195	Delayed anaphylactoid reaction		
ICD10CM	T80.6	Other serum reactions	C0478483	Other serum reactions		SEARCH (T80.6)
ICD10CM	T80.61	Other serum reaction due to administration of blood and blood products				DESC (T80.6)
ICD10CM	T80.61XA	Other serum reaction due to administration of blood and blood products, initial encounter				DESC (T80.6)
ICD10CM	T80.61XD	Other serum reaction due to administration of blood and blood products, subsequent encounter				DESC (T80.6)
ICD10CM	T80.61XS	Other serum reaction due to administration of blood and blood products, sequela				DESC (T80.6)
ICD10CM	T80.62	Other serum reaction due to vaccination				DESC (T80.6)
ICD10CM	T80.62XA	Other serum reaction due to vaccination, initial encounter				DESC (T80.6)
ICD10CM	T80.62XD	Other serum reaction due to vaccination, subsequent encounter				DESC (T80.6)
ICD10CM	T80.62XS	Other serum reaction due to vaccination, sequela				DESC (T80.6)
ICD10CM	T80.69	Other serum reaction due to other serum				DESC (T80.6)
ICD10CM	T80.69XA	Other serum reaction due to other serum, initial encounter				DESC (T80.6)
ICD10CM	T80.69XD	Other serum reaction due to other serum, subsequent encounter				DESC (T80.6)
ICD10CM	T80.69XS	Other serum reaction due to other serum, sequela				DESC (T80.6)
ICD10CM	-		C0036830	Serum Sickness		
ICD10CM	I95	Hypotension	C0020649	Hypotension		SEARCH (I95)
ICD10CM	I95.0	Idiopathic hypotension				DESC (I95)
ICD10CM	I95.1	Orthostatic hypotension				DESC (I95)
ICD10CM	I95.2	Hypotension due to drugs				DESC (I95)
ICD10CM	I95.3	Hypotension of hemodialysis				DESC (I95)
ICD10CM	I95.8	Other hypotension				DESC (I95)
ICD10CM	I95.81	Postprocedural hypotension				DESC (I95)
ICD10CM	I95.89	Other hypotension				DESC (I95)
ICD10CM	I95.9	Hypotension, unspecified				DESC (I95)
ICD10CM	R57.9	Shock, unspecified	C0036974	Shock		SEARCH (R57.9)
ICD10CM	L23	Allergic contact dermatitis	C0162820	Dermatitis, Allergic Contact		SEARCH (L23)
ICD10CM	L23.0	Allergic contact dermatitis due to metals				DESC (L23)
ICD10CM	L23.1	Allergic contact dermatitis due to adhesives				DESC (L23)
ICD10CM	L23.2	Allergic contact dermatitis due to cosmetics				DESC (L23)
ICD10CM	L23.3	Allergic contact dermatitis due to drugs in contact with skin				DESC (L23)
ICD10CM	L23.4	Allergic contact dermatitis due to dyes				DESC (L23)
ICD10CM	L23.5	Allergic contact dermatitis due to other chemical products				DESC (L23)
ICD10CM	L23.6	Allergic contact dermatitis due to food in contact with the skin				DESC (L23)
ICD10CM	L23.7	Allergic contact dermatitis due to plants, except food				DESC (L23)
ICD10CM	L23.8	Allergic contact dermatitis due to other agents				DESC (L23)
ICD10CM	L23.81	Allergic contact dermatitis due to animal (cat) (dog) dander				DESC (L23)
ICD10CM	L23.89	Allergic contact dermatitis due to other agents				DESC (L23)
ICD10CM	L23.9	Allergic contact dermatitis, unspecified cause				DESC (L23)
ICD10CM	L50	Urticaria	C0042109	Urticaria		SEARCH (L50)
ICD10CM	L50.0	Allergic urticaria				DESC (L50)
ICD10CM	L50.1	Idiopathic urticaria				DESC (L50)
ICD10CM	L50.2	Urticaria due to cold and heat				DESC (L50)
ICD10CM	L50.3	Dermatographic urticaria				DESC (L50)
ICD10CM	L50.4	Vibratory urticaria				DESC (L50)
ICD10CM	L50.5	Cholinergic urticaria				DESC (L50)
ICD10CM	L50.6	Contact urticaria				DESC (L50)
ICD10CM	L50.8	Other urticaria				DESC (L50)
ICD10CM	L50.9	Urticaria, unspecified				DESC (L50)
ICD10CM	T78.3	Angioneurotic edema	C0002994	Angioedema		SEARCH (angioedema)
ICD10CM	T78.3XXA	Angioneurotic edema, initial encounter				DESC (T78.3)
ICD10CM	T78.3XXD	Angioneurotic edema, subsequent encounter				DESC (T78.3)
ICD10CM	T78.3XXS	Angioneurotic edema, sequela				DESC (T78.3)
ICD10CM	-		C0157741	Idiopathic urticaria		
ICD10CM	-		C0920175	Allergic angioedema		
ICD10CM	-		C0413239	Drug-aggravated angioedema-urticaria		
ICD10CM	-		C0019243	Angioedemas, Hereditary		
ICD10CM	-		C0920175	Allergic angioedema		
ICD10CM	-		C1304200	Angioedema of lip		
ICD10CM	-		C0413239	Drug-aggravated angioedema-urticaria		
ICD10CM	-		C0473546	Vibratory angioedema		
ICD10CM	-		C0857036	Acute angio oedema		
ICD10CM	-		C1304177	Idiopathic angioedema		
ICD10CM	D72.118	Episodic angioedema with eosinophilia	C1304198	Episodic angioedema with eosinophilia		SEARCH (angioedema)
ICD10CM	-		C4324659	Respiratory angioedema		
ICD10CM	-		C0413237	Venom-induced angioedema-urticaria		
ICD10CM	-		C0413238	Food-induced angioedema-urticaria		
ICD10CM	-		C0413240	NSAID-induced angioedema-urticaria		
ICD10CM	-		C0413241	Aspirin-induced angioedema-urticaria		
ICD10CM	-		C0413243	Chemical-aggravated angioedema-urticaria		
ICD10CM	-		C0413244	Azo-dye-induced angioedema-urticaria		
ICD10CM	-		C0413245	Sodium benzoate-induced angioedema-urticaria		
ICD10CM	-		C0559193	Penicillin-induced angioedema-urticaria		
ICD10CM	-		C0743747	Face angioedema		
ICD10CM	-		C0857323	Angioedema of larynx		
ICD10CM	-		C0863128	Angioedema aggravated		
ICD10CM	-		C1268945	ACE inhibitor-aggravated angioedema		
ICD10CM	-		C1274756	Cutis laxa following urticaria-angioedema		
ICD10CM	-		C1304178	Idiopathic urticaria and/or angioedema		
ICD10CM	-		C1304182	Allergic angioedema due to ingested food		
ICD10CM	-		C1304183	Allergic angioedema due to bite and/or sting		
ICD10CM	-		C1304186	Allergic urticaria and/or angioedema		
ICD10CM	-		C0948050	Small bowel angioedema		
ICD10CM	-		C1304195	Autoimmune angioedema		
ICD10CM	-		C1304196	Autoimmune urticaria and/or angioedema		
ICD10CM	-		C1304201	Angioedema of tongue		
ICD10CM	-		C1304202	Cholinergic angioedema		
ICD10CM	-		C1304495	Angioedema due to angiotensin-converting-enzyme inhibitor		
ICD10CM	-		C1304531	Angioedema and/or urticaria		
ICD10CM	-		C1857728	Hereditary Angioedema Type III		
ICD10CM	-		C1862892	Hereditary Angioedema Type II		
ICD10CM	-		C1869027	Angioedema (SMQ)		
ICD10CM	-		C1960459	Hereditary angioedema with normal C1 esterase inhibitor activity		
ICD10CM	-		C2717906	Hereditary Angioedema Type I		
ICD10CM	-		C2931758	Acquired angioedema		
ICD10CM	-		C3266719	History of angioedema		
ICD10CM	-		C3805248	Hereditary angioedema breakthrough attack		
ICD10CM	-		C3839323	Acquired angioedema due to C1 inhibitor autoantibody		
ICD10CM	-		C3839758	Angioedema due to disorder of kinin metabolism		
ICD10CM	-		C3854637	Hereditary angioedema attack		
ICD10CM	-		C3887071	Family history of angioedema		
ICD10CM	-		C3888796	Intestinal angioedema		
ICD10CM	-		C4324658	Eye angioedema		
ICD10CM	-		C4511311	Physical angioedema		
ICD10CM	-		C4524256	Rebound hereditary angioedema attack		
ICD10CM	-		C4545208	Intestinal angioedema caused by angiotensin-converting enzyme inhibitor		
ICD10CM	-		C4552292	Hereditary angioedema with normal C1 esterase inhibitor		
ICD10CM	-		C4552294	Hereditary angioedema with C1 esterase inhibitor deficiency		
ICD10CM	-		C4552517	Hereditary angioedema with normal C1 inhibitor		
ICD10CM	-		C4552518	Hereditary angioedema with normal C1 esterase		
ICD10CM	-		C5395546	Angioedema of eyelid		
ICD10CM	-		C5438737	Hevea brasiliensis latex protein-induced angioedema-urticaria		
ICD10CM	-		C0513238	Monitor for early signs of allergic reactions (e.g., rhinitis, wheezing, stridor, dyspnea, itching, hives and wheals, cutaneous angioedema, GI upset, abdominal pain, diarrhea, anxiety, and restlessness)		
ICD10CM	T78.4	Other and unspecified allergy	C2886707	Other and unspecified allergy	Possible	ADD (Other and unspecified allergy)
ICD10CM	T78.40	Allergy, unspecified			Possible	DESC (T78.4)
ICD10CM	T78.40XA	Allergy, unspecified, initial encounter			Possible	DESC (T78.4)
ICD10CM	T78.40XD	Allergy, unspecified, subsequent encounter			Possible	DESC (T78.4)
ICD10CM	T78.40XS	Allergy, unspecified, sequela			Possible	DESC (T78.4)
ICD10CM	T78.41	Arthus phenomenon			Possible	DESC (T78.4)
ICD10CM	T78.41XA	Arthus phenomenon, initial encounter			Possible	DESC (T78.4)
ICD10CM	T78.41XD	Arthus phenomenon, subsequent encounter			Possible	DESC (T78.4)
ICD10CM	T78.41XS	Arthus phenomenon, sequela			Possible	DESC (T78.4)
ICD10CM	T78.49	Other allergy			Possible	DESC (T78.4)
ICD10CM	T78.49XA	Other allergy, initial encounter			Possible	DESC (T78.4)
ICD10CM	T78.49XD	Other allergy, subsequent encounter			Possible	DESC (T78.4)
ICD10CM	T78.49XS	Other allergy, sequela			Possible	DESC (T78.4)
ICD10CM	T80.5	Anaphylactic reaction due to serum	C2349793	Anaphylactic reaction due to serum		ADD (Anaphylactic reaction due to serum)
ICD10CM	T80.51	Anaphylactic reaction due to administration of blood and blood products				DESC (T80.5)
ICD10CM	T80.51XA	Anaphylactic reaction due to administration of blood and blood products, initial encounter				DESC (T80.5)
ICD10CM	T80.51XD	Anaphylactic reaction due to administration of blood and blood products, subsequent encounter				DESC (T80.5)
ICD10CM	T80.51XS	Anaphylactic reaction due to administration of blood and blood products, sequela				DESC (T80.5)
ICD10CM	T80.52	Anaphylactic reaction due to vaccination				DESC (T80.5)
ICD10CM	T80.52XA	Anaphylactic reaction due to vaccination, initial encounter				DESC (T80.5)
ICD10CM	T80.52XD	Anaphylactic reaction due to vaccination, subsequent encounter				DESC (T80.5)
ICD10CM	T80.52XS	Anaphylactic reaction due to vaccination, sequela				DESC (T80.5)
ICD10CM	T80.59	Anaphylactic reaction due to other serum				DESC (T80.5)
ICD10CM	T80.59XA	Anaphylactic reaction due to other serum, initial encounter				DESC (T80.5)
ICD10CM	T80.59XD	Anaphylactic reaction due to other serum, subsequent encounter				DESC (T80.5)
ICD10CM	T80.59XS	Anaphylactic reaction due to other serum, sequela				DESC (T80.5)
ICD10CM	-		C0344165	Seafood-induced anaphylaxis	Narrow	
ICD10CM	-		C0344167	Cow's milk protein-induced anaphylaxis	Narrow	
ICD10CM	-		C1998391	Anaphylaxis due to fish		
ICD10CM	-		C2711329	Anaphylaxis due to tree nut		
ICD10CM	-		C1998404	Anaphylaxis due to fruit		
ICD10CM	-		C0429892	Type 1 hypersensitivity response	Possible	
ICD10CM	-		C0812420	Shock due to anesthesia, NEC in ICD9CM_2013_2012_08_06	Possible	
ICD10CM	-		C2921193	Other and unspecified adverse effect of drug, medicinal and biological substance	Possible	
ICD10CM	-		C0700625	Allergy, unspecified, NEC in ICD9CM		
ICD10CM	-		C3161335	Other anaphylactic reaction	Narrow	
ICD10CM	-		C1719669	Other drug allergy	Possible	
ICD10CM	-		C0002792	anaphylaxis		
ICD10CM	-		C0344183	Exercise anaphylaxis	Narrow	
ICD10CM	-		C0344159	Anaphylaxis caused by venom		
ICD10CM	-		C0391985	Anaphylactic shock, not elsewhere classified		
ICD10CM	-		C0344178	Non-allergic anaphylaxis caused by drug	Narrow	
ICD10CM	-		C0037018	Shwartzman Phenomenon	Narrow	
ICD10CM	-		C0867298	Anaphylaxis NOS or due to adverse effect of correct medicinal substance properly administered		
ICD10CM	-		C5397548	Anaphylaxis caused by insect bite and/or insect sting		
ICD10CM	-		C4543745	Anaphylaxis due to mast cell disorder		
ICD10CM	-		C5549840	Anaphylaxis caused by vaccine product		
ICD10CM	-		C0344173	Aeroallergen-induced anaphylaxis		
ICD10CM	-		C0344171	Human protein-induced anaphylaxis	Narrow	
ICD10CM	-		C4546212	Anaphylaxis caused by low temperature		
ICD10CM	-		C2064633	anaphylactic reaction to latex		
ICD10CM	-		C0274306	Cutaneous anaphylaxis	Narrow	
ICD10CM	-		C0274305	Localized anaphylaxis	Narrow	
ICD10CM	-		C1304184	Anaphylaxis due to ingested food		
ICD10CM	-		C1304185	Anaphylaxis caused by bite and/or sting		
ICD10CM	-		C0413235	Idiopathic anaphylaxis	Narrow	
ICD10CM	-		C1562287	Anaphylaxis due to substance		
ICD10CM	-		C0344168	Drug-induced anaphylaxis	Narrow	
ICD10CM	-		C1298697	Anaphylactic urticaria		
ICD10CM	-		C4736209	anaphylaxis provoked by physical factors		
ICD10CM	T88.6	Anaphylactoid reaction NOS	C0340865	Anaphylactoid reaction		NARROWER (C0002792)
ICD10CM	T88.6XXA	Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered, initial encounter				DESC (T88.6)
ICD10CM	T88.6XXD	Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered, subsequent encounter				DESC (T88.6)
ICD10CM	T88.6XXS	Anaphylactic reaction due to adverse effect of correct drug or medicament properly administered, sequela				DESC (T88.6)
ICD10CM	T78.0	Anaphylactic reaction due to adverse food reaction	C0685898	Food anaphylaxis	Narrow	NARROWER (C0002792)
ICD10CM	T78.00	Anaphylactic reaction due to unspecified food			Narrow	DESC (T78.0)
ICD10CM	T78.00XA	Anaphylactic reaction due to unspecified food, initial encounter			Narrow	DESC (T78.0)
ICD10CM	T78.00XD	Anaphylactic reaction due to unspecified food, subsequent encounter			Narrow	DESC (T78.0)
ICD10CM	T78.00XS	Anaphylactic reaction due to unspecified food, sequela			Narrow	DESC (T78.0)
ICD10CM	T78.01	Anaphylactic reaction due to peanuts			Narrow	DESC (T78.0)
ICD10CM	T78.01XA	Anaphylactic reaction due to peanuts, initial encounter			Narrow	DESC (T78.0)
ICD10CM	T78.01XD	Anaphylactic reaction due to peanuts, subsequent encounter			Narrow	DESC (T78.0)
ICD10CM	T78.01XS	Anaphylactic reaction due to peanuts, sequela			Narrow	DESC (T78.0)
ICD10CM	T78.02	Anaphylactic reaction due to shellfish (crustaceans)			Narrow	DESC (T78.0)
ICD10CM	T78.02XA	Anaphylactic reaction due to shellfish (crustaceans), initial encounter			Narrow	DESC (T78.0)
ICD10CM	T78.02XD	Anaphylactic reaction due to shellfish (crustaceans), subsequent encounter			Narrow	DESC (T78.0)
ICD10CM	T78.02XS	Anaphylactic reaction due to shellfish (crustaceans), sequela			Narrow	DESC (T78.0)
ICD10CM	T78.03	Anaphylactic reaction due to other fish			Narrow	DESC (T78.0)
ICD10CM	T78.03XA	Anaphylactic reaction due to other fish, initial encounter			Narrow	DESC (T78.0)
ICD10CM	T78.03XD	Anaphylactic reaction due to other fish, subsequent encounter			Narrow	DESC (T78.0)
ICD10CM	T78.03XS	Anaphylactic reaction due to other fish, sequela			Narrow	DESC (T78.0)
ICD10CM	T78.04	Anaphylactic reaction due to fruits and vegetables			Narrow	DESC (T78.0)
ICD10CM	T78.04XA	Anaphylactic reaction due to fruits and vegetables, initial encounter			Narrow	DESC (T78.0)
ICD10CM	T78.04XD	Anaphylactic reaction due to fruits and vegetables, subsequent encounter			Narrow	DESC (T78.0)
ICD10CM	T78.04XS	Anaphylactic reaction due to fruits and vegetables, sequela			Narrow	DESC (T78.0)
