Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10/CM	G04.01	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	CASEDEF
ICD10/CM	G04.02	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	CASEDEF
ICD10CM	G36.9	Acute disseminated demyelination, unspecified	C0477368	Acute disseminated demyelination, unspecified	Narrow	ADD (Acute disseminated demyelination, unspecified)
ICD10CM	G36	Other acute disseminated demyelination	C0494468	Other acute disseminated demyelination	Narrow	BROADER (C0477368)
ICD10CM	G36.0	Neuromyelitis optica [Devic]			Narrow	DESC (G36)
ICD10CM	G36.1	Acute and subacute hemorrhagic leukoencephalitis [Hurst]			Narrow	DESC (G36)
ICD10CM	G36.8	Other specified acute disseminated demyelination			Narrow	DESC (G36)
ICD10CM	G37	Other demyelinating diseases of central nervous system	C0154692	Other central nervous system demyelinating diseases	Narrow	BROADER (C0477368)
ICD10CM	G37.0	Diffuse sclerosis of central nervous system			Narrow	DESC (G37)
ICD10CM	G37.1	Central demyelination of corpus callosum			Narrow	DESC (G37)
ICD10CM	G37.2	Central pontine myelinolysis			Narrow	DESC (G37)
ICD10CM	G37.3	Acute transverse myelitis in demyelinating disease of central nervous system			Narrow	DESC (G37)
ICD10CM	G37.4	Subacute necrotizing myelitis of central nervous system			Narrow	DESC (G37)
ICD10CM	G37.5	Concentric sclerosis [Balo] of central nervous system			Narrow	DESC (G37)
ICD10CM	G37.8	Other specified demyelinating diseases of central nervous system			Narrow	DESC (G37)
ICD10CM	G37.9	Demyelinating disease of central nervous system, unspecified			Narrow	DESC (G37)
ICD10CM	G35-G37	Demyelinating diseases of the central nervous system (G35-G37)	C0011302	Demyelinating disease of central nervous system	Narrow	BROADER (C0477368)
ICD10CM	G35	Multiple sclerosis			Narrow	DESC (G35-G37)
ICD10CM	-		C0477367	Other specified acute disseminated demyelination	Narrow	
ICD10CM	-		C0494468	Other acute disseminated demyelination	Narrow	
ICD10CM	-		C0014038	Encephalitis	Possible	
ICD10CM	-		C0014041	Encephalitis NEC	Possible	
ICD10CM	-		C0014038	Encephalitis	Possible	
ICD10CM	G35-G37	Demyelinating diseases of the central nervous system (G35-G37)	C0011302	Demyelinating disease of central nervous system	Possible	BROADER (C0014059)
ICD10CM	G35	Multiple sclerosis			Possible	DESC (G35-G37)
ICD10CM	G36	Other acute disseminated demyelination			Possible	DESC (G35-G37)
ICD10CM	G36.0	Neuromyelitis optica [Devic]			Possible	DESC (G35-G37)
ICD10CM	G36.1	Acute and subacute hemorrhagic leukoencephalitis [Hurst]			Possible	DESC (G35-G37)
ICD10CM	G36.8	Other specified acute disseminated demyelination			Possible	DESC (G35-G37)
ICD10CM	G36.9	Acute disseminated demyelination, unspecified			Possible	DESC (G35-G37)
ICD10CM	G37	Other demyelinating diseases of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.0	Diffuse sclerosis of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.1	Central demyelination of corpus callosum			Possible	DESC (G35-G37)
ICD10CM	G37.2	Central pontine myelinolysis			Possible	DESC (G35-G37)
ICD10CM	G37.3	Acute transverse myelitis in demyelinating disease of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.4	Subacute necrotizing myelitis of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.5	Concentric sclerosis [Balo] of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.8	Other specified demyelinating diseases of central nervous system			Possible	DESC (G35-G37)
ICD10CM	G37.9	Demyelinating disease of central nervous system, unspecified			Possible	DESC (G35-G37)
ICD10CM	G04	Encephalitis, myelitis and encephalomyelitis	C0014058	Encephalitis, myelitis and encephalomyelitis	Possible	BROADER (C0014059)
ICD10CM	G04.0	Acute disseminated encephalitis and encephalomyelitis (ADEM)			Possible	DESC (G04)
ICD10CM	G04.00	Acute disseminated encephalitis and encephalomyelitis, unspecified			Possible	DESC (G04)
ICD10CM	G04.01	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)			Possible	DESC (G04)
ICD10CM	G04.02	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis			Possible	DESC (G04)
ICD10CM	G04.1	Tropical spastic paraplegia			Possible	DESC (G04)
ICD10CM	G04.2	Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified			Possible	DESC (G04)
ICD10CM	G04.3	Acute necrotizing hemorrhagic encephalopathy			Possible	DESC (G04)
ICD10CM	G04.30	Acute necrotizing hemorrhagic encephalopathy, unspecified			Possible	DESC (G04)
ICD10CM	G04.31	Postinfectious acute necrotizing hemorrhagic encephalopathy			Possible	DESC (G04)
ICD10CM	G04.32	Postimmunization acute necrotizing hemorrhagic encephalopathy			Possible	DESC (G04)
ICD10CM	G04.39	Other acute necrotizing hemorrhagic encephalopathy			Possible	DESC (G04)
ICD10CM	G04.8	Other encephalitis, myelitis and encephalomyelitis			Possible	DESC (G04)
ICD10CM	G04.81	Other encephalitis and encephalomyelitis			Possible	DESC (G04)
ICD10CM	G04.82	Acute flaccid myelitis			Possible	DESC (G04)
ICD10CM	G04.89	Other myelitis			Possible	DESC (G04)
ICD10CM	G04.9	Encephalitis, myelitis and encephalomyelitis, unspecified			Possible	DESC (G04)
ICD10CM	G04.90	Encephalitis and encephalomyelitis, unspecified			Possible	DESC (G04)
ICD10CM	G04.91	Myelitis, unspecified			Possible	DESC (G04)
ICD10CM	-		C0477341	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICD10CM	-		C1719346	Encephalitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICD10CM	-		C0014070	Encephalomyelitis	Possible	
ICD10CM	-		C1719365	Other causes of encephalitis and encephalomyelitis	Possible	
ICD10CM	-		C1719722	Infectious acute disseminated encephalomyelitis (ADEM)	Narrow	
ICD10CM	G04.00	Acute disseminated encephalitis and encephalomyelitis, unspecified	C2875015	Acute disseminated encephalitis and encephalomyelitis, unspecified	Narrow	CASEDEF
ICD10CM	G04.01	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	CASEDEF
ICD10CM	G04.02	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	CASEDEF
ICD9CM	-		C0477368	Acute disseminated demyelination, unspecified	Narrow	
ICD9CM	-		C0494468	Other acute disseminated demyelination	Narrow	
ICD9CM	341	Other demyelinating diseases of central nervous system	C0154692	Other central nervous system demyelinating diseases	Narrow	BROADER (C0477368)
ICD9CM	341.0	Neuromyelitis optica			Narrow	DESC (341)
ICD9CM	341.1	Schilder's disease			Narrow	DESC (341)
ICD9CM	341.2	Acute (transverse) myelitis			Narrow	DESC (341)
ICD9CM	341.20	Acute (transverse) myelitis NOS			Narrow	DESC (341)
ICD9CM	341.21	Acute (transverse) myelitis in conditions classified elsewhere			Narrow	DESC (341)
ICD9CM	341.22	Idiopathic transverse myelitis			Narrow	DESC (341)
ICD9CM	341.8	Other demyelinating diseases of central nervous system			Narrow	DESC (341)
ICD9CM	341.9	Demyelinating disease of central nervous system, unspecified			Narrow	DESC (341)
ICD9CM	-		C0011302	Demyelinating disease of central nervous system	Narrow	
ICD9CM	-		C0477367	Other specified acute disseminated demyelination	Narrow	
ICD9CM	-		C0494468	Other acute disseminated demyelination	Narrow	
ICD9CM	-		C0014038	Encephalitis	Possible	
ICD9CM	-		C0014041	Encephalitis NEC	Possible	
ICD9CM	-		C0014038	Encephalitis	Possible	
ICD9CM	341.9	Demyelinating disease of central nervous system, unspecified	C0011302	Demyelinating disease of central nervous system	Possible	BROADER (C0014059)
ICD9CM	323	Encephalitis, myelitis, and encephalomyelitis	C0014058	Encephalitis, myelitis and encephalomyelitis	Possible	BROADER (C0014059)
ICD9CM	323.0	Encephalitis, myelitis, and encephalomyelitis in viral diseases classified elsewhere			Possible	DESC (323)
ICD9CM	323.01	Encephalitis and encephalomyelitis in viral diseases classified elsewhere			Possible	DESC (323)
ICD9CM	323.02	Myelitis in viral diseases classified elsewhere			Possible	DESC (323)
ICD9CM	323.1	Encephalitis, myelitis, and encephalomyelitis in rickettsial diseases classified elsewhere			Possible	DESC (323)
ICD9CM	323.2	Encephalitis, myelitis, and encephalomyelitis in protozoal diseases classified elsewhere			Possible	DESC (323)
ICD9CM	323.4	Other encephalitis, myelitis, and encephalomyelitis due to other infections classified elsewhere			Possible	DESC (323)
ICD9CM	323.41	Other encephalitis and encephalomyelitis due to other infections classified elsewhere			Possible	DESC (323)
ICD9CM	323.42	Other myelitis due to other infections classified elsewhere			Possible	DESC (323)
ICD9CM	323.5	Encephalitis, myelitis, and encephalomyelitis following immunization procedures			Possible	DESC (323)
ICD9CM	323.51	Encephalitis and encephalomyelitis following immunization procedures			Possible	DESC (323)
ICD9CM	323.52	Myelitis following immunization procedures			Possible	DESC (323)
ICD9CM	323.6	Postinfectious encephalitis, myelitis, and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.61	Infectious acute disseminated encephalomyelitis (ADEM)			Possible	DESC (323)
ICD9CM	323.62	Other postinfectious encephalitis and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.63	Postinfectious myelitis			Possible	DESC (323)
ICD9CM	323.7	Toxic encephalitis, myelitis, and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.71	Toxic encephalitis and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.72	Toxic myelitis			Possible	DESC (323)
ICD9CM	323.8	Other causes of encephalitis, myelitis, and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.81	Other causes of encephalitis and encephalomyelitis			Possible	DESC (323)
ICD9CM	323.82	Other causes of myelitis			Possible	DESC (323)
ICD9CM	323.9	Unspecified causes of encephalitis, myelitis, and encephalomyelitis			Possible	DESC (323)
ICD9CM	-		C0477341	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICD9CM	-		C1719346	Encephalitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICD9CM	-		C0014070	Encephalomyelitis	Possible	
ICD9CM	-		C1719365	Other causes of encephalitis and encephalomyelitis	Possible	
ICD9CM	323.61	Infectious acute disseminated encephalomyelitis (ADEM)	C1719722	Infectious acute disseminated encephalomyelitis (ADEM)	Narrow	CASEDEF
ICD9CM	-		C2875015	Acute disseminated encephalitis and encephalomyelitis, unspecified	Narrow	
ICD9CM	-		C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	
ICD9CM	-		C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	
ICPC	-		C0477368	Acute disseminated demyelination, unspecified	Narrow	
ICPC	-		C0494468	Other acute disseminated demyelination	Narrow	
ICPC	-		C0154692	Other central nervous system demyelinating diseases	Narrow	
ICPC	-		C0011302	Demyelinating disease of central nervous system	Narrow	
ICPC	-		C0477367	Other specified acute disseminated demyelination	Narrow	
ICPC	-		C0494468	Other acute disseminated demyelination	Narrow	
ICPC	-		C0014038	Encephalitis	Possible	
ICPC	-		C0014041	Encephalitis NEC	Possible	
ICPC	-		C0014038	Encephalitis	Possible	
ICPC	-		C0011302	Demyelinating disease of central nervous system	Possible	
ICPC	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Possible	
ICPC	-		C0477341	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICPC	-		C1719346	Encephalitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICPC	-		C0014070	Encephalomyelitis	Possible	
ICPC	-		C1719365	Other causes of encephalitis and encephalomyelitis	Possible	
ICPC	-		C1719722	Infectious acute disseminated encephalomyelitis (ADEM)	Narrow	
ICPC	-		C2875015	Acute disseminated encephalitis and encephalomyelitis, unspecified	Narrow	
ICPC	-		C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	
ICPC	-		C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	
ICPC2P	-		C0477368	Acute disseminated demyelination, unspecified	Narrow	
ICPC2P	-		C0494468	Other acute disseminated demyelination	Narrow	
ICPC2P	-		C0154692	Other central nervous system demyelinating diseases	Narrow	
ICPC2P	-		C0011302	Demyelinating disease of central nervous system	Narrow	
ICPC2P	-		C0477367	Other specified acute disseminated demyelination	Narrow	
ICPC2P	-		C0494468	Other acute disseminated demyelination	Narrow	
ICPC2P	N71006	Encephalitis	C0014038	Encephalitis	Possible	CASEDEF
ICPC2P	-		C0014041	Encephalitis NEC	Possible	
ICPC2P	-		C0014038	Encephalitis	Possible	
ICPC2P	-		C0011302	Demyelinating disease of central nervous system	Possible	
ICPC2P	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Possible	
ICPC2P	-		C0477341	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICPC2P	-		C1719346	Encephalitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
ICPC2P	-		C0014070	Encephalomyelitis	Possible	
ICPC2P	-		C1719365	Other causes of encephalitis and encephalomyelitis	Possible	
ICPC2P	-		C1719722	Infectious acute disseminated encephalomyelitis (ADEM)	Narrow	
ICPC2P	-		C2875015	Acute disseminated encephalitis and encephalomyelitis, unspecified	Narrow	
ICPC2P	-		C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	
ICPC2P	-		C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	
RCD2	Fyu42	[X]Ac dissem demyelinatn, unsp	C0477368	Acute disseminated demyelination, unspecified	Narrow	ADD (Acute disseminated demyelination, unspecified)
RCD2	-		C0494468	Other acute disseminated demyelination	Narrow	
RCD2	-		C0154692	Other central nervous system demyelinating diseases	Narrow	
RCD2	-		C0011302	Demyelinating disease of central nervous system	Narrow	
RCD2	Fyu40	[X]O spc ac dissemin demyelntn	C0477367	Other specified acute disseminated demyelination	Narrow	ADD (Other specified acute disseminated demyelination)
RCD2	-		C0494468	Other acute disseminated demyelination	Narrow	
RCD2	F03z.	Encephalitis NOS	C0014038	Encephalitis	Possible	CASEDEF
RCD2	-		C0014041	Encephalitis NEC	Possible	
RCD2	-		C0014038	Encephalitis	Possible	
RCD2	Fyu4.	[X]Demyelinating diseases/CNS	C0011302	Demyelinating disease of central nervous system	Possible	BROADER (C0014059)
RCD2	F03..	Encephalit/myelit/encephalomye	C0014058	Encephalitis, myelitis and encephalomyelitis	Possible	BROADER (C0014059)
RCD2	Fyu08	[X]Encph,myl+encphmylit/v d CE	C0477341	Encephalitis, myelitis and encephalomyelitis in viral diseases classified elsewhere	Possible	NARROWER (C0014058)
RCD2	-		C1719346	Encephalitis and encephalomyelitis in viral diseases classified elsewhere	Possible	
RCD2	F03y.	Other causes of encephalitis	C0014070	Encephalomyelitis	Possible	BROADER (C0014059)
RCD2	-		C1719365	Other causes of encephalitis and encephalomyelitis	Possible	
RCD2	-		C1719722	Infectious acute disseminated encephalomyelitis (ADEM)	Narrow	
RCD2	-		C2875015	Acute disseminated encephalitis and encephalomyelitis, unspecified	Narrow	
RCD2	-		C3263956	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)	Narrow	
RCD2	-		C3263957	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis	Narrow	
SCTSPA	194488006	[X]desmielinización aguda diseminada, no especificada	C0477368	Acute disseminated demyelination, unspecified	Narrow	ADD (Acute disseminated demyelination, unspecified)
SCTSPA	-		C0494468	Other acute disseminated demyelination	Narrow	
SCTSPA	192931002	otras enfermedades desmielinizantes del sistema nervioso central	C0154692	Other central nervous system demyelinating diseases	Narrow	BROADER (C0477368)
SCTSPA	194485009	[X]enfermedades desmielinizantes del sistema nervioso central	C0011302	Demyelinating disease of central nervous system	Narrow	BROADER (C0477368)
SCTSPA	6118003	enfermedad desmielinizante del sistema nervioso central	C0011302	Demyelinating disease of central nervous system	Narrow	BROADER (C0477368)
SCTSPA	1179508005	Osmotic demyelination syndrome			Narrow	DESC (6118003)
SCTSPA	1186728004	Pediatric multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	16058431000119104	White matter disease			Narrow	DESC (6118003)
SCTSPA	16415361000119105	Radiologically isolated syndrome			Narrow	DESC (6118003)
SCTSPA	182961000119101	Acute disseminated encephalomyelitis following infectious disease			Narrow	DESC (6118003)
SCTSPA	192926004	Multiple sclerosis of the brainstem			Narrow	DESC (6118003)
SCTSPA	192927008	Multiple sclerosis of the spinal cord			Narrow	DESC (6118003)
SCTSPA	192929006	Exacerbation of multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	22255007	Progressive multifocal leukoencephalopathy			Narrow	DESC (6118003)
SCTSPA	230372003	Acute relapsing multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	230377009	Extrapontine myelinolysis			Narrow	DESC (6118003)
SCTSPA	230379007	Subacute necrotizing myelitis			Narrow	DESC (6118003)
SCTSPA	230380005	Balo concentric sclerosis			Narrow	DESC (6118003)
SCTSPA	230564004	Chronic inflammatory demyelinating polyradiculoneuropathy with central nervous system demyelination			Narrow	DESC (6118003)
SCTSPA	24700007	Multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	25044007	Neuromyelitis optica			Narrow	DESC (6118003)
SCTSPA	308634000	Demyelination of spinal cord			Narrow	DESC (6118003)
SCTSPA	359686005	Van Bogaert's sclerosing leukoencephalitis			Narrow	DESC (6118003)
SCTSPA	386766007	Marchiafava-Bignami disease			Narrow	DESC (6118003)
SCTSPA	420554003	Progressive multifocal leukoencephalopathy with AIDS (acquired immunodeficiency syndrome)			Narrow	DESC (6118003)
SCTSPA	420718004	Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome)			Narrow	DESC (6118003)
SCTSPA	425500002	Secondary progressive multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	426373005	Relapsing remitting multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	428700003	Primary progressive multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	438511000	Benign multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	439567002	Malignant multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	445967004	Clinically isolated syndrome			Narrow	DESC (6118003)
SCTSPA	49692006	Schilder's disease			Narrow	DESC (6118003)
SCTSPA	6807001	Central pontine myelinolysis			Narrow	DESC (6118003)
SCTSPA	703537008	Leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation			Narrow	DESC (6118003)
SCTSPA	703621006	Multifocal clinically isolated syndrome			Narrow	DESC (6118003)
SCTSPA	703622004	Monofocal clinically isolated syndrome			Narrow	DESC (6118003)
SCTSPA	713487008	Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection			Narrow	DESC (6118003)
SCTSPA	713543002	Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection			Narrow	DESC (6118003)
SCTSPA	724565006	White matter disorder due to nutritional deficiency			Narrow	DESC (6118003)
SCTSPA	724778008	Progressive relapsing multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	724780002	Demyelination of central nervous system co-occurrent and due to neurosarcoidosis			Narrow	DESC (6118003)
SCTSPA	724781003	Demyelination of central nervous system co-occurrent and due to systemic lupus erythematosus			Narrow	DESC (6118003)
SCTSPA	724782005	Demyelination of central nervous system co-occurrent and due to Sjogren disease			Narrow	DESC (6118003)
SCTSPA	724783000	Demyelination of central nervous system co-occurrent and due to Behcet disease			Narrow	DESC (6118003)
SCTSPA	724784006	Demyelination of central nervous system co-occurrent and due to mitochondrial disease			Narrow	DESC (6118003)
SCTSPA	724991000	Epilepsy co-occurrent and due to demyelinating disorder			Narrow	DESC (6118003)
SCTSPA	72986009	Acute hemorrhagic leukoencephalitis			Narrow	DESC (6118003)
SCTSPA	733028000	Multiple sclerosis, ichthyosis, factor VIII deficiency syndrome			Narrow	DESC (6118003)
SCTSPA	733193001	Dementia with progressive multifocal leukoencephalopathy			Narrow	DESC (6118003)
SCTSPA	762352004	Demyelination due to systemic vasculitis			Narrow	DESC (6118003)
SCTSPA	766246000	Marburg acute multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	816984002	Progressive multiple sclerosis			Narrow	DESC (6118003)
SCTSPA	83942000	Acute disseminated encephalomyelitis			Narrow	DESC (6118003)
SCTSPA	90099008	Subcortical leukoencephalopathy			Narrow	DESC (6118003)
SCTSPA	194486005	[X]otra desmielinización aguda diseminada especificada	C0477367	Other specified acute disseminated demyelination	Narrow	ADD (Other specified acute disseminated demyelination)
SCTSPA	-		C0494468	Other acute disseminated demyelination	Narrow	
SCTSPA	267578009	encefalitis, SAI	C0014038	Encephalitis	Possible	CASEDEF
SCTSPA	45170000	encefalitis	C0014038	Encephalitis	Possible	CASEDEF
SCTSPA	10082001	Progressive rubella panencephalitis			Possible	DESC (45170000)
SCTSPA	1082451000119102	Encephalitis due to Actinomyces			Possible	DESC (45170000)
SCTSPA	1084741000119103	Meningoencephalitis due to Blastomyces dermatitidis			Possible	DESC (45170000)
SCTSPA	1089811000119106	Meningoencephalitis due to Acanthamoeba			Possible	DESC (45170000)
SCTSPA	1089821000119104	Meningoencephalitis due to Chagas disease			Possible	DESC (45170000)
SCTSPA	111851005	Subacute adenoviral encephalitis			Possible	DESC (45170000)
SCTSPA	111872008	Post measles encephalitis			Possible	DESC (45170000)
SCTSPA	111897007	Acute necrotizing encephalitis			Possible	DESC (45170000)
SCTSPA	111936002	Cerebral sarcoidosis			Possible	DESC (45170000)
SCTSPA	1144966008	Herpes simplex type 1 encephalitis			Possible	DESC (45170000)
SCTSPA	1144968009	Herpes simplex type 2 encephalitis			Possible	DESC (45170000)
SCTSPA	1163055001	Machupo virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163056000	Mokola virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163057009	Lassa virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163058004	Lymphocytic choriomeningitis virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163059007	Junin virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163060002	Encephalitis caused by Lagos bat virus			Possible	DESC (45170000)
SCTSPA	1163061003	Human T-lymphotropic virus type 1 encephalitis			Possible	DESC (45170000)
SCTSPA	1163062005	Human T-lymphotropic virus type 2 encephalitis			Possible	DESC (45170000)
SCTSPA	1163063000	Human herpesvirus 8 encephalitis			Possible	DESC (45170000)
SCTSPA	1163064006	Encephalitis caused by Hantaan virus			Possible	DESC (45170000)
SCTSPA	1163065007	Human betaherpesvirus 7 encephalitis			Possible	DESC (45170000)
SCTSPA	1163068009	Encephalitis caused by Vesiculovirus			Possible	DESC (45170000)
SCTSPA	1163070000	Retroviridae encephalitis			Possible	DESC (45170000)
SCTSPA	1163071001	Rift Valley virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163072008	Parechovirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163073003	Respiratory syncytial virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163074009	Paramyxoviridae encephalitis			Possible	DESC (45170000)
SCTSPA	1163076006	Morbillivirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163078007	Orthopoxvirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163096003	Filovirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163097007	Flavivirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163098002	Echovirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163099005	Epstein-Barr virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163100002	Coxsackie virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163101003	Dengue virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163102005	Bunyaviridae encephalitis			Possible	DESC (45170000)
SCTSPA	1163103000	Australian bat lyssavirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163104006	BK polyomavirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163105007	Alfuy virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163106008	Arenavirus encephalitis			Possible	DESC (45170000)
SCTSPA	1163141007	Cerebellar granuloma			Possible	DESC (45170000)
SCTSPA	1163533002	Kokobera virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163541002	Meningoencephalitis caused by Lymphocytic choriomeningitis virus			Possible	DESC (45170000)
SCTSPA	1163546007	Mycobacterial encephalomyelitis			Possible	DESC (45170000)
SCTSPA	1163548008	Encephalitis caused by Vilyuisk human encephalitis virus			Possible	DESC (45170000)
SCTSPA	1163549000	Trypanosoma cruzi encephalitis			Possible	DESC (45170000)
SCTSPA	1163550000	Kyasanur Forest disease virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163551001	Louping ill virus encephalitis			Possible	DESC (45170000)
SCTSPA	1163552008	Koutango virus encephalitis			Possible	DESC (45170000)
