Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10	-		C2712884	Venous embolism and thrombosis of superficial vessels of lower extremity		
ICD10	-		C2883090	Acute embolism and thrombosis of deep veins of lower extremity		
ICD10	-		C2883117	Chronic embolism and thrombosis of deep veins of lower extremity		
ICD10	-		C2883144	Acute embolism and thrombosis of veins of upper extremity		
ICD10CM	-		C0013922	Embolism		
ICD10CM	I80	endophlebitis	C0014234	Endophlebitis		CASEDEF
ICD10CM	I80.0	Phlebitis and thrombophlebitis of superficial vessels of lower extremities				DESC (I80)
ICD10CM	I80.00	Phlebitis and thrombophlebitis of superficial vessels of unspecified lower extremity				DESC (I80)
ICD10CM	I80.01	Phlebitis and thrombophlebitis of superficial vessels of right lower extremity				DESC (I80)
ICD10CM	I80.02	Phlebitis and thrombophlebitis of superficial vessels of left lower extremity				DESC (I80)
ICD10CM	I80.03	Phlebitis and thrombophlebitis of superficial vessels of lower extremities, bilateral				DESC (I80)
ICD10CM	I80.1	Phlebitis and thrombophlebitis of femoral vein				DESC (I80)
ICD10CM	I80.10	Phlebitis and thrombophlebitis of unspecified femoral vein				DESC (I80)
ICD10CM	I80.11	Phlebitis and thrombophlebitis of right femoral vein				DESC (I80)
ICD10CM	I80.12	Phlebitis and thrombophlebitis of left femoral vein				DESC (I80)
ICD10CM	I80.13	Phlebitis and thrombophlebitis of femoral vein, bilateral				DESC (I80)
ICD10CM	I80.2	Phlebitis and thrombophlebitis of other and unspecified deep vessels of lower extremities				DESC (I80)
ICD10CM	I80.20	Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities				DESC (I80)
ICD10CM	I80.201	Phlebitis and thrombophlebitis of unspecified deep vessels of right lower extremity				DESC (I80)
ICD10CM	I80.202	Phlebitis and thrombophlebitis of unspecified deep vessels of left lower extremity				DESC (I80)
ICD10CM	I80.203	Phlebitis and thrombophlebitis of unspecified deep vessels of lower extremities, bilateral				DESC (I80)
ICD10CM	I80.209	Phlebitis and thrombophlebitis of unspecified deep vessels of unspecified lower extremity				DESC (I80)
ICD10CM	I80.21	Phlebitis and thrombophlebitis of iliac vein				DESC (I80)
ICD10CM	I80.211	Phlebitis and thrombophlebitis of right iliac vein				DESC (I80)
ICD10CM	I80.212	Phlebitis and thrombophlebitis of left iliac vein				DESC (I80)
ICD10CM	I80.213	Phlebitis and thrombophlebitis of iliac vein, bilateral				DESC (I80)
ICD10CM	I80.219	Phlebitis and thrombophlebitis of unspecified iliac vein				DESC (I80)
ICD10CM	I80.22	Phlebitis and thrombophlebitis of popliteal vein				DESC (I80)
ICD10CM	I80.221	Phlebitis and thrombophlebitis of right popliteal vein				DESC (I80)
ICD10CM	I80.222	Phlebitis and thrombophlebitis of left popliteal vein				DESC (I80)
ICD10CM	I80.223	Phlebitis and thrombophlebitis of popliteal vein, bilateral				DESC (I80)
ICD10CM	I80.229	Phlebitis and thrombophlebitis of unspecified popliteal vein				DESC (I80)
ICD10CM	I80.23	Phlebitis and thrombophlebitis of tibial vein				DESC (I80)
ICD10CM	I80.231	Phlebitis and thrombophlebitis of right tibial vein				DESC (I80)
ICD10CM	I80.232	Phlebitis and thrombophlebitis of left tibial vein				DESC (I80)
ICD10CM	I80.233	Phlebitis and thrombophlebitis of tibial vein, bilateral				DESC (I80)
ICD10CM	I80.239	Phlebitis and thrombophlebitis of unspecified tibial vein				DESC (I80)
ICD10CM	I80.24	Phlebitis and thrombophlebitis of peroneal vein				DESC (I80)
ICD10CM	I80.241	Phlebitis and thrombophlebitis of right peroneal vein				DESC (I80)
ICD10CM	I80.242	Phlebitis and thrombophlebitis of left peroneal vein				DESC (I80)
ICD10CM	I80.243	Phlebitis and thrombophlebitis of peroneal vein, bilateral				DESC (I80)
ICD10CM	I80.249	Phlebitis and thrombophlebitis of unspecified peroneal vein				DESC (I80)
ICD10CM	I80.25	Phlebitis and thrombophlebitis of calf muscular vein				DESC (I80)
ICD10CM	I80.251	Phlebitis and thrombophlebitis of right calf muscular vein				DESC (I80)
ICD10CM	I80.252	Phlebitis and thrombophlebitis of left calf muscular vein				DESC (I80)
ICD10CM	I80.253	Phlebitis and thrombophlebitis of calf muscular vein, bilateral				DESC (I80)
ICD10CM	I80.259	Phlebitis and thrombophlebitis of unspecified calf muscular vein				DESC (I80)
ICD10CM	I80.29	Phlebitis and thrombophlebitis of other deep vessels of lower extremities				DESC (I80)
ICD10CM	I80.291	Phlebitis and thrombophlebitis of other deep vessels of right lower extremity				DESC (I80)
ICD10CM	I80.292	Phlebitis and thrombophlebitis of other deep vessels of left lower extremity				DESC (I80)
ICD10CM	I80.293	Phlebitis and thrombophlebitis of other deep vessels of lower extremity, bilateral				DESC (I80)
ICD10CM	I80.299	Phlebitis and thrombophlebitis of other deep vessels of unspecified lower extremity				DESC (I80)
ICD10CM	I80.3	Phlebitis and thrombophlebitis of lower extremities, unspecified				DESC (I80)
ICD10CM	I80.8	Phlebitis and thrombophlebitis of other sites				DESC (I80)
ICD10CM	I80.9	Phlebitis and thrombophlebitis of unspecified site				DESC (I80)
ICD10CM	-		C0031129	Periphlebitis		
ICD10CM	-		C0031542	Phlebitis		
ICD10CM	-		C0040053	Thrombosis		
ICD10CM	I82.90	Thrombosis (vein) NOS	C0042487	Venous Thrombosis		CASEDEF
ICD10CM	-		C0085307	Embolism and Thrombosis		
ICD10CM	I82.40	Deep vein thrombosis NOS	C0149871	Deep Vein Thrombosis		CASEDEF
ICD10CM	I82.401	Acute embolism and thrombosis of unspecified deep veins of right lower extremity				DESC (I82.40)
ICD10CM	I82.402	Acute embolism and thrombosis of unspecified deep veins of left lower extremity				DESC (I82.40)
ICD10CM	I82.403	Acute embolism and thrombosis of unspecified deep veins of lower extremity, bilateral				DESC (I82.40)
ICD10CM	I82.409	Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity				DESC (I82.40)
ICD10CM	-		C0155770	Phlebitis and thrombophlebitis of other deep vessels of lower extremities		
ICD10CM	I82	Other venous embolism and thrombosis	C0155774	Other venous embolism & thrombosis		CASEDEF
ICD10CM	I82.0	Budd-Chiari syndrome				DESC (I82)
ICD10CM	I82.1	Thrombophlebitis migrans				DESC (I82)
ICD10CM	I82.2	Embolism and thrombosis of vena cava and other thoracic veins				DESC (I82)
ICD10CM	I82.21	Embolism and thrombosis of superior vena cava				DESC (I82)
ICD10CM	I82.210	Acute embolism and thrombosis of superior vena cava				DESC (I82)
ICD10CM	I82.211	Chronic embolism and thrombosis of superior vena cava				DESC (I82)
ICD10CM	I82.22	Embolism and thrombosis of inferior vena cava				DESC (I82)
ICD10CM	I82.220	Acute embolism and thrombosis of inferior vena cava				DESC (I82)
ICD10CM	I82.221	Chronic embolism and thrombosis of inferior vena cava				DESC (I82)
ICD10CM	I82.29	Embolism and thrombosis of other thoracic veins				DESC (I82)
ICD10CM	I82.290	Acute embolism and thrombosis of other thoracic veins				DESC (I82)
ICD10CM	I82.291	Chronic embolism and thrombosis of other thoracic veins				DESC (I82)
ICD10CM	I82.3	Embolism and thrombosis of renal vein				DESC (I82)
ICD10CM	I82.4	Acute embolism and thrombosis of deep veins of lower extremity				DESC (I82)
ICD10CM	I82.41	Acute embolism and thrombosis of femoral vein				DESC (I82)
ICD10CM	I82.411	Acute embolism and thrombosis of right femoral vein				DESC (I82)
ICD10CM	I82.412	Acute embolism and thrombosis of left femoral vein				DESC (I82)
ICD10CM	I82.413	Acute embolism and thrombosis of femoral vein, bilateral				DESC (I82)
ICD10CM	I82.419	Acute embolism and thrombosis of unspecified femoral vein				DESC (I82)
ICD10CM	I82.42	Acute embolism and thrombosis of iliac vein				DESC (I82)
ICD10CM	I82.421	Acute embolism and thrombosis of right iliac vein				DESC (I82)
ICD10CM	I82.422	Acute embolism and thrombosis of left iliac vein				DESC (I82)
ICD10CM	I82.423	Acute embolism and thrombosis of iliac vein, bilateral				DESC (I82)
ICD10CM	I82.429	Acute embolism and thrombosis of unspecified iliac vein				DESC (I82)
ICD10CM	I82.43	Acute embolism and thrombosis of popliteal vein				DESC (I82)
ICD10CM	I82.431	Acute embolism and thrombosis of right popliteal vein				DESC (I82)
ICD10CM	I82.432	Acute embolism and thrombosis of left popliteal vein				DESC (I82)
ICD10CM	I82.433	Acute embolism and thrombosis of popliteal vein, bilateral				DESC (I82)
ICD10CM	I82.439	Acute embolism and thrombosis of unspecified popliteal vein				DESC (I82)
ICD10CM	I82.44	Acute embolism and thrombosis of tibial vein				DESC (I82)
ICD10CM	I82.441	Acute embolism and thrombosis of right tibial vein				DESC (I82)
ICD10CM	I82.442	Acute embolism and thrombosis of left tibial vein				DESC (I82)
ICD10CM	I82.443	Acute embolism and thrombosis of tibial vein, bilateral				DESC (I82)
ICD10CM	I82.449	Acute embolism and thrombosis of unspecified tibial vein				DESC (I82)
ICD10CM	I82.45	Acute embolism and thrombosis of peroneal vein				DESC (I82)
ICD10CM	I82.451	Acute embolism and thrombosis of right peroneal vein				DESC (I82)
ICD10CM	I82.452	Acute embolism and thrombosis of left peroneal vein				DESC (I82)
ICD10CM	I82.453	Acute embolism and thrombosis of peroneal vein, bilateral				DESC (I82)
ICD10CM	I82.459	Acute embolism and thrombosis of unspecified peroneal vein				DESC (I82)
ICD10CM	I82.46	Acute embolism and thrombosis of calf muscular vein				DESC (I82)
ICD10CM	I82.461	Acute embolism and thrombosis of right calf muscular vein				DESC (I82)
ICD10CM	I82.462	Acute embolism and thrombosis of left calf muscular vein				DESC (I82)
ICD10CM	I82.463	Acute embolism and thrombosis of calf muscular vein, bilateral				DESC (I82)
ICD10CM	I82.469	Acute embolism and thrombosis of unspecified calf muscular vein				DESC (I82)
ICD10CM	I82.49	Acute embolism and thrombosis of other specified deep vein of lower extremity				DESC (I82)
ICD10CM	I82.491	Acute embolism and thrombosis of other specified deep vein of right lower extremity				DESC (I82)
ICD10CM	I82.492	Acute embolism and thrombosis of other specified deep vein of left lower extremity				DESC (I82)
ICD10CM	I82.493	Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral				DESC (I82)
ICD10CM	I82.499	Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity				DESC (I82)
ICD10CM	I82.4Y	Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity				DESC (I82)
ICD10CM	I82.4Y1	Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity				DESC (I82)
ICD10CM	I82.4Y2	Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity				DESC (I82)
ICD10CM	I82.4Y3	Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral				DESC (I82)
ICD10CM	I82.4Y9	Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity				DESC (I82)
ICD10CM	I82.4Z	Acute embolism and thrombosis of unspecified deep veins of distal lower extremity				DESC (I82)
ICD10CM	I82.4Z1	Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity				DESC (I82)
ICD10CM	I82.4Z2	Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity				DESC (I82)
ICD10CM	I82.4Z3	Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral				DESC (I82)
ICD10CM	I82.4Z9	Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity				DESC (I82)
ICD10CM	I82.5	Chronic embolism and thrombosis of deep veins of lower extremity				DESC (I82)
ICD10CM	I82.50	Chronic embolism and thrombosis of unspecified deep veins of lower extremity				DESC (I82)
ICD10CM	I82.501	Chronic embolism and thrombosis of unspecified deep veins of right lower extremity				DESC (I82)
ICD10CM	I82.502	Chronic embolism and thrombosis of unspecified deep veins of left lower extremity				DESC (I82)
ICD10CM	I82.503	Chronic embolism and thrombosis of unspecified deep veins of lower extremity, bilateral				DESC (I82)
ICD10CM	I82.509	Chronic embolism and thrombosis of unspecified deep veins of unspecified lower extremity				DESC (I82)
ICD10CM	I82.51	Chronic embolism and thrombosis of femoral vein				DESC (I82)
ICD10CM	I82.511	Chronic embolism and thrombosis of right femoral vein				DESC (I82)
ICD10CM	I82.512	Chronic embolism and thrombosis of left femoral vein				DESC (I82)
ICD10CM	I82.513	Chronic embolism and thrombosis of femoral vein, bilateral				DESC (I82)
ICD10CM	I82.519	Chronic embolism and thrombosis of unspecified femoral vein				DESC (I82)
ICD10CM	I82.52	Chronic embolism and thrombosis of iliac vein				DESC (I82)
ICD10CM	I82.521	Chronic embolism and thrombosis of right iliac vein				DESC (I82)
ICD10CM	I82.522	Chronic embolism and thrombosis of left iliac vein				DESC (I82)
ICD10CM	I82.523	Chronic embolism and thrombosis of iliac vein, bilateral				DESC (I82)
ICD10CM	I82.529	Chronic embolism and thrombosis of unspecified iliac vein				DESC (I82)
ICD10CM	I82.53	Chronic embolism and thrombosis of popliteal vein				DESC (I82)
ICD10CM	I82.531	Chronic embolism and thrombosis of right popliteal vein				DESC (I82)
ICD10CM	I82.532	Chronic embolism and thrombosis of left popliteal vein				DESC (I82)
ICD10CM	I82.533	Chronic embolism and thrombosis of popliteal vein, bilateral				DESC (I82)
ICD10CM	I82.539	Chronic embolism and thrombosis of unspecified popliteal vein				DESC (I82)
ICD10CM	I82.54	Chronic embolism and thrombosis of tibial vein				DESC (I82)
ICD10CM	I82.541	Chronic embolism and thrombosis of right tibial vein				DESC (I82)
ICD10CM	I82.542	Chronic embolism and thrombosis of left tibial vein				DESC (I82)
ICD10CM	I82.543	Chronic embolism and thrombosis of tibial vein, bilateral				DESC (I82)
ICD10CM	I82.549	Chronic embolism and thrombosis of unspecified tibial vein				DESC (I82)
ICD10CM	I82.55	Chronic embolism and thrombosis of peroneal vein				DESC (I82)
ICD10CM	I82.551	Chronic embolism and thrombosis of right peroneal vein				DESC (I82)
ICD10CM	I82.552	Chronic embolism and thrombosis of left peroneal vein				DESC (I82)
ICD10CM	I82.553	Chronic embolism and thrombosis of peroneal vein, bilateral				DESC (I82)
ICD10CM	I82.559	Chronic embolism and thrombosis of unspecified peroneal vein				DESC (I82)
ICD10CM	I82.56	Chronic embolism and thrombosis of calf muscular vein				DESC (I82)
ICD10CM	I82.561	Chronic embolism and thrombosis of right calf muscular vein				DESC (I82)
ICD10CM	I82.562	Chronic embolism and thrombosis of left calf muscular vein				DESC (I82)
ICD10CM	I82.563	Chronic embolism and thrombosis of calf muscular vein, bilateral				DESC (I82)
ICD10CM	I82.569	Chronic embolism and thrombosis of unspecified calf muscular vein				DESC (I82)
ICD10CM	I82.59	Chronic embolism and thrombosis of other specified deep vein of lower extremity				DESC (I82)
ICD10CM	I82.591	Chronic embolism and thrombosis of other specified deep vein of right lower extremity				DESC (I82)
ICD10CM	I82.592	Chronic embolism and thrombosis of other specified deep vein of left lower extremity				DESC (I82)
ICD10CM	I82.593	Chronic embolism and thrombosis of other specified deep vein of lower extremity, bilateral				DESC (I82)
ICD10CM	I82.599	Chronic embolism and thrombosis of other specified deep vein of unspecified lower extremity				DESC (I82)
ICD10CM	I82.5Y	Chronic embolism and thrombosis of unspecified deep veins of proximal lower extremity				DESC (I82)
ICD10CM	I82.5Y1	Chronic embolism and thrombosis of unspecified deep veins of right proximal lower extremity				DESC (I82)
ICD10CM	I82.5Y2	Chronic embolism and thrombosis of unspecified deep veins of left proximal lower extremity				DESC (I82)
ICD10CM	I82.5Y3	Chronic embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral				DESC (I82)
ICD10CM	I82.5Y9	Chronic embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity				DESC (I82)
ICD10CM	I82.5Z	Chronic embolism and thrombosis of unspecified deep veins of distal lower extremity				DESC (I82)
ICD10CM	I82.5Z1	Chronic embolism and thrombosis of unspecified deep veins of right distal lower extremity				DESC (I82)
ICD10CM	I82.5Z2	Chronic embolism and thrombosis of unspecified deep veins of left distal lower extremity				DESC (I82)
ICD10CM	I82.5Z3	Chronic embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral				DESC (I82)
ICD10CM	I82.5Z9	Chronic embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity				DESC (I82)
ICD10CM	I82.6	Acute embolism and thrombosis of veins of upper extremity				DESC (I82)
ICD10CM	I82.60	Acute embolism and thrombosis of unspecified veins of upper extremity				DESC (I82)
ICD10CM	I82.601	Acute embolism and thrombosis of unspecified veins of right upper extremity				DESC (I82)
ICD10CM	I82.602	Acute embolism and thrombosis of unspecified veins of left upper extremity				DESC (I82)
ICD10CM	I82.603	Acute embolism and thrombosis of unspecified veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.609	Acute embolism and thrombosis of unspecified veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.61	Acute embolism and thrombosis of superficial veins of upper extremity				DESC (I82)
ICD10CM	I82.611	Acute embolism and thrombosis of superficial veins of right upper extremity				DESC (I82)
ICD10CM	I82.612	Acute embolism and thrombosis of superficial veins of left upper extremity				DESC (I82)
ICD10CM	I82.613	Acute embolism and thrombosis of superficial veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.619	Acute embolism and thrombosis of superficial veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.62	Acute embolism and thrombosis of deep veins of upper extremity				DESC (I82)
ICD10CM	I82.621	Acute embolism and thrombosis of deep veins of right upper extremity				DESC (I82)
ICD10CM	I82.622	Acute embolism and thrombosis of deep veins of left upper extremity				DESC (I82)
ICD10CM	I82.623	Acute embolism and thrombosis of deep veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.629	Acute embolism and thrombosis of deep veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.7	Chronic embolism and thrombosis of veins of upper extremity				DESC (I82)
ICD10CM	I82.70	Chronic embolism and thrombosis of unspecified veins of upper extremity				DESC (I82)
ICD10CM	I82.701	Chronic embolism and thrombosis of unspecified veins of right upper extremity				DESC (I82)
ICD10CM	I82.702	Chronic embolism and thrombosis of unspecified veins of left upper extremity				DESC (I82)
ICD10CM	I82.703	Chronic embolism and thrombosis of unspecified veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.709	Chronic embolism and thrombosis of unspecified veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.71	Chronic embolism and thrombosis of superficial veins of upper extremity				DESC (I82)
ICD10CM	I82.711	Chronic embolism and thrombosis of superficial veins of right upper extremity				DESC (I82)
ICD10CM	I82.712	Chronic embolism and thrombosis of superficial veins of left upper extremity				DESC (I82)
ICD10CM	I82.713	Chronic embolism and thrombosis of superficial veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.719	Chronic embolism and thrombosis of superficial veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.72	Chronic embolism and thrombosis of deep veins of upper extremity				DESC (I82)
ICD10CM	I82.721	Chronic embolism and thrombosis of deep veins of right upper extremity				DESC (I82)
ICD10CM	I82.722	Chronic embolism and thrombosis of deep veins of left upper extremity				DESC (I82)
ICD10CM	I82.723	Chronic embolism and thrombosis of deep veins of upper extremity, bilateral				DESC (I82)
ICD10CM	I82.729	Chronic embolism and thrombosis of deep veins of unspecified upper extremity				DESC (I82)
ICD10CM	I82.8	Embolism and thrombosis of other specified veins				DESC (I82)
ICD10CM	I82.81	Embolism and thrombosis of superficial veins of lower extremities				DESC (I82)
ICD10CM	I82.811	Embolism and thrombosis of superficial veins of right lower extremity				DESC (I82)
ICD10CM	I82.812	Embolism and thrombosis of superficial veins of left lower extremity				DESC (I82)
ICD10CM	I82.813	Embolism and thrombosis of superficial veins of lower extremities, bilateral				DESC (I82)
ICD10CM	I82.819	Embolism and thrombosis of superficial veins of unspecified lower extremity				DESC (I82)
ICD10CM	I82.89	Embolism and thrombosis of other specified veins				DESC (I82)
ICD10CM	I82.890	Acute embolism and thrombosis of other specified veins				DESC (I82)
ICD10CM	I82.891	Chronic embolism and thrombosis of other specified veins				DESC (I82)
ICD10CM	I82.9	Embolism and thrombosis of unspecified vein				DESC (I82)
ICD10CM	I82.91	Chronic embolism and thrombosis of unspecified vein				DESC (I82)
ICD10CM	I82.A	Embolism and thrombosis of axillary vein				DESC (I82)
ICD10CM	I82.A1	Acute embolism and thrombosis of axillary vein				DESC (I82)
ICD10CM	I82.A11	Acute embolism and thrombosis of right axillary vein				DESC (I82)
ICD10CM	I82.A12	Acute embolism and thrombosis of left axillary vein				DESC (I82)
ICD10CM	I82.A13	Acute embolism and thrombosis of axillary vein, bilateral				DESC (I82)
ICD10CM	I82.A19	Acute embolism and thrombosis of unspecified axillary vein				DESC (I82)
ICD10CM	I82.A2	Chronic embolism and thrombosis of axillary vein				DESC (I82)
ICD10CM	I82.A21	Chronic embolism and thrombosis of right axillary vein				DESC (I82)
ICD10CM	I82.A22	Chronic embolism and thrombosis of left axillary vein				DESC (I82)
ICD10CM	I82.A23	Chronic embolism and thrombosis of axillary vein, bilateral				DESC (I82)
ICD10CM	I82.A29	Chronic embolism and thrombosis of unspecified axillary vein				DESC (I82)
ICD10CM	I82.B	Embolism and thrombosis of subclavian vein				DESC (I82)
ICD10CM	I82.B1	Acute embolism and thrombosis of subclavian vein				DESC (I82)
ICD10CM	I82.B11	Acute embolism and thrombosis of right subclavian vein				DESC (I82)
ICD10CM	I82.B12	Acute embolism and thrombosis of left subclavian vein				DESC (I82)
ICD10CM	I82.B13	Acute embolism and thrombosis of subclavian vein, bilateral				DESC (I82)
ICD10CM	I82.B19	Acute embolism and thrombosis of unspecified subclavian vein				DESC (I82)
ICD10CM	I82.B2	Chronic embolism and thrombosis of subclavian vein				DESC (I82)
ICD10CM	I82.B21	Chronic embolism and thrombosis of right subclavian vein				DESC (I82)
ICD10CM	I82.B22	Chronic embolism and thrombosis of left subclavian vein				DESC (I82)
ICD10CM	I82.B23	Chronic embolism and thrombosis of subclavian vein, bilateral				DESC (I82)
ICD10CM	I82.B29	Chronic embolism and thrombosis of unspecified subclavian vein				DESC (I82)
ICD10CM	I82.C	Embolism and thrombosis of internal jugular vein				DESC (I82)
ICD10CM	I82.C1	Acute embolism and thrombosis of internal jugular vein				DESC (I82)
ICD10CM	I82.C11	Acute embolism and thrombosis of right internal jugular vein				DESC (I82)
ICD10CM	I82.C12	Acute embolism and thrombosis of left internal jugular vein				DESC (I82)
ICD10CM	I82.C13	Acute embolism and thrombosis of internal jugular vein, bilateral				DESC (I82)
ICD10CM	I82.C19	Acute embolism and thrombosis of unspecified internal jugular vein				DESC (I82)
ICD10CM	I82.C2	Chronic embolism and thrombosis of internal jugular vein				DESC (I82)
ICD10CM	I82.C21	Chronic embolism and thrombosis of right internal jugular vein				DESC (I82)
ICD10CM	I82.C22	Chronic embolism and thrombosis of left internal jugular vein				DESC (I82)
ICD10CM	I82.C23	Chronic embolism and thrombosis of internal jugular vein, bilateral				DESC (I82)
ICD10CM	I82.C29	Chronic embolism and thrombosis of unspecified internal jugular vein				DESC (I82)
ICD10CM	-		C0265051	Suppurative phlebitis		
ICD10CM	-		C0265057	Thrombophlebitis of superficial veins of lower extremity		
ICD10CM	-		C0265066	Thrombophlebitis of the femoral vein		
ICD10CM	-		C0340692	Phlebitis and thrombophlebitis of other sites		
ICD10CM	-		C0340712	Phlebitis and thrombophlebitis of lower extremities, unspecified		
ICD10CM	-		C0340726	Venous embolism		
ICD10CM	-		C0517555	Venous thrombosis after immobility		
ICD10CM	-		C0740721	Drug problem		
ICD10CM	-		C1367972	Phlebitis and thrombophlebitis		
ICD10CM	-		C1407879	external; cause		
ICD10CM	-		C2712859	Acute venous embolism and thrombosis of deep vessels of lower extremity		
ICD10CM	-		C2712884	Venous embolism and thrombosis of superficial vessels of lower extremity		
ICD10CM	-		C2883090	Acute embolism and thrombosis of deep veins of lower extremity		
ICD10CM	-		C2883117	Chronic embolism and thrombosis of deep veins of lower extremity		
ICD10CM	-		C2883144	Acute embolism and thrombosis of veins of upper extremity		
ICD9CM	-		C0013922	Embolism		
ICD9CM	-		C0014234	Endophlebitis		
ICD9CM	-		C0031129	Periphlebitis		
ICD9CM	-		C0031542	Phlebitis		
ICD9CM	-		C0040053	Thrombosis		
ICD9CM	-		C0042487	Venous Thrombosis		
ICD9CM	-		C0085307	Embolism and Thrombosis		
ICD9CM	-		C0149871	Deep Vein Thrombosis		
ICD9CM	451.19	Phlebitis and thrombophlebitis of deep veins of lower extremities, other	C0155770	Phlebitis and thrombophlebitis of other deep vessels of lower extremities		CASEDEF
ICD9CM	453	Other venous embolism and thrombosis	C0155774	Other venous embolism & thrombosis		CASEDEF
ICD9CM	453.0	Budd-chiari syndrome				DESC (453)
ICD9CM	453.1	Thrombophlebitis migrans				DESC (453)
ICD9CM	453.2	Other venous embolism and thrombosis of inferior vena cava				DESC (453)
ICD9CM	453.3	Other venous embolism and thrombosis of renal vein				DESC (453)
ICD9CM	453.4	Acute venous embolism and thrombosis of deep vessels of lower extremity				DESC (453)
ICD9CM	453.40	Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity				DESC (453)
ICD9CM	453.41	Acute venous embolism and thrombosis of deep vessels of proximal lower extremity				DESC (453)
ICD9CM	453.42	Acute venous embolism and thrombosis of deep vessels of distal lower extremity				DESC (453)
ICD9CM	453.5	Chronic venous embolism and thrombosis of deep vessels of lower extremity				DESC (453)
ICD9CM	453.50	Chronic venous embolism and thrombosis of unspecified deep vessels of lower extremity				DESC (453)
ICD9CM	453.51	Chronic venous embolism and thrombosis of deep vessels of proximal lower extremity				DESC (453)
ICD9CM	453.52	Chronic venous embolism and thrombosis of deep vessels of distal lower extremity				DESC (453)
ICD9CM	453.6	Venous embolism and thrombosis of superficial vessels of lower extremity				DESC (453)
ICD9CM	453.7	Chronic venous embolism and thrombosis of other specified vessels				DESC (453)
ICD9CM	453.71	Chronic venous embolism and thrombosis of superficial veins of upper extremity				DESC (453)
