Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10/CM	-		C2939447	Right ventricular failure	Narrow	
ICD10/CM	-		C0455993	Neonatal cardiac failure	Narrow	
ICD10/CM	-		C1135191	Heart Failure, Systolic	Narrow	
ICD10/CM	-		C1135196	Heart Failure, Diastolic	Narrow	
ICD10/CM	-		C1959583	Myocardial Failure	Narrow	
ICD10/CM	-		C0553982	Impaired left ventricular function	Narrow	
ICD10/CM	-		C0340515	Myocardial dysfunction	Narrow	
ICD10/CM	I50.81	Right heart failure	C0235527	Heart Failure, Right-Sided	Narrow	NARROWER (C0018801)
ICD10/CM	-		C1306063	Acute left ventricular failure	Narrow	
ICD10/CM	-		C0581377	Decompensated cardiac failure	Narrow	
ICD10/CM	-		C0340510	Heart failure as a complication of care	Narrow	
ICD10/CM	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICD10/CM	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Narrow	
ICD10/CM	-		C0264652	Hypertensive heart failure	Narrow	
ICD10/CM	-		C0264650	Hypertensive heart disease with congestive heart failure	Narrow	
ICD10/CM	I13.0	Hypertensive heart and renal disease with (congestive) heart failure	C0494575	Hypertensive heart and renal disease with (congestive) heart failure	Narrow	BROADER (C0264650)
ICD10/CM	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICD10/CM	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICD10/CM	-		C0274379	Cardiac insufficiency during AND/OR resulting from a procedure	Narrow	
ICD10/CM	-		C0023212	Left-Sided Heart Failure	Narrow	
ICD10/CM	-		C0685095	Biventricular congestive heart failure	Narrow	
ICD10/CM	-		C0264719	Acute congestive heart failure	Narrow	
ICD10/CM	-		C0581377	Decompensated cardiac failure	Narrow	
ICD10/CM	J81	Pulmonary oedema	C0034063	Pulmonary Edema	Possible	CASEDEF
ICD10/CM	J81.1	Pulmonary edema NOS	C0034063	Pulmonary Edema	Possible	CASEDEF
ICD10/CM	J81.0	Acute pulmonary edema	C0155919	Acute pulmonary edema	Possible	NARROWER (C0034063)
ICD10/CM	J80	Adult respiratory distress syndrome	C0035222	Respiratory Distress Syndrome, Adult	Possible	NARROWER (C0034063)
ICD10/CM	-		C0242073	Pulmonary congestion	Possible	
ICD10/CM	-		C0155910	Pulmonary congestion and hypostasis	Possible	
ICD10/CM	-		C0085649	Peripheral edema	Possible	
ICD10/CM	-		C0155919	Acute pulmonary edema	Possible	
ICD10/CM	-		C0242073	Pulmonary congestion	Possible	
ICD10/CM	I26.09	Acute cor pulmonale NOS	C0155672	Acute cor pulmonale	Possible	SUGGESTED (C0264714)
ICD10/CM	-		C0340279	Ventricular hypertrophy	Possible	
ICD10/CM	-		C0340515	Myocardial dysfunction	Narrow	
ICD10/CM	-		C0428772	Left ventricular ejection fraction	Possible	
ICD9CM	404.03	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease	C1719467	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease	Narrow	ADD (Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease)
ICD9CM	404.01	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified	C1719465	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified	Narrow	ADD (Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified)
ICD9CM	402.91	Unspecified hypertensive heart disease with heart failure	C1135333	Unspecified hypertensive heart disease with heart failure	Narrow	ADD (Unspecified hypertensive heart disease with heart failure)
ICD9CM	-		C4509228	Heart failure with reduced ejection fraction and diastolic dysfunction	Narrow	
ICD9CM	-		C4509227	Combined systolic and diastolic left ventricular heart failure	Narrow	
ICD9CM	398.91	Rheumatic heart failure (congestive)	C0155582	Congestive rheumatic heart failure	Possible	ADD (Congestive rheumatic heart failure)
ICD9CM	-		C1400066	hypertensive heart disease; with heart failure	Narrow	
ICD9CM	428.1	Left heart failure	C0023212	Left-Sided Heart Failure	Narrow	BROADER (C0034063)
ICD9CM	428	Heart failure	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICD9CM	428.0	Congestive heart failure, unspecified			Narrow	DESC (428)
ICD9CM	428.2	Systolic heart failure			Narrow	DESC (428)
ICD9CM	428.20	Systolic heart failure, unspecified			Narrow	DESC (428)
ICD9CM	428.21	Acute systolic heart failure			Narrow	DESC (428)
ICD9CM	428.22	Chronic systolic heart failure			Narrow	DESC (428)
ICD9CM	428.23	Acute on chronic systolic heart failure			Narrow	DESC (428)
ICD9CM	428.3	Diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.30	Diastolic heart failure, unspecified			Narrow	DESC (428)
ICD9CM	428.31	Acute diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.32	Chronic diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.33	Acute on chronic diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.4	Combined systolic and diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.40	Combined systolic and diastolic heart failure, unspecified			Narrow	DESC (428)
ICD9CM	428.41	Acute combined systolic and diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.42	Chronic combined systolic and diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.43	Acute on chronic combined systolic and diastolic heart failure			Narrow	DESC (428)
ICD9CM	428.9	Heart failure, unspecified			Narrow	DESC (428)
ICD9CM	-		C2732748	Acute systolic heart failure	Narrow	
ICD9CM	-		C2733492	Acute on chronic systolic heart failure	Narrow	
ICD9CM	-		C2732951	Acute diastolic heart failure	Narrow	
ICD9CM	-		C2732749	Acute on chronic diastolic heart failure	Narrow	
ICD9CM	423.3	Cardiac tamponade	C0007177	Cardiac Tamponade	Narrow	CASEDEF
ICD9CM	-		C0018801	Heart failure	Narrow	
ICD9CM	-		C0023212	Left-Sided Heart Failure	Narrow	
ICD9CM	-		C0013608	Edema, Cardiac	Possible	
ICD9CM	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Possible	
ICD9CM	-		C0023212	Left-Sided Heart Failure	Narrow	
ICD9CM	398.91	Rheumatic heart failure (congestive)	C0155582	Congestive rheumatic heart failure	Narrow	NARROWER (C0018801)
ICD9CM	-		C0685095	Biventricular congestive heart failure	Narrow	
ICD9CM	-		C2939447	Right ventricular failure	Narrow	
ICD9CM	-		C1135191	Heart Failure, Systolic	Narrow	
ICD9CM	-		C1135196	Heart Failure, Diastolic	Narrow	
ICD9CM	-		C1444565	Cardiorespiratory failure	Possible	
ICD9CM	-		C1956414	Cardiac asthma	Possible	
ICD9CM	-		C0455993	Neonatal cardiac failure	Narrow	
ICD9CM	-		C0553982	Impaired left ventricular function	Narrow	
ICD9CM	-		C0410933	Congenital cardiac failure	Narrow	
ICD9CM	-		C0340515	Myocardial dysfunction	Narrow	
ICD9CM	-		C1959583	Myocardial Failure	Narrow	
ICD9CM	-		C1306063	Acute left ventricular failure	Narrow	
ICD9CM	-		C0581377	Decompensated cardiac failure	Narrow	
ICD9CM	-		C0340510	Heart failure as a complication of care	Narrow	
ICD9CM	-		C0340511	Post cardiac operation functional disturbance	Possible	
ICD9CM	-		C0581376	Compensated cardiac failure	Narrow	
ICD9CM	-		C0264734	Atrial dilatation	Possible	
ICD9CM	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICD9CM	-		C0264652	Hypertensive heart failure	Narrow	
ICD9CM	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICD9CM	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICD9CM	-		C1444565	Cardiorespiratory failure	Possible	
ICD9CM	-		C1956414	Cardiac asthma	Possible	
ICD9CM	-		C2939447	Right ventricular failure	Narrow	
ICD9CM	-		C0455993	Neonatal cardiac failure	Narrow	
ICD9CM	-		C1135191	Heart Failure, Systolic	Narrow	
ICD9CM	-		C1135196	Heart Failure, Diastolic	Narrow	
ICD9CM	-		C1959583	Myocardial Failure	Narrow	
ICD9CM	-		C0553982	Impaired left ventricular function	Narrow	
ICD9CM	-		C0340515	Myocardial dysfunction	Narrow	
ICD9CM	-		C0235527	Heart Failure, Right-Sided	Narrow	
ICD9CM	-		C1306063	Acute left ventricular failure	Narrow	
ICD9CM	-		C0581377	Decompensated cardiac failure	Narrow	
ICD9CM	-		C0340510	Heart failure as a complication of care	Narrow	
ICD9CM	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICD9CM	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Narrow	
ICD9CM	-		C0264652	Hypertensive heart failure	Narrow	
ICD9CM	-		C0264650	Hypertensive heart disease with congestive heart failure	Narrow	
ICD9CM	-		C0494575	Hypertensive heart and renal disease with (congestive) heart failure	Narrow	
ICD9CM	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICD9CM	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICD9CM	-		C0274379	Cardiac insufficiency during AND/OR resulting from a procedure	Narrow	
ICD9CM	-		C0023212	Left-Sided Heart Failure	Narrow	
ICD9CM	-		C0685095	Biventricular congestive heart failure	Narrow	
ICD9CM	-		C0264719	Acute congestive heart failure	Narrow	
ICD9CM	-		C0581377	Decompensated cardiac failure	Narrow	
ICD9CM	-		C0034063	Pulmonary Edema	Possible	
ICD9CM	518.4	Acute edema of lung, unspecified	C0155919	Acute pulmonary edema	Possible	NARROWER (C0034063)
ICD9CM	-		C0035222	Respiratory Distress Syndrome, Adult	Possible	
ICD9CM	-		C0242073	Pulmonary congestion	Possible	
ICD9CM	514	Pulmonary congestion and hypostasis	C0155910	Pulmonary congestion and hypostasis	Possible	SUGGESTED (C0034063)
ICD9CM	-		C0085649	Peripheral edema	Possible	
ICD9CM	-		C0155919	Acute pulmonary edema	Possible	
ICD9CM	-		C0242073	Pulmonary congestion	Possible	
ICD9CM	415.0	Acute cor pulmonale	C0155672	Acute cor pulmonale	Possible	SUGGESTED (C0264714)
ICD9CM	-		C0340279	Ventricular hypertrophy	Possible	
ICD9CM	-		C0340515	Myocardial dysfunction	Narrow	
ICD9CM	-		C0428772	Left ventricular ejection fraction	Possible	
ICPC	-		C1719467	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease	Narrow	
ICPC	-		C1719465	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified	Narrow	
ICPC	-		C1135333	Unspecified hypertensive heart disease with heart failure	Narrow	
ICPC	-		C4509228	Heart failure with reduced ejection fraction and diastolic dysfunction	Narrow	
ICPC	-		C4509227	Combined systolic and diastolic left ventricular heart failure	Narrow	
ICPC	-		C0155582	Congestive rheumatic heart failure	Possible	
ICPC	-		C1400066	hypertensive heart disease; with heart failure	Narrow	
ICPC	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC	K77	Heart failure	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICPC	-		C2732748	Acute systolic heart failure	Narrow	
ICPC	-		C2733492	Acute on chronic systolic heart failure	Narrow	
ICPC	-		C2732951	Acute diastolic heart failure	Narrow	
ICPC	-		C2732749	Acute on chronic diastolic heart failure	Narrow	
ICPC	-		C0007177	Cardiac Tamponade	Narrow	
ICPC	-		C0018801	Heart failure	Narrow	
ICPC	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC	-		C0013608	Edema, Cardiac	Possible	
ICPC	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Possible	
ICPC	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC	-		C0155582	Congestive rheumatic heart failure	Narrow	
ICPC	-		C0685095	Biventricular congestive heart failure	Narrow	
ICPC	-		C2939447	Right ventricular failure	Narrow	
ICPC	-		C1135191	Heart Failure, Systolic	Narrow	
ICPC	-		C1135196	Heart Failure, Diastolic	Narrow	
ICPC	-		C1444565	Cardiorespiratory failure	Possible	
ICPC	-		C1956414	Cardiac asthma	Possible	
ICPC	-		C0455993	Neonatal cardiac failure	Narrow	
ICPC	-		C0553982	Impaired left ventricular function	Narrow	
ICPC	-		C0410933	Congenital cardiac failure	Narrow	
ICPC	-		C0340515	Myocardial dysfunction	Narrow	
ICPC	-		C1959583	Myocardial Failure	Narrow	
ICPC	-		C1306063	Acute left ventricular failure	Narrow	
ICPC	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC	-		C0340510	Heart failure as a complication of care	Narrow	
ICPC	-		C0340511	Post cardiac operation functional disturbance	Possible	
ICPC	-		C0581376	Compensated cardiac failure	Narrow	
ICPC	-		C0264734	Atrial dilatation	Possible	
ICPC	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICPC	-		C0264652	Hypertensive heart failure	Narrow	
ICPC	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICPC	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICPC	-		C1444565	Cardiorespiratory failure	Possible	
ICPC	-		C1956414	Cardiac asthma	Possible	
ICPC	-		C2939447	Right ventricular failure	Narrow	
ICPC	-		C0455993	Neonatal cardiac failure	Narrow	
ICPC	-		C1135191	Heart Failure, Systolic	Narrow	
ICPC	-		C1135196	Heart Failure, Diastolic	Narrow	
ICPC	-		C1959583	Myocardial Failure	Narrow	
ICPC	-		C0553982	Impaired left ventricular function	Narrow	
ICPC	-		C0340515	Myocardial dysfunction	Narrow	
ICPC	-		C0235527	Heart Failure, Right-Sided	Narrow	
ICPC	-		C1306063	Acute left ventricular failure	Narrow	
ICPC	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC	-		C0340510	Heart failure as a complication of care	Narrow	
ICPC	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICPC	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Narrow	
ICPC	-		C0264652	Hypertensive heart failure	Narrow	
ICPC	-		C0264650	Hypertensive heart disease with congestive heart failure	Narrow	
ICPC	-		C0494575	Hypertensive heart and renal disease with (congestive) heart failure	Narrow	
ICPC	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICPC	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICPC	-		C0274379	Cardiac insufficiency during AND/OR resulting from a procedure	Narrow	
ICPC	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC	-		C0685095	Biventricular congestive heart failure	Narrow	
ICPC	-		C0264719	Acute congestive heart failure	Narrow	
ICPC	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC	-		C0034063	Pulmonary Edema	Possible	
ICPC	-		C0155919	Acute pulmonary edema	Possible	
ICPC	-		C0035222	Respiratory Distress Syndrome, Adult	Possible	
ICPC	-		C0242073	Pulmonary congestion	Possible	
ICPC	-		C0155910	Pulmonary congestion and hypostasis	Possible	
ICPC	-		C0085649	Peripheral edema	Possible	
ICPC	-		C0155919	Acute pulmonary edema	Possible	
ICPC	-		C0242073	Pulmonary congestion	Possible	
ICPC	-		C0155672	Acute cor pulmonale	Possible	
ICPC	-		C0340279	Ventricular hypertrophy	Possible	
ICPC	-		C0340515	Myocardial dysfunction	Narrow	
ICPC	-		C0428772	Left ventricular ejection fraction	Possible	
ICPC2P	-		C1719467	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease	Narrow	
ICPC2P	-		C1719465	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified	Narrow	
ICPC2P	-		C1135333	Unspecified hypertensive heart disease with heart failure	Narrow	
ICPC2P	-		C4509228	Heart failure with reduced ejection fraction and diastolic dysfunction	Narrow	
ICPC2P	-		C4509227	Combined systolic and diastolic left ventricular heart failure	Narrow	
ICPC2P	-		C0155582	Congestive rheumatic heart failure	Possible	
ICPC2P	-		C1400066	hypertensive heart disease; with heart failure	Narrow	
ICPC2P	K77008	Failure;ventricular;left	C0023212	Left-Sided Heart Failure	Narrow	BROADER (C0034063)
ICPC2P	K29019	Weakness;heart	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICPC2P	K77004	Failure;cardiac	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICPC2P	K77011	Failure;heart	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICPC2P	K77028	Insufficiency;cardiac	C0018801	Heart failure	Narrow	BROADER (C0264652)
ICPC2P	-		C2732748	Acute systolic heart failure	Narrow	
ICPC2P	-		C2733492	Acute on chronic systolic heart failure	Narrow	
ICPC2P	-		C2732951	Acute diastolic heart failure	Narrow	
ICPC2P	-		C2732749	Acute on chronic diastolic heart failure	Narrow	
ICPC2P	-		C0007177	Cardiac Tamponade	Narrow	
ICPC2P	-		C0018801	Heart failure	Narrow	
ICPC2P	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC2P	-		C0013608	Edema, Cardiac	Possible	
ICPC2P	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Possible	
ICPC2P	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC2P	-		C0155582	Congestive rheumatic heart failure	Narrow	
ICPC2P	K77025	Failure;biventricular	C0685095	Biventricular congestive heart failure	Narrow	NARROWER (C0018801)
ICPC2P	K77014	Failure;ventricular;right	C2939447	Right ventricular failure	Narrow	NARROWER (C0018801)
ICPC2P	-		C1135191	Heart Failure, Systolic	Narrow	
ICPC2P	-		C1135196	Heart Failure, Diastolic	Narrow	
ICPC2P	-		C1444565	Cardiorespiratory failure	Possible	
ICPC2P	K77005	Cardiac asthma	C1956414	Cardiac asthma	Possible	NARROWER (C0018801)
ICPC2P	-		C0455993	Neonatal cardiac failure	Narrow	
ICPC2P	-		C0553982	Impaired left ventricular function	Narrow	
ICPC2P	-		C0410933	Congenital cardiac failure	Narrow	
ICPC2P	K29006	Dysfunction;heart	C0340515	Myocardial dysfunction	Narrow	NARROWER (C0018801)
ICPC2P	K77007	Failure;myocardial	C1959583	Myocardial Failure	Narrow	NARROWER (C0018801)
ICPC2P	-		C1306063	Acute left ventricular failure	Narrow	
ICPC2P	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC2P	-		C0340510	Heart failure as a complication of care	Narrow	
ICPC2P	-		C0340511	Post cardiac operation functional disturbance	Possible	
ICPC2P	-		C0581376	Compensated cardiac failure	Narrow	
ICPC2P	-		C0264734	Atrial dilatation	Possible	
ICPC2P	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICPC2P	-		C0264652	Hypertensive heart failure	Narrow	
ICPC2P	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICPC2P	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICPC2P	-		C1444565	Cardiorespiratory failure	Possible	
ICPC2P	-		C1956414	Cardiac asthma	Possible	
ICPC2P	-		C2939447	Right ventricular failure	Narrow	
ICPC2P	-		C0455993	Neonatal cardiac failure	Narrow	
ICPC2P	-		C1135191	Heart Failure, Systolic	Narrow	
ICPC2P	-		C1135196	Heart Failure, Diastolic	Narrow	
ICPC2P	-		C1959583	Myocardial Failure	Narrow	
ICPC2P	-		C0553982	Impaired left ventricular function	Narrow	
ICPC2P	-		C0340515	Myocardial dysfunction	Narrow	
ICPC2P	-		C0235527	Heart Failure, Right-Sided	Narrow	
ICPC2P	-		C1306063	Acute left ventricular failure	Narrow	
ICPC2P	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC2P	-		C0340510	Heart failure as a complication of care	Narrow	
ICPC2P	-		C2882272	Combined systolic (congestive) and diastolic (congestive) heart failure	Narrow	
ICPC2P	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Narrow	
ICPC2P	-		C0264652	Hypertensive heart failure	Narrow	
ICPC2P	-		C0264650	Hypertensive heart disease with congestive heart failure	Narrow	
ICPC2P	-		C0494575	Hypertensive heart and renal disease with (congestive) heart failure	Narrow	
ICPC2P	-		C2039715	Systolic (congestive) heart failure	Narrow	
ICPC2P	-		C2183328	Diastolic (congestive) heart failure	Narrow	
ICPC2P	-		C0274379	Cardiac insufficiency during AND/OR resulting from a procedure	Narrow	
ICPC2P	-		C0023212	Left-Sided Heart Failure	Narrow	
ICPC2P	-		C0685095	Biventricular congestive heart failure	Narrow	
ICPC2P	-		C0264719	Acute congestive heart failure	Narrow	
ICPC2P	-		C0581377	Decompensated cardiac failure	Narrow	
ICPC2P	K77013	Oedema;pulmonary	C0034063	Pulmonary Edema	Possible	CASEDEF
ICPC2P	K77001	Oedema;pulmonary;acute	C0155919	Acute pulmonary edema	Possible	NARROWER (C0034063)
ICPC2P	-		C0035222	Respiratory Distress Syndrome, Adult	Possible	
ICPC2P	R29001	Congestion;chest	C0242073	Pulmonary congestion	Possible	NARROWER (C0034063)
ICPC2P	-		C0155910	Pulmonary congestion and hypostasis	Possible	
ICPC2P	K07013	Oedema;peripheral	C0085649	Peripheral edema	Possible	CASEDEF
ICPC2P	K29024	Edema;peripheral	C0085649	Peripheral edema	Possible	CASEDEF
ICPC2P	-		C0155919	Acute pulmonary edema	Possible	
ICPC2P	-		C0242073	Pulmonary congestion	Possible	
ICPC2P	-		C0155672	Acute cor pulmonale	Possible	
ICPC2P	-		C0340279	Ventricular hypertrophy	Possible	
ICPC2P	-		C0340515	Myocardial dysfunction	Narrow	
ICPC2P	-		C0428772	Left ventricular ejection fraction	Possible	
RCD2	-		C1719467	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease	Narrow	
RCD2	-		C1719465	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified	Narrow	
RCD2	-		C1135333	Unspecified hypertensive heart disease with heart failure	Narrow	
RCD2	-		C4509228	Heart failure with reduced ejection fraction and diastolic dysfunction	Narrow	
RCD2	-		C4509227	Combined systolic and diastolic left ventricular heart failure	Narrow	
RCD2	-		C0155582	Congestive rheumatic heart failure	Possible	
RCD2	-		C1400066	hypertensive heart disease; with heart failure	Narrow	
RCD2	G581.	Left ventricular failure	C0023212	Left-Sided Heart Failure	Narrow	BROADER (C0034063)
RCD2	G58..	Heart failure	C0018801	Heart failure	Narrow	BROADER (C0264652)
RCD2	G58z.	Heart failure NOS	C0018801	Heart failure	Narrow	BROADER (C0264652)
RCD2	-		C2732748	Acute systolic heart failure	Narrow	
RCD2	-		C2733492	Acute on chronic systolic heart failure	Narrow	
RCD2	-		C2732951	Acute diastolic heart failure	Narrow	
RCD2	-		C2732749	Acute on chronic diastolic heart failure	Narrow	
RCD2	G53z.	Other pericardial disease NOS	C0007177	Cardiac Tamponade	Narrow	CASEDEF
RCD2	-		C0018801	Heart failure	Narrow	
RCD2	-		C0023212	Left-Sided Heart Failure	Narrow	
RCD2	-		C0013608	Edema, Cardiac	Possible	
RCD2	-		C0269926	Cardiac failure after obstetrical surgery AND/OR other procedure including delivery	Possible	
RCD2	-		C0023212	Left-Sided Heart Failure	Narrow	
RCD2	-		C0155582	Congestive rheumatic heart failure	Narrow	
RCD2	G580.	Congestive heart failure	C0685095	Biventricular congestive heart failure	Narrow	NARROWER (C0018801)
RCD2	G584.	Right ventricular failure	C2939447	Right ventricular failure	Narrow	NARROWER (C0018801)
RCD2	-		C1135191	Heart Failure, Systolic	Narrow	
RCD2	-		C1135196	Heart Failure, Diastolic	Narrow	
RCD2	G575.	Cardiac arrest	C1444565	Cardiorespiratory failure	Possible	NARROWER (C0018801)
