Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10	G00	Bacterial meningitis, not elsewhere classified	C0494441	Bacterial meningitis, not elsewhere classified		SEARCH (meningitis)
ICD10	G03	Meningitis due to other and unspecified causes	C0494444	Meningitis due to other and unspecified causes		SEARCH (meningitis)
ICD10	-		C0520703	Aseptic meningitis due to drug		
ICD10	-		C0563237	Meningitis contact		
ICD10	G01	Meningitis in bacterial diseases classified elsewhere	C0694469	Meningitis in bacterial diseases classified elsewhere		SEARCH (meningitis)
ICD10	G02	Meningitis in other infectious and parasitic diseases classified elsewhere	C0694470	Meningitis in other infectious and parasitic diseases classified elsewhere		SEARCH (meningitis)
ICD10	-		C0729584	Infective meningitis		
ICD10	-		C0854214	Meningitis due to anaerobic bacteria		
ICD10	-		C0854215	Bacterial meningitis due to Gram-negative bacteria		
ICD10	-		C0917807	Haemophilus influenzae Meningitis Type B		
ICD10	-		C0948840	Meningeal Leukemia		
ICD10	-		C1136211	Neisseria meningitidis, Serogroup A		
ICD10	-		C1263849	Acute purulent meningitis		
ICD10	-		C1320475	Nuchal rigidity due to meningitis		
ICD10	-		C1321406	West Nile meningitis		
ICD10	-		C1321407	St. Louis meningitis		
ICD10	-		C1321411	Jamestown Canyon virus meningitis		
ICD10	-		C1321412	California serogroup viral meningitis		
ICD10	-		C1321413	La Crosse meningitis		
ICD10	-		C1321414	Snowshoe hare meningitis		
ICD10	-		C1321416	Keystone virus meningitis		
ICD10	-		C1443847	Hemorrhagic meningitis		
ICD10	-		C1443894	Q fever aseptic meningitis		
ICD10	-		C1719906	Meningitis caused by Klebsiella aerogenes		
ICD10	-		C3696960	Posttraumatic meningitis		
ICD10	-		C3697300	Postoperative aseptic meningitis		
ICD10	-		C3697592	Postoperative bacterial meningitis		
ICD10	-		C3697784	Postoperative meningitis		
ICD10	-		C3697985	Obstructive hydrocephalus due to and following meningitis		
ICD10	-		C4039039	Meningitis caused by arbovirus infection		
ICD10	-		C4039274	Meningitis due to infectious mononucleosis		
ICD10	-		C4040157	Meningitis due to Cytomegaloviral Mononucleosis		
ICD10	-		C4041356	Meningitis due to Chagas disease		
ICD10	-		C4075878	Meningitis caused by Histoplasma capsulatum		
ICD10	-		C4075890	Meningitis caused by Histoplasmosis		
ICD10	-		C4302344	Non-infective meningitis due to inflammatory disorder		
ICD10	-		C4302377	Meningitis following procedure		
ICD10	-		C4302451	Meningitis caused by Human enterovirus 70		
ICD10	-		C4302452	Meningitis caused by Human enterovirus 71		
ICD10	-		C4303077	Meningitis caused by Spirochaetes		
ICD10	G36	Other acute disseminated demyelination	C0494468	Other acute disseminated demyelination	Narrow	ADD (Other acute disseminated demyelination)
ICD10	G36.0	Neuromyelitis optica [Devic]			Narrow	DESC (G36)
ICD10	G36.1	Acute and subacute haemorrhagic leukoencephalitis [Hurst]			Narrow	DESC (G36)
ICD10	G36.8	Other specified acute disseminated demyelination			Narrow	DESC (G36)
ICD10	G36.9	Acute disseminated demyelination, unspecified			Narrow	DESC (G36)
ICD10	-		C0014038	Encephalitis	Narrow	
ICD10	G04	Encephalitis, myelitis and encephalomyelitis	C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	BROADER (C0014038)
ICD10	G04.0	Acute disseminated encephalitis			Narrow	DESC (G04)
ICD10	G04.1	Tropical spastic paraplegia			Narrow	DESC (G04)
ICD10	G04.2	Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified			Narrow	DESC (G04)
ICD10	G04.8	Other encephalitis, myelitis and encephalomyelitis			Narrow	DESC (G04)
ICD10	G04.9	Encephalitis, myelitis and encephalomyelitis, unspecified			Narrow	DESC (G04)
ICD10	G93.4	Encephalopathy, unspecified	C0085584	Encephalopathies	Possible	BROADER (C0014038)
ICD10	-		C0025309	Meningoencephalitis	Narrow	
ICD10	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	
ICD10	-		C0014038	Encephalitis	Narrow	
ICD10	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	
ICD10	-		C3536864	Acute disseminated encephalitis	Narrow	
ICD10	-		C0014059	Encephalomyelitis, Acute Disseminated	Narrow	
ICD10	-		C0014059	Encephalomyelitis, Acute Disseminated	Narrow	
ICD10	-		C0025309	Meningoencephalitis	Narrow	
ICD10	-		C0014070	Encephalomyelitis	Narrow	
ICD10	-		C0393639	Hashimoto's encephalitis	Narrow	
ICD10	-		C0497299	Meningitis/encephalitis	Possible	
ICD10CM	R29.1	Meningismus	C0025287	Meningism		SEARCH (meningitis)
ICD10CM	A87	Viral meningitis	C0025297	Viral meningitis		SEARCH (meningitis)
ICD10CM	A87.0	Enteroviral meningitis				DESC (A87)
ICD10CM	A87.1	Adenoviral meningitis				DESC (A87)
ICD10CM	A87.2	Lymphocytic choriomeningitis				DESC (A87)
ICD10CM	A87.8	Other viral meningitis				DESC (A87)
ICD10CM	A87.9	Viral meningitis, unspecified				DESC (A87)
ICD10CM	-		C0024266	Lymphocytic Choriomeningitis		
ICD10CM	G03	meningitis NOS	C0025289	Meningitis		SEARCH (meningitis)
ICD10CM	G03.0	Nonpyogenic meningitis				DESC (G03)
ICD10CM	G03.1	Chronic meningitis				DESC (G03)
ICD10CM	G03.2	Benign recurrent meningitis [Mollaret]				DESC (G03)
ICD10CM	G03.8	Meningitis due to other specified causes				DESC (G03)
ICD10CM	G03.9	Meningitis, unspecified				DESC (G03)
ICD10CM	G00	bacterial meningitis	C0085437	Meningitis, Bacterial		SEARCH (meningitis)
ICD10CM	G00.0	Hemophilus meningitis				DESC (G00)
ICD10CM	G00.1	Pneumococcal meningitis				DESC (G00)
ICD10CM	G00.2	Streptococcal meningitis				DESC (G00)
ICD10CM	G00.3	Staphylococcal meningitis				DESC (G00)
ICD10CM	G00.8	Other bacterial meningitis				DESC (G00)
ICD10CM	G00.9	Bacterial meningitis, unspecified				DESC (G00)
ICD10CM	A17.0	Tuberculous meningitis	C0041318	Tuberculosis, Meningeal		SEARCH (meningitis)
ICD10CM	B01.0	Varicella meningitis	C0700503	Herpes zoster with meningitis		SEARCH (meningitis)
ICD10CM	B02.1	Zoster meningitis	C0700503	Herpes zoster with meningitis		SEARCH (meningitis)
ICD10CM	A39.0	Meningococcal meningitis	C0025294	Meningococcal meningitis		SEARCH (meningitis)
ICD10CM	-		C0154642	Meningitis due to other specified bacteria		
ICD10CM	-		C0154651	Non-pyogenic meningitis		
ICD10CM	-		C0348172	Other viral meningitis		
ICD10CM	B26.1	Mumps meningitis	C0153092	Mumps meningitis		SEARCH (meningitis)
ICD10CM	B00.3	Herpesviral meningitis	C0153045	Herpes simplex meningitis		SEARCH (meningitis)
ICD10CM	-		C0154644	Meningitis due to other organisms		
ICD10CM	-		C0276430	Enterovirus meningitis		
ICD10CM	-		C0025292	Meningitis, Haemophilus		
ICD10CM	-		C0025295	Meningitis, Pneumococcal		
ICD10CM	B45.1	Cryptococcal meningitis	C0085436	Meningitis, Cryptococcal		SEARCH (meningitis)
ICD10CM	A02.21	Salmonella meningitis	C0152488	Salmonella meningitis		SEARCH (meningitis)
ICD10CM	-		C0153166	Syphilitic aseptic meningitis		
ICD10CM	B37.5	Candidal meningitis	C0153256	Candidal meningitis		SEARCH (meningitis)
ICD10CM	A54.81	Gonococcal meningitis	C0153225	Gonococcal meningitis		SEARCH (meningitis)
ICD10CM	B38.4	Coccidioidomycosis meningitis	C0153259	Coccidioidal meningitis		SEARCH (meningitis)
ICD10CM	-		C0154639	Streptococcal meningitis		
ICD10CM	-		C0154640	Staphylococcal meningitis		
ICD10CM	-		C0154653	Chronic meningitis		
ICD10CM	-		C0220979	Benign multirecurrent endothelioleukocytal meningitis		
ICD10CM	-		C0276160	Adenoviral meningitis (disorder)		
ICD10CM	-		C0276600	HIV infection with aseptic meningitis		
ICD10CM	-		C0338388	Echovirus meningitis		
ICD10CM	-		C0393434	Meningitis due to Friedlander bacillus		
ICD10CM	-		C1704231	Metastatic Malignant Neoplasm to the Leptomeninges		
ICD10CM	-		C0025290	Aseptic Meningitis		
ICD10CM	-		C0153134	Congenital syphilitic meningitis		
ICD10CM	-		C0153232	Leptospiral meningitis		
ICD10CM	D86.81	Sarcoid meningitis	C0154648	Sarcoid meningitis		SEARCH (meningitis)
ICD10CM	-		C0276431	Coxsackie meningitis		
ICD10CM	-		C0276674	Meningitis caused by Histoplasma duboisii		
ICD10CM	B05.1	Measles complicated by meningitis	C0348980	Measles complicated by meningitis		SEARCH (meningitis)
ICD10CM	-		C0477333	Other bacterial meningitis		
ICD10CM	-		C0477337	Meningitis due to other specified causes		
ICD10CM	A20.3	Plague meningitis	C0524687	Meningeal Plague		SEARCH (meningitis)
ICD10CM	B06.02	Rubella meningitis	C2900504	Meningitis caused by Rubella virus		SEARCH (meningitis)
ICD10CM	-		C0025293	Meningitis, Listeria		
ICD10CM	-		C0029843	Other specified viral meningitis		
ICD10CM	-		C0085438	Meningitis, Fungal		
ICD10CM	-		C0153263	Histoplasma capsulatum meningitis		
ICD10CM	-		C0153271	Histoplasma duboisii meningitis		
ICD10CM	-		C0153277	Meningitis histoplasma		
ICD10CM	-		C0154641	Meningitis in other bacterial diseases classified elsewhere		
ICD10CM	-		C0154652	Eosinophilic meningitis		
ICD10CM	A42.81	Actinomycotic meningitis	C0338393	Actinomycotic meningitis		SEARCH (meningitis)
ICD10CM	-		C0338395	Meningitis, Escherichia coli		
ICD10CM	A51.41	Secondary syphilitic meningitis	C0338399	Secondary syphilitic meningitis		SEARCH (meningitis)
ICD10CM	-		C0393437	Klebsiella meningitis		
ICD10CM	-		C0419706	Administration of Meningococcus vaccine		
ICD10CM	-		C0455509	H/O: meningitis		
ICD10CM	-		C0477334	Meningitis in viral diseases classified elsewhere		
ICD10CM	-		C0477336	Meningitis in other specified infectious and parasitic diseases classified elsewhere		
ICD10CM	-		C0523282	Neisseria Meningitidis antibody assay		
ICD10CM	-		C0580979	Requires a meningitis vaccination		
ICD10CM	-		C1273097	Meningitis C immunization declined		
ICD10CM	-		C0007813	Cerebrospinal meningitis		
ICD10CM	-		C0275905	Tuberculosis of cerebral meninges		
ICD10CM	-		C0276028	Haemophilus influenzae meningitis		
ICD10CM	-		C0338390	Post measles meningitis		
ICD10CM	-		C0338392	Meningitis due to typhoid fever		
ICD10CM	-		C0338397	Pseudomonas meningitis		
ICD10CM	A50.41	Late congenital syphilitic meningitis	C0338398	Late congenital syphilitic meningitis		SEARCH (meningitis)
ICD10CM	-		C0393429	Meningitis due to pertussis		
ICD10CM	-		C0393433	Meningitis due to bacillus pyocyaneus		
ICD10CM	-		C0393444	Chemical meningitis		
ICD10CM	-		C0577778	Aerobacter meningitis		
ICD10CM	-		C0589627	Morganella morganii meningitis		
ICD10CM	-		C1279229	Meningococcal meningitis with acute meningococcal septicemia		
ICD10CM	-		C1279230	Meningococcal meningitis with meningococcal septicemia		
ICD10CM	A22.8	Anthrax meningitis	C2887054	Meningitis caused by Bacillus anthracis		SEARCH (meningitis)
ICD10CM	A27.81	Aseptic meningitis in leptospirosis	C2887055	Aseptic leptospiral meningitis		SEARCH (meningitis)
ICD10CM	-		C4305262	Administration of meningitis polysaccharide vaccine		
ICD10CM	-		C0220654	Meningeal Carcinomatosis		
ICD10CM	-		C0275839	Acute syphilitic meningitis		
ICD10CM	-		C0361275	Meningitis vaccine		
ICD10CM	-		C0339957	Meningococcal pneumonia		
ICD10CM	-		C0338396	Proteus meningitis		
ICD10CM	-		C0338394	Meningitis in Lyme disease		
ICD10CM	-		C0338387	Coxsackie B viral meningitis		
ICD10CM	-		C0338386	Coxsackie A viral meningitis		
ICD10CM	-		C0277508	Chronic benign lymphocytic meningitis		
ICD10CM	-		C0393436	Staphylococcus epidermidis meningitis		
ICD10CM	-		C0393435	Staphylococcus aureus meningitis		
ICD10CM	-		C0393439	Parasitic meningitis		
ICD10CM	-		C0393440	Granulomatous meningoencephalitis		
ICD10CM	-		C0393441	Chronic lymphocytic meningitis		
ICD10CM	-		C0393442	Non-infective meningitis		
ICD10CM	-		C0393980	Hydrocephalus due to and following meningitis		
ICD10CM	-		C0456107	Neonatal meningitis		
ICD10CM	A32.1	Listerial meningitis and meningoencephalitis	C0494045	Listerial meningitis and meningoencephalitis		SEARCH (meningitis)
ICD10CM	A32.11	Listerial meningitis				DESC (A32.1)
ICD10CM	A32.12	Listerial meningoencephalitis				DESC (A32.1)
ICD10CM	-		C0494441	Bacterial meningitis, not elsewhere classified		
ICD10CM	-		C0494444	Meningitis due to other and unspecified causes		
ICD10CM	-		C0520703	Aseptic meningitis due to drug		
ICD10CM	-		C0563237	Meningitis contact		
ICD10CM	G01	Meningitis in bacterial diseases classified elsewhere	C0694469	Meningitis in bacterial diseases classified elsewhere		SEARCH (meningitis)
ICD10CM	G02	Meningitis in other infectious and parasitic diseases classified elsewhere	C0694470	Meningitis in other infectious and parasitic diseases classified elsewhere		SEARCH (meningitis)
ICD10CM	-		C0729584	Infective meningitis		
ICD10CM	-		C0854214	Meningitis due to anaerobic bacteria		
ICD10CM	-		C0854215	Bacterial meningitis due to Gram-negative bacteria		
ICD10CM	-		C0917807	Haemophilus influenzae Meningitis Type B		
ICD10CM	-		C0948840	Meningeal Leukemia		
ICD10CM	-		C1136211	Neisseria meningitidis, Serogroup A		
ICD10CM	-		C1263849	Acute purulent meningitis		
ICD10CM	-		C1320475	Nuchal rigidity due to meningitis		
ICD10CM	-		C1321406	West Nile meningitis		
ICD10CM	-		C1321407	St. Louis meningitis		
ICD10CM	-		C1321411	Jamestown Canyon virus meningitis		
ICD10CM	-		C1321412	California serogroup viral meningitis		
ICD10CM	-		C1321413	La Crosse meningitis		
ICD10CM	-		C1321414	Snowshoe hare meningitis		
ICD10CM	-		C1321416	Keystone virus meningitis		
ICD10CM	-		C1443847	Hemorrhagic meningitis		
ICD10CM	-		C1443894	Q fever aseptic meningitis		
ICD10CM	-		C1719906	Meningitis caused by Klebsiella aerogenes		
ICD10CM	-		C3696960	Posttraumatic meningitis		
ICD10CM	-		C3697300	Postoperative aseptic meningitis		
ICD10CM	-		C3697592	Postoperative bacterial meningitis		
ICD10CM	-		C3697784	Postoperative meningitis		
ICD10CM	-		C3697985	Obstructive hydrocephalus due to and following meningitis		
ICD10CM	-		C4039039	Meningitis caused by arbovirus infection		
ICD10CM	-		C4039274	Meningitis due to infectious mononucleosis		
ICD10CM	-		C4040157	Meningitis due to Cytomegaloviral Mononucleosis		
ICD10CM	-		C4041356	Meningitis due to Chagas disease		
ICD10CM	-		C4075878	Meningitis caused by Histoplasma capsulatum		
ICD10CM	-		C4075890	Meningitis caused by Histoplasmosis		
ICD10CM	-		C4302344	Non-infective meningitis due to inflammatory disorder		
ICD10CM	-		C4302377	Meningitis following procedure		
ICD10CM	-		C4302451	Meningitis caused by Human enterovirus 70		
ICD10CM	-		C4302452	Meningitis caused by Human enterovirus 71		
ICD10CM	-		C4303077	Meningitis caused by Spirochaetes		
ICD10CM	G36	Other acute disseminated demyelination	C0494468	Other acute disseminated demyelination	Narrow	ADD (Other acute disseminated demyelination)
ICD10CM	G36.0	Neuromyelitis optica [Devic]			Narrow	DESC (G36)
ICD10CM	G36.1	Acute and subacute hemorrhagic leukoencephalitis [Hurst]			Narrow	DESC (G36)
ICD10CM	G36.8	Other specified acute disseminated demyelination			Narrow	DESC (G36)
ICD10CM	G36.9	Acute disseminated demyelination, unspecified			Narrow	DESC (G36)
ICD10CM	-		C0014038	Encephalitis	Narrow	
ICD10CM	G04	Encephalitis, myelitis and encephalomyelitis	C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	BROADER (C0014038)
ICD10CM	G04.0	Acute disseminated encephalitis and encephalomyelitis (ADEM)			Narrow	DESC (G04)
ICD10CM	G04.00	Acute disseminated encephalitis and encephalomyelitis, unspecified			Narrow	DESC (G04)
ICD10CM	G04.01	Postinfectious acute disseminated encephalitis and encephalomyelitis (postinfectious ADEM)			Narrow	DESC (G04)
ICD10CM	G04.02	Postimmunization acute disseminated encephalitis, myelitis and encephalomyelitis			Narrow	DESC (G04)
ICD10CM	G04.1	Tropical spastic paraplegia			Narrow	DESC (G04)
ICD10CM	G04.2	Bacterial meningoencephalitis and meningomyelitis, not elsewhere classified			Narrow	DESC (G04)
ICD10CM	G04.3	Acute necrotizing hemorrhagic encephalopathy			Narrow	DESC (G04)
ICD10CM	G04.30	Acute necrotizing hemorrhagic encephalopathy, unspecified			Narrow	DESC (G04)
ICD10CM	G04.31	Postinfectious acute necrotizing hemorrhagic encephalopathy			Narrow	DESC (G04)
ICD10CM	G04.32	Postimmunization acute necrotizing hemorrhagic encephalopathy			Narrow	DESC (G04)
ICD10CM	G04.39	Other acute necrotizing hemorrhagic encephalopathy			Narrow	DESC (G04)
ICD10CM	G04.8	Other encephalitis, myelitis and encephalomyelitis			Narrow	DESC (G04)
ICD10CM	G04.81	Other encephalitis and encephalomyelitis			Narrow	DESC (G04)
ICD10CM	G04.82	Acute flaccid myelitis			Narrow	DESC (G04)
ICD10CM	G04.89	Other myelitis			Narrow	DESC (G04)
ICD10CM	G04.9	Encephalitis, myelitis and encephalomyelitis, unspecified			Narrow	DESC (G04)
ICD10CM	G04.90	Encephalitis and encephalomyelitis, unspecified			Narrow	DESC (G04)
ICD10CM	G04.91	Myelitis, unspecified			Narrow	DESC (G04)
ICD10CM	G93.40	Encephalopathy, unspecified	C0085584	Encephalopathies	Possible	BROADER (C0014038)
ICD10CM	A69.22	Meningoencephalitis	C0025309	Meningoencephalitis	Narrow	CASEDEF
ICD10CM	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	
ICD10CM	-		C0014038	Encephalitis	Narrow	
ICD10CM	-		C0014058	Encephalitis, myelitis and encephalomyelitis	Narrow	
ICD10CM	-		C3536864	Acute disseminated encephalitis	Narrow	
ICD10CM	-		C0014059	Encephalomyelitis, Acute Disseminated	Narrow	
ICD10CM	-		C0014059	Encephalomyelitis, Acute Disseminated	Narrow	
ICD10CM	-		C0025309	Meningoencephalitis	Narrow	
ICD10CM	-		C0014070	Encephalomyelitis	Narrow	
ICD10CM	-		C0393639	Hashimoto's encephalitis	Narrow	
ICD10CM	-		C0497299	Meningitis/encephalitis	Possible	
ICD9CM	781.6	Meningismus	C0025287	Meningism		SEARCH (meningitis)
ICD9CM	047.9	Unspecified viral meningitis	C0025297	Viral meningitis		SEARCH (meningitis)
ICD9CM	-		C0024266	Lymphocytic Choriomeningitis		
ICD9CM	322	Meningitis of unspecified cause	C0025289	Meningitis		SEARCH (meningitis)
ICD9CM	322.0	Nonpyogenic meningitis				DESC (322)
ICD9CM	322.1	Eosinophilic meningitis				DESC (322)
ICD9CM	322.2	Chronic meningitis				DESC (322)
ICD9CM	322.9	Meningitis, unspecified				DESC (322)
ICD9CM	320	Bacterial meningitis	C0085437	Meningitis, Bacterial		SEARCH (meningitis)
ICD9CM	320.0	Hemophilus meningitis				DESC (320)
ICD9CM	320.1	Pneumococcal meningitis				DESC (320)
ICD9CM	320.2	Streptococcal meningitis				DESC (320)
ICD9CM	320.3	Staphylococcal meningitis				DESC (320)
ICD9CM	320.7	Meningitis in other bacterial diseases classified elsewhere				DESC (320)
ICD9CM	320.8	Meningitis due to other specified bacteria				DESC (320)
ICD9CM	320.81	Anaerobic meningitis				DESC (320)
ICD9CM	320.82	Meningitis due to gram-negative bacteria, not elsewhere classified				DESC (320)
ICD9CM	320.89	Meningitis due to other specified bacteria				DESC (320)
ICD9CM	320.9	Meningitis due to unspecified bacterium				DESC (320)
ICD9CM	013.0	Tuberculous meningitis	C0041318	Tuberculosis, Meningeal		SEARCH (meningitis)
ICD9CM	013.00	Tuberculous meningitis, unspecified				DESC (013.0)
ICD9CM	013.01	Tuberculous meningitis, bacteriological or histological examination not done				DESC (013.0)
ICD9CM	013.02	Tuberculous meningitis, bacteriological or histological examination unknown (at present)				DESC (013.0)
ICD9CM	013.03	Tuberculous meningitis, tubercle bacilli found (in sputum) by microscopy				DESC (013.0)
ICD9CM	013.04	Tuberculous meningitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture				DESC (013.0)
ICD9CM	013.05	Tuberculous meningitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically				DESC (013.0)
ICD9CM	013.06	Tuberculous meningitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]				DESC (013.0)
ICD9CM	053.0	Herpes zoster with meningitis	C0700503	Herpes zoster with meningitis		SEARCH (meningitis)
ICD9CM	036.0	Meningococcal meningitis	C0025294	Meningococcal meningitis		SEARCH (meningitis)
ICD9CM	-		C0154642	Meningitis due to other specified bacteria		
ICD9CM	-		C0154651	Non-pyogenic meningitis		
ICD9CM	-		C0348172	Other viral meningitis		
ICD9CM	072.1	Mumps meningitis	C0153092	Mumps meningitis		SEARCH (meningitis)
