Coding system	Code	Code name	Concept	Concept name	Tags	Origin
ICD10CM	I63.239	Cerebral infarction due to unspecified occlusion or stenosis of unspecified carotid artery				DESC (I63)
ICD10CM	I63.29	Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries				DESC (I63)
ICD10CM	I63.3	Cerebral infarction due to thrombosis of cerebral arteries				DESC (I63)
ICD10CM	I63.30	Cerebral infarction due to thrombosis of unspecified cerebral artery				DESC (I63)
ICD10CM	I63.31	Cerebral infarction due to thrombosis of middle cerebral artery				DESC (I63)
ICD10CM	I63.311	Cerebral infarction due to thrombosis of right middle cerebral artery				DESC (I63)
ICD10CM	I63.312	Cerebral infarction due to thrombosis of left middle cerebral artery				DESC (I63)
ICD10CM	I63.313	Cerebral infarction due to thrombosis of bilateral middle cerebral arteries				DESC (I63)
ICD10CM	I63.319	Cerebral infarction due to thrombosis of unspecified middle cerebral artery				DESC (I63)
ICD10CM	I63.32	Cerebral infarction due to thrombosis of anterior cerebral artery				DESC (I63)
ICD10CM	I63.321	Cerebral infarction due to thrombosis of right anterior cerebral artery				DESC (I63)
ICD10CM	I63.322	Cerebral infarction due to thrombosis of left anterior cerebral artery				DESC (I63)
ICD10CM	I63.323	Cerebral infarction due to thrombosis of bilateral anterior cerebral arteries				DESC (I63)
ICD10CM	I63.329	Cerebral infarction due to thrombosis of unspecified anterior cerebral artery				DESC (I63)
ICD10CM	I63.33	Cerebral infarction due to thrombosis of posterior cerebral artery				DESC (I63)
ICD10CM	I63.331	Cerebral infarction due to thrombosis of right posterior cerebral artery				DESC (I63)
ICD10CM	I63.332	Cerebral infarction due to thrombosis of left posterior cerebral artery				DESC (I63)
ICD10CM	I63.333	Cerebral infarction due to thrombosis of bilateral posterior cerebral arteries				DESC (I63)
ICD10CM	I63.339	Cerebral infarction due to thrombosis of unspecified posterior cerebral artery				DESC (I63)
ICD10CM	I63.34	Cerebral infarction due to thrombosis of cerebellar artery				DESC (I63)
ICD10CM	I63.341	Cerebral infarction due to thrombosis of right cerebellar artery				DESC (I63)
ICD10CM	I63.342	Cerebral infarction due to thrombosis of left cerebellar artery				DESC (I63)
ICD10CM	I63.343	Cerebral infarction due to thrombosis of bilateral cerebellar arteries				DESC (I63)
ICD10CM	I63.349	Cerebral infarction due to thrombosis of unspecified cerebellar artery				DESC (I63)
ICD10CM	I63.39	Cerebral infarction due to thrombosis of other cerebral artery				DESC (I63)
ICD10CM	I63.4	Cerebral infarction due to embolism of cerebral arteries				DESC (I63)
ICD10CM	I63.40	Cerebral infarction due to embolism of unspecified cerebral artery				DESC (I63)
ICD10CM	I63.41	Cerebral infarction due to embolism of middle cerebral artery				DESC (I63)
ICD10CM	I63.411	Cerebral infarction due to embolism of right middle cerebral artery				DESC (I63)
ICD10CM	I63.412	Cerebral infarction due to embolism of left middle cerebral artery				DESC (I63)
ICD10CM	I63.413	Cerebral infarction due to embolism of bilateral middle cerebral arteries				DESC (I63)
ICD10CM	I63.419	Cerebral infarction due to embolism of unspecified middle cerebral artery				DESC (I63)
ICD10CM	I63.42	Cerebral infarction due to embolism of anterior cerebral artery				DESC (I63)
ICD10CM	I63.421	Cerebral infarction due to embolism of right anterior cerebral artery				DESC (I63)
ICD10CM	I63.422	Cerebral infarction due to embolism of left anterior cerebral artery				DESC (I63)
ICD10CM	I63.423	Cerebral infarction due to embolism of bilateral anterior cerebral arteries				DESC (I63)
ICD10CM	I63.429	Cerebral infarction due to embolism of unspecified anterior cerebral artery				DESC (I63)
ICD10CM	I63.43	Cerebral infarction due to embolism of posterior cerebral artery				DESC (I63)
ICD10CM	I63.431	Cerebral infarction due to embolism of right posterior cerebral artery				DESC (I63)
ICD10CM	I63.432	Cerebral infarction due to embolism of left posterior cerebral artery				DESC (I63)
ICD10CM	I63.433	Cerebral infarction due to embolism of bilateral posterior cerebral arteries				DESC (I63)
ICD10CM	I63.439	Cerebral infarction due to embolism of unspecified posterior cerebral artery				DESC (I63)
ICD10CM	I63.44	Cerebral infarction due to embolism of cerebellar artery				DESC (I63)
ICD10CM	I63.441	Cerebral infarction due to embolism of right cerebellar artery				DESC (I63)
ICD10CM	I63.442	Cerebral infarction due to embolism of left cerebellar artery				DESC (I63)
ICD10CM	I63.443	Cerebral infarction due to embolism of bilateral cerebellar arteries				DESC (I63)
ICD10CM	I63.449	Cerebral infarction due to embolism of unspecified cerebellar artery				DESC (I63)
ICD10CM	I63.49	Cerebral infarction due to embolism of other cerebral artery				DESC (I63)
ICD10CM	I63.5	Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries				DESC (I63)
ICD10CM	I63.50	Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebral artery				DESC (I63)
ICD10CM	I63.51	Cerebral infarction due to unspecified occlusion or stenosis of middle cerebral artery				DESC (I63)
ICD10CM	I63.511	Cerebral infarction due to unspecified occlusion or stenosis of right middle cerebral artery				DESC (I63)
ICD10CM	I63.512	Cerebral infarction due to unspecified occlusion or stenosis of left middle cerebral artery				DESC (I63)
ICD10CM	I63.513	Cerebral infarction due to unspecified occlusion or stenosis of bilateral middle cerebral arteries				DESC (I63)
ICD10CM	I63.519	Cerebral infarction due to unspecified occlusion or stenosis of unspecified middle cerebral artery				DESC (I63)
ICD10CM	I63.52	Cerebral infarction due to unspecified occlusion or stenosis of anterior cerebral artery				DESC (I63)
ICD10CM	I63.521	Cerebral infarction due to unspecified occlusion or stenosis of right anterior cerebral artery				DESC (I63)
ICD10CM	I63.522	Cerebral infarction due to unspecified occlusion or stenosis of left anterior cerebral artery				DESC (I63)
ICD10CM	I63.523	Cerebral infarction due to unspecified occlusion or stenosis of bilateral anterior cerebral arteries				DESC (I63)
ICD10CM	I63.529	Cerebral infarction due to unspecified occlusion or stenosis of unspecified anterior cerebral artery				DESC (I63)
ICD10CM	I63.53	Cerebral infarction due to unspecified occlusion or stenosis of posterior cerebral artery				DESC (I63)
ICD10CM	I63.531	Cerebral infarction due to unspecified occlusion or stenosis of right posterior cerebral artery				DESC (I63)
ICD10CM	I63.532	Cerebral infarction due to unspecified occlusion or stenosis of left posterior cerebral artery				DESC (I63)
ICD10CM	I63.533	Cerebral infarction due to unspecified occlusion or stenosis of bilateral posterior cerebral arteries				DESC (I63)
ICD10CM	I63.539	Cerebral infarction due to unspecified occlusion or stenosis of unspecified posterior cerebral artery				DESC (I63)
ICD10CM	I63.54	Cerebral infarction due to unspecified occlusion or stenosis of cerebellar artery				DESC (I63)
ICD10CM	I63.541	Cerebral infarction due to unspecified occlusion or stenosis of right cerebellar artery				DESC (I63)
